,AC131956.2,AL731556.2,PRSS41,AC107081.1,AC012101.2,ZBTB7C,OR4K11P,RN7SL624P,RN7SL581P,PXMP2,LRFN4,FAM168B,LINC01397,ARIH1,RIOK3,FOCAD_AS1,OR2T5,FAM224A,AC064843.1,AC110994.1,AC073284.1,CDC37P1,LAMP2,TEX38,ELAVL4,FCRLB,C4BPB,AL158207.1,AC092636.1,SEC14L5,LINC02668,PIN1,AC002377.1,DDIAS,AL121908.1,RN7SL215P,AC092299.1,HNRNPA3P9,MRPL21,GRM7,AC110620.2,LINC02390,AC066612.1,DUX4L37,CLIP1_AS1,AC124854.1,ANKRD26P3,AC099560.2,AC068418.2,UBE2Q2P6
05H099,0.0,0.0,0.0,0.0,1.7902851640332418,1.8818979735730113,0.012837224705172217,0.0,1.4752352226041283,0.07188200730612536,0.0,0.0,0.0,0.021189299069938092,0.0,0.4424797690644485,0.004321373782642578,0.0,1.7440581658788354,0.0,0.02530586526477026,0.0,0.30749603791321295,1.9876215821254837,0.0,0.0,0.0,0.13987908640123647,0.004321373782642578,0.0,0.14921911265537988,0.10037054511756291,0.22010808804005513,0.0,0.24303804868629442,0.11058971029924897,0.012837224705172217,0.0,0.8987251815894934,0.21218760440395779,0.0,0.04921802267018165,1.4575791469957626,0.021189299069938092,0.0,0.06069784035361165,0.0,0.0,0.0,0.887054378050957
05H111,0.0,0.0,0.008600171761917567,0.004321373782642578,1.8185557792978027,1.7323133274712426,0.004321373782642578,0.0,1.3157604906657345,0.056904851336472634,0.0,0.0,0.0,0.11394335230683678,0.0,0.30749603791321295,0.0,0.0,1.653983907374069,0.0,0.0,0.0,0.48287358360875376,2.3473885679290296,0.0,0.0,0.0,0.008600171761917567,0.008600171761917567,0.7860412102425542,0.26481782300953643,0.01703333929878037,0.13987908640123647,0.0,0.3222192947339193,0.17609125905568124,0.146128035678238,0.0,0.02530586526477026,0.6127838567197355,0.0,0.39619934709573634,1.589726256254237,0.0,0.0,0.11058971029924897,0.0,0.0,0.0,0.9390197764486665
05H113,0.0,0.0,0.0,0.0,1.957415714722669,1.9891827512555476,0.012837224705172217,0.0,1.6875289612146342,0.2764618041732442,0.0,0.0,0.0,0.09691001300805642,0.0,0.4623979978989561,0.0,0.0,1.934599438218073,0.0,0.08278537031645007,0.0,0.6211762817750351,2.477671012956648,0.0,0.0,0.0,0.056904851336472634,0.004321373782642578,0.029383777685209667,0.4842998393467858,0.05307844348341968,0.10380372095595687,0.0,0.3364597338485295,0.24303804868629442,0.15228834438305647,0.029383777685209667,0.5658478186735176,0.2966651902615311,0.0,0.03742649794062367,1.5757649805367193,0.01703333929878037,0.0,0.04532297878665747,0.0,0.0,0.0,1.2250506961380487
05H118,0.0,0.0,0.0,0.0,1.8551555771769939,1.9128594751623549,0.021189299069938092,0.0,1.5943925503754266,0.10380372095595687,0.0,0.0,0.0,0.10720996964786837,0.0,0.6384892569546373,0.01703333929878037,0.0,1.6309361190641913,0.0,0.04139268515822507,0.0,0.4329692908744057,2.4151069564880703,0.012837224705172217,0.0,0.0,0.021189299069938092,0.0,0.2528530309798932,0.36548798489089973,0.26245108973042947,0.07918124604762482,0.021189299069938092,0.24054924828259971,0.22530928172586287,0.09342168516223506,0.0,0.2671717284030138,0.2741578492636798,0.0,0.0,1.619302075875608,0.0,0.0,0.0,0.0,0.0,0.0,1.1586639808139894
05H128,0.0,0.0,0.008600171761917567,0.0,1.992376759798803,1.9814108401658883,0.021189299069938092,0.0,1.3769417571467586,0.11727129565576427,0.0,0.0,0.0,0.11394335230683678,0.0,0.47712125471966244,0.021189299069938092,0.03742649794062367,2.085004999076652,0.0,0.1367205671564068,0.0,0.6384892569546373,2.0401274417814563,0.0,0.0,0.0,0.012837224705172217,0.541579243946581,0.617000341120899,0.19589965240923368,0.029383777685209667,0.2741578492636798,0.0,0.5550944485783191,0.26007138798507473,0.10037054511756291,0.0,0.42975228000240795,0.44404479591807633,0.0,0.02530586526477026,1.645618738242695,0.0,0.0,0.11394335230683678,0.0,0.0,0.0,1.3873898263387294
05H136,0.0,0.0,0.0,0.0,2.0822107166012427,1.9508028229646586,0.0,0.0,1.4610480916706579,0.04532297878665747,0.0,0.0,0.0,0.08278537031645007,0.0,0.3053513694466238,0.0,0.004321373782642578,1.7241939195143297,0.0,0.008600171761917567,0.0,0.4099331233312946,2.166755638665238,0.0,0.0,0.0,0.320146286111054,0.004321373782642578,0.0,0.30749603791321295,0.012837224705172217,0.05307844348341968,0.0,0.23299611039215382,0.1553360374650618,0.13987908640123647,0.0,1.0696680969115957,0.24054924828259971,0.0,0.0,1.467312062980552,0.012837224705172217,0.0,0.05307844348341968,0.0,0.029383777685209667,0.0,1.1024337056813363
05H143,0.0,0.0,0.0,0.0,2.03734680356809,2.0391363992220954,0.004321373782642578,0.0,1.8650447216930992,0.19865708695442263,0.0,0.0,0.0,0.11727129565576427,0.0,0.6570558528571039,0.0,0.0,2.0431263979672254,0.0,0.008600171761917567,0.0,0.22010808804005513,2.500785172917456,0.0,0.0,0.0,0.05307844348341968,0.0,0.5538830266438743,0.3384564936046048,0.03342375548694973,0.04139268515822507,0.0,0.5954962218255742,0.3521825181113625,0.0,0.0,0.18752072083646307,0.48144262850230496,0.0,0.22271647114758328,1.6360865151030726,0.0,0.0,0.0,0.0,0.0,0.0,1.3916407034923879
05H149,0.0,0.0,0.004321373782642578,0.0,1.840168849240756,1.7771367125041726,0.0,0.0,1.4519398693651029,0.3053513694466238,0.0,0.0,0.0,0.1430148002540951,0.0,0.7015679850559274,0.0,0.0,1.7937903846908188,0.0,0.04139268515822507,0.0,0.2695129442179163,2.2019976195831052,0.0,0.0,0.0,0.07188200730612536,0.0,0.36361197989214433,0.4742162640762552,0.01703333929878037,0.04921802267018165,0.0,0.34635297445063856,0.31386722036915343,0.13033376849500614,0.0,0.04532297878665747,0.292256071356476,0.0,0.0,1.7320719409998666,0.0,0.0,0.03342375548694973,0.0,0.03342375548694973,0.0,1.0737183503461227
05H163,0.0,0.0,0.0,0.0,2.0027706281011937,1.8858698609039064,0.0,0.0,1.594282028811806,0.23804610312879543,0.0,0.0,0.0,0.06069784035361165,0.0,0.6919651027673603,0.004321373782642578,0.0,2.014982308585482,0.0,0.04532297878665747,0.0,0.17609125905568124,2.1986021094897117,0.021189299069938092,0.0,0.0,0.05307844348341968,0.0,0.6848453616444125,0.28555730900777376,0.06818586174616162,0.029383777685209667,0.0,0.20951501454263097,0.287801729930226,0.12385164096708583,0.05307844348341968,0.06069784035361165,0.30749603791321295,0.0,0.03742649794062367,1.6496268868405295,0.029383777685209667,0.0,0.03342375548694973,0.0,0.0,0.0,1.1580607939366052
05H179,0.0,0.0,0.0,0.0,1.8459038388987825,1.874249822778403,0.008600171761917567,0.0,1.563599728881531,0.04532297878665747,0.0,0.0,0.0,0.20682587603184968,0.0,0.3424226808222063,0.004321373782642578,0.056904851336472634,1.627673031766616,0.0,0.07918124604762482,0.0,1.0265332645232967,2.438510705048117,0.0,0.0,0.0,0.02530586526477026,0.008600171761917567,0.7084209001347128,0.2148438480476979,0.19865708695442263,0.08990511143939793,0.0,0.4742162640762552,0.24797326636180664,0.12710479836480765,0.0,0.04921802267018165,0.31806333496276157,0.0,0.1205739312058499,1.4371160930480786,0.13353890837021748,0.0,0.012837224705172217,0.0,0.0,0.0,1.2489536154957075
05H181,0.0,0.0,0.0,0.0,2.0221808394136653,1.9402175555997352,0.0,0.0,1.6194064108867774,0.1367205671564068,0.0,0.0,0.0,0.07188200730612536,0.0,0.18752072083646307,0.0,0.004321373782642578,1.835246539996311,0.0,0.03742649794062367,0.0,0.3344537511509309,1.7697464671794534,0.0,0.0,0.0,0.18184358794477254,0.5854607295085006,0.39093510710337914,0.1553360374650618,0.012837224705172217,0.24303804868629442,0.0,0.22271647114758328,0.15228834438305647,0.029383777685209667,0.0,0.20682587603184968,0.4065401804339551,0.01703333929878037,0.08278537031645007,1.4631461367263496,0.0,0.0,0.02530586526477026,0.0,0.02530586526477026,0.0,0.8981764834976765
05H184,0.0,0.0,0.0,0.0,1.942900541140294,2.035749837319661,0.0,0.0,1.6340740254874684,0.04921802267018165,0.0,0.0,0.0,0.12710479836480765,0.0,0.6803355134145632,0.004321373782642578,0.0,1.920905604164024,0.0,0.04532297878665747,0.0,0.38381536598043126,2.2802595886861363,0.0,0.0,0.0,0.01703333929878037,0.021189299069938092,0.48855071650044424,0.3926969532596657,0.0,0.7283537820212285,0.0,0.292256071356476,0.29885307640970665,0.1430148002540951,0.0,0.414973347970818,0.2695129442179163,0.0,0.0,1.6225248624035682,0.1367205671564068,0.0,0.004321373782642578,0.0,0.0,0.0,1.3138672203691535
05H193,0.0,0.0,0.029383777685209667,0.0,1.8113068400813361,1.989271791641693,0.08635983067474821,0.0,1.6498214632245651,0.06818586174616162,0.0,0.0,0.0,0.07918124604762482,0.0,0.3344537511509309,0.0,0.021189299069938092,1.9390197764486665,0.0,0.008600171761917567,0.0,0.19865708695442263,2.4612733676237872,0.0,0.0,0.0,0.02530586526477026,0.0,0.004321373782642578,0.3344537511509309,0.0,0.271841606536499,0.0,0.1643528557844371,0.24054924828259971,0.012837224705172217,0.0,0.21748394421390624,0.31386722036915343,0.0,0.0,1.561459171241916,0.19589965240923368,0.0,0.004321373782642578,0.0,0.0,0.01703333929878037,1.0927206446840991
05H195,0.0,0.0,0.0,0.0,1.9953719060281623,1.9966867556001715,0.004321373782642578,0.0,1.7467898321526123,0.056904851336472634,0.0,0.0,0.0,0.15228834438305647,0.0,0.6263403673750424,0.0,0.0,1.9517259754245921,0.0,0.029383777685209667,0.0,0.35410843914740087,2.566955743428292,0.0,0.0,0.0,0.008600171761917567,0.004321373782642578,0.5440680443502757,0.47712125471966244,0.04532297878665747,0.250420002308894,0.0,0.5289167002776547,0.21218760440395779,0.008600171761917567,0.0,0.008600171761917567,0.42813479402878873,0.0,0.021189299069938092,1.619927710291468,0.0,0.004321373782642578,0.04532297878665747,0.0,0.0,0.0,1.3430144971507676
06H010,0.0,0.0,0.008600171761917567,0.0,1.992686039162128,2.025264892154508,0.0,0.0,1.2124539610402758,0.06445798922691845,0.0,0.0,0.0,0.021189299069938092,0.0,0.250420002308894,0.004321373782642578,0.004321373782642578,1.7590631881604872,0.0,0.04921802267018165,0.0,0.3053513694466238,1.8027737252919755,0.0,0.0,0.0,0.056904851336472634,0.008600171761917567,0.28330122870354957,0.2741578492636798,0.008600171761917567,0.07188200730612536,0.0,0.42488163663106704,0.22530928172586287,0.02530586526477026,0.0,0.20411998265592482,0.2966651902615311,0.0,0.0,1.3113299523037931,0.0,0.0,0.03742649794062367,0.0,0.0,0.0,0.9628426812012424
06H011,0.0,0.0,0.04139268515822507,0.0,2.002079626393121,1.9617532141867826,0.004321373782642578,0.0,1.7162538258960365,0.056904851336472634,0.0,0.0,0.0,0.17609125905568124,0.0,0.46982201597816303,0.008600171761917567,0.0,1.8316778491914667,0.0,0.07188200730612536,0.004321373782642578,0.23552844690754893,2.4270314524516556,0.0,0.004321373782642578,0.0,0.04139268515822507,0.0,0.39619934709573634,0.30749603791321295,0.08278537031645007,0.1846914308175988,0.0,0.3996737214810381,0.18752072083646307,0.1553360374650618,0.0,0.03742649794062367,0.48144262850230496,0.0,0.0,1.5098742850047193,0.07554696139253074,0.0,0.021189299069938092,0.0,0.01703333929878037,0.0,1.1970047280230458
06H019,0.0,0.0,0.0,0.0,1.992199929795585,1.9268567089496924,0.0,0.0,1.5898379431474599,0.06069784035361165,0.0,0.0,0.0,0.08990511143939793,0.0,0.36361197989214433,0.0,0.0,1.9000392354873248,0.0,0.056904851336472634,0.0,0.617000341120899,2.2966871237724016,0.0,0.0,0.0,0.22530928172586287,0.0,0.23804610312879543,0.2787536009528289,0.21748394421390624,0.021189299069938092,0.0,0.437750562820388,0.20139712432045143,0.008600171761917567,0.0,0.04921802267018165,0.39619934709573634,0.0,0.06445798922691845,1.3729120029701067,0.03742649794062367,0.0,0.04139268515822507,0.0,0.0,0.0,1.085290578230065
06H020,0.0,0.0,0.0,0.0,2.09429639740537,1.9881574725567528,0.20139712432045143,0.0,1.668665415454492,0.0,0.0,0.0,0.0,0.13987908640123647,0.0,0.4871383754771864,0.004321373782642578,0.0,1.9761206182998157,0.0,0.02530586526477026,0.0,0.17609125905568124,2.24548799129027,0.0,0.0,0.0,0.24054924828259971,0.004321373782642578,0.029383777685209667,0.436162647040756,0.03342375548694973,0.021189299069938092,0.0,0.23804610312879543,0.24797326636180664,0.17026171539495738,0.0,0.6374897295125107,0.36548798489089973,0.0,0.0,1.5667909123815917,0.04532297878665747,0.0,0.04139268515822507,0.0,0.0,0.0,1.0507663112330423
06H021,0.0,0.0,0.08278537031645007,0.0,1.8992731873176039,1.8603380065709938,0.0,0.0,1.716170347859854,0.26007138798507473,0.0,0.0,0.0,0.12710479836480765,0.0,0.4471580313422192,0.008600171761917567,0.0,1.8584770418133405,0.0,0.03742649794062367,0.0,0.17609125905568124,2.1647691030091982,0.0,0.0,0.0,0.03342375548694973,0.1846914308175988,0.4756711883244297,0.20139712432045143,0.10720996964786837,0.07188200730612536,0.0,0.32428245529769273,0.2528530309798932,0.012837224705172217,0.0,0.10380372095595687,0.3010299956639812,0.0,0.02530586526477026,1.506910725551518,0.15228834438305647,0.0,0.029383777685209667,0.0,0.0,0.0,1.1430148002540952
06H026,0.0,0.0,0.004321373782642578,0.0,1.9164013036038756,1.8977370253454273,0.0,0.0,1.7082508885913776,0.07188200730612536,0.0,0.0,0.0,0.1430148002540951,0.0,0.44560420327359757,0.008600171761917567,0.0,1.935305690289925,0.0,0.008600171761917567,0.0,0.2148438480476979,2.2410232191591426,0.0,0.0,0.0,0.14921911265537988,0.0,0.1846914308175988,0.3891660843645325,0.05307844348341968,0.14921911265537988,0.0,0.4345689040341987,0.12385164096708583,0.02530586526477026,0.0,0.22271647114758328,0.4471580313422192,0.0,0.02530586526477026,1.4303975913869669,0.32633586092875144,0.0,0.056904851336472634,0.0,0.0,0.0,1.1525940779274697
06H028,0.06069784035361165,0.0,0.0,0.0,2.028530586511329,2.0263698115737183,0.0,0.0,1.6535019469629328,0.2695129442179163,0.0,0.0,0.0,0.1553360374650618,0.0,0.505149978319906,0.0,0.0,2.3438613632886383,0.0,0.02530586526477026,0.0,0.19589965240923368,2.343250998054363,0.0,0.0,0.0,0.0,0.01703333929878037,0.4548448600085102,0.4712917110589386,0.06818586174616162,0.23804610312879543,0.0,0.32428245529769273,0.38021124171160603,0.05307844348341968,0.0,0.11394335230683678,0.414973347970818,0.0,0.0,1.7145812088395311,0.0,0.0,0.19589965240923368,0.0,0.0,0.008600171761917567,1.3805730030668872
06H029,0.0,0.0,0.0,0.0,2.0335845755154134,1.9655309436228605,0.0,0.0,1.8078055322706246,0.11058971029924897,0.0,0.0,0.0,0.15836249209524964,0.0,0.38381536598043126,0.004321373782642578,0.004321373782642578,1.7233735670189845,0.0,0.03742649794062367,0.0,0.2741578492636798,2.5909420964331433,0.0,0.0,0.0,0.04139268515822507,0.004321373782642578,0.13353890837021748,0.24054924828259971,0.18184358794477254,0.008600171761917567,0.0,0.367355921026019,0.2671717284030138,0.008600171761917567,0.029383777685209667,0.02530586526477026,0.5440680443502757,0.0,0.0,1.3003780648707026,0.03342375548694973,0.0,0.04921802267018165,0.0,0.0,0.0,1.2164298308762511
06H035,0.0,0.0,0.03342375548694973,0.0,2.1022964661536014,1.8075350280688534,0.0,0.0,1.2671717284030137,0.04139268515822507,0.0,0.0,0.0,0.04139268515822507,0.004321373782642578,0.22530928172586287,0.0,0.004321373782642578,1.6780629049743452,0.0,0.012837224705172217,0.0,0.5634810853944107,1.8379670183686547,0.008600171761917567,0.0,0.0,0.15836249209524964,0.008600171761917567,0.3283796034387377,0.13033376849500614,0.15228834438305647,0.17026171539495738,0.0,0.22271647114758328,0.20682587603184968,0.10037054511756291,0.0,0.6201360549737576,0.14921911265537988,0.0,0.06445798922691845,1.4794313371977363,0.04139268515822507,0.0,0.03342375548694973,0.0,0.0,0.0,1.0965624383741355
06H038,0.0,0.0,0.0,0.0,1.9962927185413215,1.8718063644587293,0.0,0.0,1.5221833176186863,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.2695129442179163,0.0,0.0,1.6348801407665263,0.0,0.05307844348341968,0.0,0.22788670461367355,2.095308861385381,0.0,0.0,0.0,0.07918124604762482,0.02530586526477026,0.21748394421390624,0.04532297878665747,0.11394335230683678,0.021189299069938092,0.0,0.15836249209524964,0.271841606536499,0.008600171761917567,0.0,0.05307844348341968,0.3096301674258988,0.0,0.0,1.2984163800612945,0.01703333929878037,0.0,0.03342375548694973,0.0,0.0,0.0,0.921686475483602
06H045,0.0,0.0,0.01703333929878037,0.0,1.956552591917399,1.8840586470939384,0.02530586526477026,0.0,1.3263358609287514,0.10380372095595687,0.0,0.0,0.0,0.10380372095595687,0.0,0.2741578492636798,0.004321373782642578,0.0,1.7921114090871684,0.0,0.0,0.0,0.2148438480476979,1.9132308711135606,0.0,0.0,0.0,0.4638929889859073,0.0,0.6106601630898799,0.3384564936046048,0.12710479836480765,0.09342168516223506,0.0,0.1931245983544616,0.13987908640123647,0.2528530309798932,0.0,0.11727129565576427,0.19589965240923368,0.0,0.0,1.5793262037552551,0.12385164096708583,0.0,0.056904851336472634,0.0,0.0,0.0,1.0269416279590293
06H048,0.0,0.0,0.029383777685209667,0.0,1.8303319934519617,1.8541237821011671,0.04532297878665747,0.0,1.5686709780098966,0.05307844348341968,0.0,0.0,0.0,0.01703333929878037,0.0,0.1553360374650618,0.004321373782642578,0.0,1.6003193297516611,0.0,0.13033376849500614,0.0,0.21218760440395779,1.7579271831133294,0.0,0.0,0.0,0.24551266781414982,0.004321373782642578,0.1367205671564068,0.17318626841227402,0.01703333929878037,0.05307844348341968,0.0,0.2528530309798932,0.1643528557844371,0.0,0.0,0.14921911265537988,0.42488163663106704,0.0,0.0,1.4163075870598827,0.06818586174616162,0.0,0.04921802267018165,0.0,0.0,0.0,0.7817553746524689
06H066,0.0,0.0,0.0,0.0,1.9913146981766108,1.8552768038300917,0.0,0.0,1.6924944075030843,0.09342168516223506,0.0,0.0,0.0,0.08990511143939793,0.0,0.28103336724772754,0.029383777685209667,0.008600171761917567,1.8908679388114409,0.0,0.0,0.0,0.7347998295888469,1.9969055106956661,0.0,0.0,0.0,0.06069784035361165,0.004321373782642578,0.08635983067474821,0.4014005407815441,0.0,0.02530586526477026,0.0,0.30319605742048883,0.11727129565576427,0.14921911265537988,0.0,0.0,0.28103336724772754,0.0,0.01703333929878037,1.3688445068258213,0.13987908640123647,0.0,0.07188200730612536,0.0,0.0,0.004321373782642578,1.142389466118836
06H073,0.0,0.0,0.008600171761917567,0.0,1.7995473071256152,1.9560242822806773,0.01703333929878037,0.0,1.6087399190687879,0.11727129565576427,0.0,0.0,0.0,0.021189299069938092,0.0,0.367355921026019,0.008600171761917567,0.012837224705172217,2.2085219729314334,0.004321373782642578,0.47856649559384334,0.0,0.3096301674258988,2.2605722081234925,0.0,0.0,0.0,0.03342375548694973,1.4396484295634737,0.02530586526477026,0.2528530309798932,0.03342375548694973,0.34635297445063856,0.0,0.3222192947339193,0.13987908640123647,0.029383777685209667,0.0,0.3820170425748684,0.2671717284030138,0.0,0.0,1.8842287696326039,0.5453071164658241,0.0,0.15228834438305647,0.3424226808222063,0.0,0.029383777685209667,1.3261309567107946
06H074,0.0,0.0,0.0,0.0,1.9312035254507522,1.992199929795585,0.004321373782642578,0.0,1.5010592622177514,0.056904851336472634,0.0,0.0,0.0,0.1643528557844371,0.0,0.22530928172586287,0.0,0.021189299069938092,1.7598943740254993,0.0,0.07188200730612536,0.0,0.4742162640762552,1.748498126613737,0.0,0.0,0.0,0.056904851336472634,1.8629657589777624,0.5550944485783191,0.10720996964786837,0.008600171761917567,0.36548798489089973,0.0,0.3222192947339193,0.1205739312058499,0.0,0.0,0.4623979978989561,0.3521825181113625,0.012837224705172217,0.06069784035361165,1.461648568063455,0.10380372095595687,0.0,0.1430148002540951,0.0,0.0,0.0,1.0277572046905534
06H075,0.0,0.0,0.02530586526477026,0.0,1.7591388162811665,1.7686381012476144,0.021189299069938092,0.0,1.6637009253896482,0.17026171539495738,0.0,0.0,0.0,0.13987908640123647,0.0,0.17609125905568124,0.0,0.0,1.857633985150008,0.004321373782642578,0.03342375548694973,0.0,1.1781132523146318,2.0126263509540503,0.0,0.0,0.0,0.03342375548694973,0.0,0.3384564936046048,0.16136800223497488,0.01703333929878037,0.20411998265592482,0.0,0.09342168516223506,0.24054924828259971,0.029383777685209667,0.06445798922691845,0.03742649794062367,0.19865708695442263,0.0,0.02530586526477026,1.3677285460869766,0.48000694295715063,0.0,0.04532297878665747,0.0,0.0,0.0,1.3517963068970236
06H077,0.05307844348341968,0.0,0.0,0.0,1.5035183127240748,1.8073997127594854,0.004321373782642578,0.0,0.9786369483844743,0.0,0.0,0.0,0.0,0.0,0.0,0.146128035678238,0.004321373782642578,0.03742649794062367,1.4891143693789193,0.0,0.07188200730612536,0.0,0.24303804868629442,1.5455545072340648,0.0,0.0,0.0,0.03342375548694973,0.04532297878665747,0.290034611362518,0.1430148002540951,0.056904851336472634,0.08278537031645007,0.0,0.06069784035361165,0.1430148002540951,0.03742649794062367,0.0,0.5289167002776547,0.146128035678238,0.0,0.0,1.4374334437979712,0.03742649794062367,0.0,0.056904851336472634,0.6334684555795865,0.021189299069938092,0.0,0.5693739096150459
06H088,0.0,0.0,0.01703333929878037,0.0,1.909983694939844,1.9522595365908204,0.0,0.0,1.5532760461370994,0.07554696139253074,0.0,0.0,0.0,0.06818586174616162,0.0,0.5263392773898441,0.01703333929878037,0.0,1.8183578779583547,0.0,0.146128035678238,0.0,0.19865708695442263,2.16577833129364,0.0,0.0,0.0,0.012837224705172217,0.012837224705172217,0.6404814369704218,0.25527250510330607,0.021189299069938092,0.2304489213782739,0.0,0.2944662261615929,0.14921911265537988,0.13353890837021748,0.0,0.0,0.26007138798507473,0.0,0.0,1.568201724066995,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,1.2907022432878543
06H089,0.0,0.0,0.0,0.0,1.8474492624991727,1.9075188461066293,0.008600171761917567,0.0,1.6671726724788685,0.18752072083646307,0.0,0.0,0.0,0.14921911265537988,0.0,0.37474834601010387,0.004321373782642578,0.0,1.9018940319738207,0.0,0.0,0.0,0.36548798489089973,2.296182372555435,0.0,0.0,0.0,0.03742649794062367,0.0,0.08278537031645007,0.21218760440395779,0.056904851336472634,0.05307844348341968,0.0,0.2148438480476979,0.1931245983544616,0.02530586526477026,0.0,0.24797326636180664,0.1846914308175988,0.0,0.0,1.5407047833107623,0.06445798922691845,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,1.1562461903973444
06H099,0.0,0.0,0.0,0.0,1.6852041344710147,1.8108371511404884,0.004321373782642578,0.0,1.5189085736914143,0.11727129565576427,0.0,0.0,0.0,0.0,0.0,0.37839790094813763,0.008600171761917567,0.004321373782642578,1.7653704802916486,0.0,0.02530586526477026,0.0,0.16731733474817606,1.6468936241677452,0.0,0.0,0.0,0.04139268515822507,0.03742649794062367,0.919078092376074,0.1430148002540951,0.0,0.1205739312058499,0.0,0.1931245983544616,0.21748394421390624,0.01703333929878037,0.03342375548694973,0.04532297878665747,0.17897694729316943,0.0,0.021189299069938092,1.6358856852812727,0.08278537031645007,0.0,0.02530586526477026,0.0,0.0,0.0,1.0301947853567512
06H103,0.0,0.0,0.008600171761917567,0.0,1.6770591773921615,1.7515870050823101,0.04139268515822507,0.0,0.9429995933660404,0.12385164096708583,0.0,0.0,0.0,0.04139268515822507,0.0,0.49554433754644844,0.0,0.0,1.8494194137968993,0.0,0.08278537031645007,0.0,0.29885307640970665,1.7732011423563443,0.0,0.0,0.0,0.012837224705172217,0.04532297878665747,0.20682587603184968,0.32633586092875144,0.4927603890268375,0.10720996964786837,0.0,0.146128035678238,0.34830486304816066,0.004321373782642578,0.0,0.029383777685209667,0.11058971029924897,0.0,0.04532297878665747,1.3310221710418286,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.9754318085092629
06H106,0.0,0.01703333929878037,0.03742649794062367,0.0,1.7749546890801386,1.779668627207148,0.008600171761917567,0.0,1.5462958351214424,0.11058971029924897,0.0,0.0,0.0,0.01703333929878037,0.0,0.3096301674258988,0.004321373782642578,0.0,1.6879746200345556,0.0,0.01703333929878037,0.0,0.557507201905658,2.1735650178586616,0.0,0.0,0.0,0.0,0.004321373782642578,0.6020599913279624,0.19865708695442263,0.1846914308175988,0.1367205671564068,0.0,0.1205739312058499,0.1903316981702915,0.01703333929878037,0.0,0.10380372095595687,0.39619934709573634,0.0,0.0,1.5073160400764136,0.01703333929878037,0.0,0.012837224705172217,0.0,0.0,0.0,0.9289076902439527
06H115,0.0,0.0,0.004321373782642578,0.0,2.0653929615619915,2.0340666785975605,0.008600171761917567,0.0,1.6425634371043878,0.0,0.0,0.021189299069938092,0.0,0.06445798922691845,0.0,0.42488163663106704,0.008600171761917567,0.0,1.8291107101552946,0.0,0.021189299069938092,0.0,0.8375884382355113,2.364569754969616,0.0,0.0,0.0,0.10720996964786837,0.004321373782642578,0.008600171761917567,0.37106786227173627,0.029383777685209667,0.07188200730612536,0.0,0.25527250510330607,0.250420002308894,0.17609125905568124,0.0,0.4065401804339551,0.3159703454569178,0.0,0.0,1.5556988947189014,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,1.1112625136590653
06H117,0.0,0.0,0.03342375548694973,0.0,2.1100170067921122,1.999652425366079,0.0,0.0,1.6582022533870147,0.21218760440395779,0.0,0.0,0.0,0.06445798922691845,0.0,0.3364597338485295,0.004321373782642578,0.0,1.7646243978509815,0.0,0.04921802267018165,0.0,0.22010808804005513,1.7506626461340558,0.0,0.0,0.0,0.029383777685209667,0.004321373782642578,0.2304489213782739,0.05307844348341968,0.021189299069938092,0.15836249209524964,0.0,0.17318626841227402,0.20951501454263097,0.15228834438305647,0.0,0.11058971029924897,0.3222192947339193,0.0,0.0,1.5282737771670438,0.04139268515822507,0.0,0.05307844348341968,0.0,0.01703333929878037,0.0,1.0965624383741355
06H133,0.0,0.0,0.0,0.0,2.011274328904725,2.017116849438813,0.0,0.0,1.6811507499324214,0.06445798922691845,0.0,0.0,0.0,0.1367205671564068,0.0,0.7151673578484579,0.004321373782642578,0.0,1.7234556720351857,0.0,0.004321373782642578,0.0,0.741151598851785,2.535774996292033,0.0,0.0,0.0,0.08278537031645007,0.0,0.03742649794062367,0.32633586092875144,0.07918124604762482,0.056904851336472634,0.0,0.46982201597816303,0.23552844690754893,0.0,0.03342375548694973,0.012837224705172217,0.22010808804005513,0.0,0.8450980400142568,1.4779889762508893,0.03742649794062367,0.0,0.04921802267018165,0.0,0.0,0.004321373782642578,1.1322596895310446
06H144,0.0,0.0,0.0,0.0,1.9579901784068303,1.7868933252613157,0.029383777685209667,0.0,1.2643455070500924,0.11727129565576427,0.0,0.0,0.0,0.03742649794062367,0.0,0.48144262850230496,0.0,0.0,2.0409976924234905,0.0,0.12710479836480765,0.0,0.3053513694466238,2.159236233412904,0.0,0.0,0.0,0.0,0.012837224705172217,0.6839471307515121,0.41830129131974547,0.505149978319906,0.26481782300953643,0.0,0.271841606536499,0.30319605742048883,0.04532297878665747,0.0,0.1553360374650618,0.2148438480476979,0.0,0.0,1.638389407665336,0.0,0.0,0.146128035678238,0.0,0.0,0.004321373782642578,1.167317334748176
