,GDF3,AC234917.1,LINC02313,AC087441.1,AC005670.2,AL591438.2,AC106798.1,CYP3A4,AC093627.4,AC004832.5,CARMIL3,AL049766.3,MCF2L2,AP001357.2,OR10Y1P,SLAMF6,U1
04H080,0.0,1.1958996524092338,0.0,0.17897694729316943,0.0,0.08990511143939793,0.20139712432045143,0.287801729930226,0.0,1.3995006613146106,0.0,0.17318626841227402,0.03742649794062367,0.46834733041215726,0.0,0.15228834438305647,0.0
04H091,0.0,1.2224563366792467,0.0,0.05307844348341968,0.0,0.6946051989335688,0.02530586526477026,0.6560982020128319,0.0,1.326745379565322,0.0,0.1553360374650618,0.004321373782642578,0.4899584794248346,0.0,0.004321373782642578,0.0
04H101,0.0,1.0572856444182146,0.0,0.029383777685209667,0.0,0.3443922736851107,0.0,1.2397998184470986,0.008600171761917567,0.9781805169374139,0.0,1.9711830408561615,0.012837224705172217,0.3443922736851107,0.0,0.008600171761917567,0.0
04H103,0.0,0.0,0.0,0.0,0.0,1.4077307280263354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04H108,0.012837224705172217,1.373463721632369,0.0,0.03342375548694973,0.01703333929878037,0.3443922736851107,0.021189299069938092,0.5352941200427705,0.0,1.3654879848908996,0.04532297878665747,0.287801729930226,0.0,0.7737864449811935,0.0,0.0,0.008600171761917567
04H112,0.0,1.2880255353883627,0.0,0.05307844348341968,0.0,0.4014005407815441,0.05307844348341968,1.4323277922616042,0.004321373782642578,0.9283958522567138,0.0,0.6683859166900001,0.0,0.6304278750250238,0.0,0.0,0.02530586526477026
04H117,0.0,1.1553360374650619,0.0,0.06445798922691845,0.012837224705172217,0.36172783601759284,0.008600171761917567,0.9247959957979122,0.0,1.0047511555910011,0.0,0.6839471307515121,0.0,0.49968708261840383,0.0,0.008600171761917567,0.3222192947339193
04H120,0.0,1.4653828514484184,0.0,0.12385164096708583,0.0,0.13033376849500614,0.146128035678238,0.8020892578817327,0.04139268515822507,1.395850376018781,0.0,1.0906107078284066,0.0,0.5774917998372253,0.0,0.029383777685209667,0.04139268515822507
04H123,0.0,1.1089031276673134,0.0,0.0,0.0,0.8129133566428556,0.021189299069938092,1.301897717195208,0.0,0.9566485792052033,0.0,0.3010299956639812,0.0,0.5132176000679389,0.0,0.0,0.012837224705172217
04H132,0.0,1.1880843737149382,0.0,0.04139268515822507,0.02530586526477026,0.5490032620257879,0.0,0.9175055095525466,0.0,1.0382226383687185,0.06445798922691845,1.797406049676382,0.0,0.505149978319906,0.0,0.004321373782642578,0.17026171539495738
04H133,0.0,1.2268575702887234,0.0,0.10037054511756291,0.0,0.3979400086720376,0.22010808804005513,1.0523090996473234,0.09691001300805642,1.1513698502474603,0.0,0.4265112613645752,0.0,0.7299742856995556,0.0,0.0,0.0
04H135,0.02530586526477026,1.4889735247265081,0.0,0.021189299069938092,0.0,0.6009728956867483,0.01703333929878037,1.1389339402569236,0.0,1.3352572564345317,0.0,0.3159703454569178,0.0,0.658964842664435,0.0,0.004321373782642578,0.0
04H138,0.0,1.2973227142053025,0.0,0.08635983067474821,0.0,0.13033376849500614,0.0,0.6117233080073418,0.012837224705172217,1.0993352776859577,0.0,1.074450718954591,0.0,0.41995574848975786,0.0,0.008600171761917567,0.1430148002540951
04H140,0.0,1.3209766773428235,0.0,0.07188200730612536,0.0,0.32428245529769273,0.19865708695442263,0.7902851640332417,0.0,1.2038484637462348,0.0,0.28103336724772754,0.0,0.6551384348113821,0.0,0.004321373782642578,0.0
05H008,0.0,1.4954055631461933,0.0,0.11727129565576427,0.03742649794062367,0.6857417386022636,0.06069784035361165,0.6324572921847242,0.0,1.5371892262436446,0.0,0.5250448070368452,0.0,0.7363965022766424,0.0,0.0,0.0
05H013,0.0,1.428134794028789,0.0,0.08278537031645007,0.0,0.13353890837021748,0.0,0.5751878449276611,0.0,1.2299376859079338,0.0,2.0533473921692673,0.0,0.287801729930226,0.0,0.0,0.0
05H025,0.0,1.51067903103221,0.0,0.004321373782642578,0.0,0.4099331233312946,0.2576785748691845,0.30749603791321295,0.0,1.3170181010481115,0.0,0.1205739312058499,0.0,0.47856649559384334,0.0,0.13987908640123647,0.0
05H030,0.012837224705172217,1.3857849588433357,0.0,0.06069784035361165,0.06445798922691845,0.5198279937757188,0.4593924877592308,0.8506462351830666,0.0,1.3326404103874627,0.09342168516223506,0.3364597338485295,0.0,0.8494194137968993,0.0,0.004321373782642578,0.0
05H034,0.0,1.3346547668832414,0.0,0.06069784035361165,0.0,0.36548798489089973,0.04532297878665747,0.6053050461411094,0.0,1.3123889493705918,0.0,0.4487063199050799,0.0,0.6748611407378116,0.0,0.004321373782642578,0.008600171761917567
05H042,0.0,1.1961761850399735,0.0,0.05307844348341968,0.0,1.103119253545714,0.0,0.9566485792052033,0.04921802267018165,1.0722498976135149,0.0,0.7512791039833423,0.0,0.5774917998372253,0.0,0.004321373782642578,0.0
05H050,0.0,1.1708482036433094,0.0,0.06445798922691845,0.0,0.4065401804339551,0.07554696139253074,0.8762178405916422,0.0,1.1821292140529984,0.0,0.8014037100173551,0.0,0.36921585741014284,0.0,0.004321373782642578,0.0
05H054,0.0,1.3881012015705168,0.0,0.02530586526477026,0.0,0.35410843914740087,0.0,0.8842287696326039,0.04532297878665747,1.2674064187529042,0.0,2.040562785081312,0.0,0.4132997640812518,0.0,0.0,0.01703333929878037
05H065,0.0,1.2782962080912739,0.0,0.07554696139253074,0.0,0.437750562820388,0.2764618041732442,0.5646660642520893,0.0,1.2966651902615312,0.0,0.6608654780038692,0.0,0.4593924877592308,0.0,0.0,0.0
05H066,0.0,1.4017450822370627,0.0,0.04139268515822507,0.0,0.34635297445063856,0.271841606536499,0.9580858485210851,0.05307844348341968,1.1553360374650619,0.0,0.7395723444500919,0.0,0.6020599913279624,0.0,0.0,0.012837224705172217
05H072,0.0,1.4955443375464486,0.0,0.03342375548694973,0.0,0.2944662261615929,0.021189299069938092,1.0257153839013406,0.0,1.5108130105124962,0.0,0.10037054511756291,0.0,0.7693773260761385,0.0,0.0,0.0
05H078,0.0,1.319314304090512,0.0,0.1553360374650618,0.0,0.69284691927723,0.0,0.9772662124272926,0.004321373782642578,1.0976043288744108,0.0,0.11727129565576427,0.0,0.5877109650189114,0.0,0.008600171761917567,0.0
05H090,0.0,1.5704261783589726,0.0,0.03742649794062367,0.0,0.15228834438305647,0.012837224705172217,0.557507201905658,0.0,1.6167904863297158,0.0,0.5965970956264602,0.0,0.437750562820388,0.0,0.012837224705172217,0.008600171761917567
05H094,0.0,1.3544926005894364,0.0,0.17897694729316943,0.0,0.5263392773898441,0.10380372095595687,0.5670263661590604,0.0,1.3714373174041008,0.0,0.36921585741014284,0.029383777685209667,0.5763413502057928,0.0,0.04139268515822507,0.0
05H097,0.0,1.5804687839510017,0.0,0.1643528557844371,0.0,0.15228834438305647,0.06818586174616162,0.44404479591807633,0.0,1.3273589343863303,0.0,1.2390490931401914,0.0,0.615950051656401,0.0,0.01703333929878037,0.01703333929878037
05H099,0.0,1.359835482339888,0.0,0.04532297878665747,0.0,0.146128035678238,0.0,0.5877109650189114,0.0,1.5589484459780396,0.0,0.292256071356476,0.0,0.5932860670204572,0.0,0.012837224705172217,0.07554696139253074
05H111,0.0,1.2801228963023075,0.0,0.02530586526477026,0.0,0.41830129131974547,0.02530586526477026,0.7339992865383869,0.0,1.4239009185284166,0.0,1.1132746924643504,0.0,0.6253124509616739,0.0,0.0,0.0
05H113,0.0,1.462697408101717,0.0,0.13033376849500614,0.0,0.6580113966571124,0.01703333929878037,0.9201233262907239,0.0,1.3933996952931018,0.04532297878665747,0.3344537511509309,0.0,0.6637009253896481,0.0,0.012837224705172217,0.0
05H118,0.0,1.368658712392227,0.0,0.09342168516223506,0.0,1.1975562131535364,0.0,0.7193312869837267,0.0,1.1367205671564067,0.0,0.39619934709573634,0.0,0.5998830720736879,0.0,0.004321373782642578,0.08990511143939793
05H128,0.012837224705172217,1.302979936748249,0.008600171761917567,0.07554696139253074,0.0,0.5105450102066121,0.02530586526477026,0.7759743311293691,0.0,1.2457593559672768,0.0,0.541579243946581,0.0,0.651278013998144,0.0,0.16136800223497488,0.021189299069938092
05H136,0.0,1.3215984304653439,0.0,0.07918124604762482,0.0,0.4913616938342727,0.021189299069938092,0.49692964807321494,0.021189299069938092,1.4755259150392808,0.0,0.9489017609702137,0.0,0.5224442335063199,0.0,0.0,0.0
05H143,0.012837224705172217,1.2631624649622166,0.0,0.05307844348341968,0.0,0.8169038393756602,0.292256071356476,0.8609366207000937,0.02530586526477026,1.2869053529723748,0.0,0.3344537511509309,0.0,0.785329835010767,0.0,0.0,0.008600171761917567
05H149,0.0,1.4273237863572472,0.0,0.08278537031645007,0.0,0.5550944485783191,0.0,0.9344984512435677,0.0,1.1395642661758498,0.0,1.5903959471840128,0.0,0.5327543789924978,0.0,0.004321373782642578,0.0
05H163,0.0,1.2766915288450398,0.0,0.04532297878665747,0.0,0.7481880270062005,0.06445798922691845,1.0584260244570054,0.0,1.2068258760318498,0.0,0.6998377258672457,0.0,0.5954962218255742,0.0,0.004321373782642578,0.0
05H179,0.0,1.4922014513925397,0.0,0.04139268515822507,0.0,0.5477747053878226,0.04921802267018165,0.8318697742805017,0.0,1.473194909204938,0.0,1.105510184769974,0.0,0.6242820958356683,0.0,0.0,0.06069784035361165
05H181,0.0,1.2046625117482188,0.0,0.04139268515822507,0.0,0.1553360374650618,0.17609125905568124,0.4409090820652177,0.0,1.326540668516562,0.0,1.021189299069938,0.0,0.45331834004703764,0.0,0.004321373782642578,0.0
05H184,0.0,1.479143247978613,0.0,0.056904851336472634,0.01703333929878037,0.8796692056320535,0.0,0.7737864449811935,0.1367205671564068,1.2159018132040316,0.0,0.8954225460394079,0.0,0.4871383754771864,0.0,0.004321373782642578,0.0
05H193,0.04139268515822507,1.550961752298176,0.0,0.021189299069938092,0.021189299069938092,0.5786392099680724,0.08278537031645007,1.1319392952104246,0.004321373782642578,1.5618166643189575,0.0,1.3430144971507676,0.0,0.7067177823367587,0.0,0.0,0.07188200730612536
05H195,0.0,1.461348433647983,0.0,0.12385164096708583,0.01703333929878037,0.8597385661971468,0.271841606536499,0.9365137424788933,0.0,1.209515014542631,0.04921802267018165,0.6637009253896481,0.0,0.829946695941636,0.0,0.0,0.0
06H010,0.0,1.7791634237644987,0.0,0.056904851336472634,0.0,0.10037054511756291,0.2741578492636798,0.5490032620257879,0.0,1.8015409061903183,0.0,0.7972675408307164,0.0,0.42975228000240795,0.0,0.012837224705172217,0.0
