,FAM83A,OR3A4P,SDCBP2,EEF1A1P19,OR4R2P,AC096745.1,POM121L6P,KRT17P3,AC020978.1,RNY1P9,FAM168B,MRI1,AC112198.4,TNFSF15,AC087463.2,SSXP3,AC096540.1,CHRNA3,NOTCH2P1,AL121890.2,CD300LD,LINC02594,AC004805.1,RIMBP3B,AL359513.1,AC093010.2,EEF1A1P39,AL132796.3,CSF2RB,AC012462.2,AC074281.1,ATP2B2,LINC00847,MTND5P16,PIPSL,Z83844.3,AL357139.1,TRAF3IP2_AS1,ZFP30,CNGA4,AL035252.4,SMCO1,CXCL2,RNA5SP299,TUBB2A,XCL1,LMBR1,RPS3AP50,AL713868.1,LINC00385,AC092755.1,AL390774.2,AC126182.1,LINC00923,AC079776.3,AL355490.2,AC018717.1,AC026803.1,AL356130.1,PSMD12,B3GALT6,AL590483.3,PMM2P1,PRRT3_AS1,ZACNP1,GAPDHP32,AC090774.2,RNU6_1207P,RNF123,AL353704.1,TSNAXIP1,TBC1D15,RN7SKP234,AC076966.2,LGALS8_AS1,AC018442.3,AC108472.1,UBE2V1P13,AL445528.2,TGIF2LX,MTND5P28,AC126544.1,NLRP6,RNU6_1330P,AC018735.1,PRAC1,RNA5SP439,HIST3H2BB,RNU1_35P,LINC02552,SLC29A4P1,AC004988.1,PCDHGB8P,AL445647.1,LSM14A,AL359538.3,KRT72,EEF1A1,OR6C66P,AC079089.3,SNORD91A,ITFG1_AS1,ZFP36,AC094019.2,CDC42EP5,MRGPRX2,YARS,OSER1,LOXL2,MLLT6,IRF3,AC108726.1,RPL21P107,ALDH1L1,PRXL2C,RNY4P13,AC096636.1,AC117465.1,AL596214.1,OR5P3,AC010625.1,AC032044.1,SNRPFP4,AL355334.1,AC090425.1,TRADD,AC069185.1,LINC00404,DNM1P38,LINC01518,AC087289.1,AC055811.3,AC106886.2,RNU6_969P,KNOP1P5,Y_RNA,C10orf88,AJ239322.2,RN7SL447P,AOX3P_AOX2P,AP001267.2,OR4F8P,AC087354.1,MIR581,ZNF334,B3GALT5,RNU6_375P,UBE2G1,GAP43,NTRK2,ZEB1,AC053503.4,PRLR,RNU5D_2P,THAP12,AC016582.3,GABRB3,AC025437.3,MMP27,LYPLA2P3,PRR16,AL732437.2,AC079336.7,AC096582.1,B4GALNT2P1,GAPDHP22,AL049692.1,EMC3,CRYGD,RPS27AP17,LINC01307,SERPINH1,RN7SL531P,HIGD1AP10,AC125388.1,TMEM231P1,ZNF804A,NCKAP5,AL356737.2,RPSAP7,TRAJ40,SIKE1,MPP7,AFF1,AL358472.3,OR9A2,AC092794.1,AC006970.1,SNORA81,AC074375.1,RNU2_26P,LINC02416,AQP1,TMEM262,AC147055.4,IGHD2OR15_2A,AC069240.1,RNU6_320P,OR10G5P,PTPN2
01H001,0.4345689040341987,0.0,0.021189299069938092,0.0,0.0,0.24054924828259971,0.0,0.04532297878665747,0.37474834601010387,0.0,0.0,0.0,1.1048284036536553,0.0,0.8959747323590646,0.18184358794477254,0.0,0.04139268515822507,0.0,0.0,0.05307844348341968,0.0,0.20411998265592482,0.0,0.0,0.0,0.0,0.0,1.113609151073028,0.0,0.0,1.3863205738940463,0.012837224705172217,1.4413808849165113,0.0,0.07918124604762482,0.3283796034387377,0.0,0.6053050461411094,0.008600171761917567,1.3163897510731954,0.012837224705172217,1.5678494505731069,0.6954816764901974,1.8727970399895983,0.0,0.9836262871245346,0.0,2.829252297841999,0.01703333929878037,0.0,0.0,0.0,0.05307844348341968,0.0,0.05307844348341968,0.0,0.02530586526477026,0.012837224705172217,0.0,0.6720978579357175,0.17318626841227402,0.056904851336472634,0.7520484478194386,0.0,0.24303804868629442,0.0,0.03742649794062367,0.0,0.9111576087399766,1.0674428427763807,0.04532297878665747,0.08635983067474821,0.0,0.01703333929878037,0.0,0.09342168516223506,0.012837224705172217,0.705007959333336,0.0,1.8922059459757725,0.08635983067474821,0.0,0.0,0.0,0.1367205671564068,0.0,0.008600171761917567,0.1205739312058499,0.03742649794062367,0.04139268515822507,0.004321373782642578,1.9794573180978483,0.0,1.3845326154942486,0.0,0.0,0.0,0.0,0.0,0.0,1.6409780573583321,0.0,0.0,0.0,0.04532297878665747,0.17609125905568124,0.12385164096708583,1.9278321328665817,0.0,0.0,1.6712654329471583,0.0,0.7427251313046983,0.0,0.0,0.0,0.008600171761917567,0.6821450763738318,1.0051805125037803,0.03342375548694973,0.0,1.037027879755775,0.008600171761917567,0.04921802267018165,1.1482940974347458,0.029383777685209667,0.9350031514536548,0.0,1.1271047983648077,0.0,0.0,0.31386722036915343,0.08990511143939793,0.021189299069938092,0.0,0.021189299069938092,0.0,1.250175948083925,0.0,0.0,0.0,1.561459171241916,0.012837224705172217,0.10720996964786837,0.5943925503754267,0.0,0.9289076902439527,0.0,0.0,0.33243845991560533,0.004321373782642578,0.5965970956264602,0.0,0.0,0.34044411484011833,0.0,0.0,0.0,0.004321373782642578,0.16731733474817606,0.03342375548694973,0.787460474518415,0.04532297878665747,0.9809119377768436,0.0,0.012837224705172217,0.004321373782642578,0.05307844348341968,0.029383777685209667,0.0,1.055378331375,0.0,0.08990511143939793,0.0,1.6932871570056556,0.0,0.24303804868629442,0.0,0.07918124604762482,0.0,0.0,1.284881714655453,0.0,0.5327543789924978,0.0,0.021189299069938092,1.621384028481653,0.0,0.0,0.0,0.02530586526477026,0.0,2.154180432111824,0.0,0.04139268515822507,0.021189299069938092,0.0,0.05307844348341968,0.004321373782642578
01H002,0.04139268515822507,0.0,0.0,0.0,0.0,0.14921911265537988,0.0,0.0,0.17897694729316943,0.0,0.0,0.0,1.2543063323312855,0.0,0.725094521081469,0.5888317255942073,0.0,0.02530586526477026,0.0,0.0,0.20682587603184968,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.515873843711679,0.0,0.004321373782642578,1.2638726768652235,0.1205739312058499,1.2968844755385471,0.0,0.03742649794062367,0.5490032620257879,0.0,0.22271647114758328,0.0,0.8893017025063104,0.08635983067474821,0.7664128471123994,0.1430148002540951,1.9414617393473297,0.0,0.651278013998144,0.0,2.4555300473427017,0.012837224705172217,0.008600171761917567,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.004321373782642578,1.1504494094608806,0.11727129565576427,0.03742649794062367,0.7902851640332417,0.0,0.01703333929878037,0.0,0.008600171761917567,0.4593924877592308,0.2787536009528289,0.6117233080073418,0.6263403673750424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9902500329278168,0.03342375548694973,0.0,0.0,0.0,0.2787536009528289,0.0,0.0,0.04139268515822507,0.03342375548694973,0.008600171761917567,0.02530586526477026,1.6058435390580892,0.021189299069938092,1.1640552918934517,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.320354032817672,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,1.171141151028382,0.0,0.0,1.467460109507264,0.0,0.541579243946581,0.0,0.0,0.03742649794062367,0.0,0.6273658565927327,0.5921767573958667,0.06445798922691845,0.0,0.48287358360875376,0.01703333929878037,0.02530586526477026,0.46982201597816303,0.0,0.8904210188009143,0.0,0.5327543789924978,0.0,0.0,0.0,0.06445798922691845,0.008600171761917567,0.0,0.0,0.008600171761917567,1.4171394097273255,0.0,0.0,0.0,0.8350561017201162,0.004321373782642578,0.03742649794062367,0.6618126855372612,0.09691001300805642,0.5301996982030822,0.0,0.0,0.06069784035361165,0.012837224705172217,0.639486489268586,0.0,0.0,0.3944516808262163,0.012837224705172217,0.0,0.0,0.004321373782642578,0.292256071356476,0.008600171761917567,0.7379873263334308,0.0,0.8426092396105621,0.0,0.004321373782642578,0.0,0.012837224705172217,0.0,0.0,0.4471580313422192,0.0,0.33041377334919075,0.0,1.5954962218255742,0.0,0.11727129565576427,0.0,0.0,0.0,0.0,1.3010299956639813,0.0,0.28555730900777376,0.0,0.021189299069938092,1.549493713215013,0.0,0.0,0.0,0.008600171761917567,0.0,1.9940090331236133,0.0,0.004321373782642578,0.029383777685209667,0.0,0.008600171761917567,0.0
02H003,0.20411998265592482,0.0,0.10037054511756291,0.0,0.0,0.2944662261615929,0.004321373782642578,0.0,0.33243845991560533,0.0,0.0,0.0,1.303412070596742,0.0,0.6618126855372612,0.4578818967339924,0.0,0.3521825181113625,0.0,0.0,0.17897694729316943,0.0,0.16731733474817606,0.0,0.0,0.0,0.0,0.0,0.8375884382355113,0.0,0.02530586526477026,1.7875313161272344,0.008600171761917567,1.2860071220794747,0.0,0.13353890837021748,0.7708520116421442,0.0,0.6020599913279624,0.0,1.1778249718646818,0.0,1.074450718954591,0.14921911265537988,2.0790364570874895,0.0,1.5079907248196913,0.0,0.44404479591807633,0.01703333929878037,0.0,0.0,0.0,0.01703333929878037,0.0,0.04532297878665747,0.0,0.02530586526477026,0.02530586526477026,0.0,1.129045059887958,0.146128035678238,0.0,1.2065560440990295,0.0,0.07918124604762482,0.0,0.06445798922691845,0.6324572921847242,0.9894498176666918,0.9444826721501687,0.8061799739838872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8500945943867009,0.26245108973042947,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.03742649794062367,0.0,0.01703333929878037,1.7445276734725665,0.0,1.2846562827885157,0.0,0.0,0.0,0.0,0.0,0.0,1.1225435240687545,0.0,0.0,0.0,0.03342375548694973,0.14921911265537988,0.021189299069938092,1.6238692683503024,0.0,0.0,2.0048370609383097,0.0,0.9556877503135057,0.0,0.0,0.0,0.0,0.5854607295085006,0.9385197251764918,0.13353890837021748,0.0,0.41830129131974547,0.02530586526477026,0.02530586526477026,0.4099331233312946,0.0,0.29885307640970665,0.0,0.8247764624755457,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,0.0,0.7315887651867387,0.0,0.0,0.0,0.9025467793139914,0.0,0.1903316981702915,0.7307822756663892,0.0,0.7339992865383869,0.0,0.004321373782642578,0.012837224705172217,0.056904851336472634,0.49968708261840383,0.0,0.0,1.0034605321095065,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.6532125137753437,0.0,1.2479732663618066,0.0,0.004321373782642578,0.0,0.012837224705172217,0.0,0.0,0.7126497016272113,0.0,0.7611758131557314,0.0,1.353916230920363,0.0,0.1931245983544616,0.0,0.292256071356476,0.0,0.0,1.4661258704181992,0.0,0.21218760440395779,0.0,0.06818586174616162,1.6498214632245651,0.0,0.0,0.0,0.004321373782642578,0.0,2.288159763323878,0.0,0.02530586526477026,0.05307844348341968,0.0,0.0,0.004321373782642578
02H009,0.06818586174616162,0.0,0.021189299069938092,0.021189299069938092,0.0,0.2944662261615929,0.0,0.0,0.20139712432045143,0.0,0.0,0.0,1.3662361237182932,0.0,0.12385164096708583,0.48855071650044424,0.0,0.029383777685209667,0.0,0.0,0.146128035678238,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.6364878963533654,0.0,0.029383777685209667,1.441695135640717,0.146128035678238,1.2949069106051925,0.0,0.021189299069938092,0.6263403673750424,0.0,0.30749603791321295,0.0,1.2108533653148932,0.021189299069938092,1.0334237554869496,0.6454222693490919,2.163370120225884,0.0,1.1439511164239635,0.0,1.832061614590727,0.0,0.004321373782642578,0.0,0.0,0.008600171761917567,0.0,0.08278537031645007,0.0,0.04921802267018165,0.004321373782642578,0.0,1.4295908022233017,0.10380372095595687,0.05307844348341968,0.8350561017201162,0.0,0.06445798922691845,0.0,0.008600171761917567,0.6637009253896481,0.7339992865383869,1.0195316845312554,0.7573960287930241,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.6963563887333322,0.0,2.1232634759028253,0.05307844348341968,0.0,0.0,0.0,0.07554696139253074,0.0,0.0,0.08635983067474821,0.021189299069938092,0.0,0.03742649794062367,1.7683420586445333,0.004321373782642578,1.316599302093861,0.0,0.0,0.0,0.0,0.0,0.0,1.3914644118391033,0.0,0.0,0.0,0.021189299069938092,0.056904851336472634,0.0,1.5650209283452938,0.0,0.0,1.6516656039229356,0.0,0.60422605308447,0.0,0.0,0.004321373782642578,0.0,0.7888751157754168,0.9508514588885464,0.04532297878665747,0.0,0.3729120029701066,0.021189299069938092,0.056904851336472634,0.9030899869919435,0.02530586526477026,0.9986951583116558,0.0,0.9740509027928773,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.029383777685209667,0.0,1.506234359612126,0.0,0.0,0.0,0.5998830720736879,0.008600171761917567,0.15836249209524964,0.8102325179950841,0.04532297878665747,1.0330214446829107,0.0,0.01703333929878037,0.07918124604762482,0.07188200730612536,0.75815462196739,0.0,0.0,0.36172783601759284,0.0,0.004321373782642578,0.0,0.004321373782642578,0.4842998393467858,0.021189299069938092,1.1072099696478683,0.0,0.9703468762300933,0.0,0.0,0.0,0.04532297878665747,0.004321373782642578,0.0,0.6803355134145632,0.0,0.6830470382388496,0.0,1.5843312243675307,0.0,0.1205739312058499,0.0,0.03742649794062367,0.0,0.0,1.1238516409670858,0.0,0.4871383754771864,0.0,0.004321373782642578,1.57541879121436,0.0,0.0,0.0,0.008600171761917567,0.0,2.2060158767633444,0.0,0.03742649794062367,0.11058971029924897,0.0,0.02530586526477026,0.012837224705172217
02H017,0.42975228000240795,0.0,0.0,0.0,0.0,0.2695129442179163,0.0,0.01703333929878037,0.1553360374650618,0.0,0.0,0.0,1.1146109842321732,0.0,0.13987908640123647,0.37106786227173627,0.0,0.06445798922691845,0.0,0.0,0.11058971029924897,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.6324572921847242,0.0,0.021189299069938092,1.3081373786380386,0.021189299069938092,1.6201360549737576,0.0,0.04139268515822507,0.17609125905568124,0.0,0.47712125471966244,0.0,1.4823017672234426,0.056904851336472634,1.0849335749367162,0.8680563618230416,1.9828137621318624,0.0,1.0685568950723632,0.0,1.7826159320316035,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,1.0354297381845483,0.07918124604762482,0.029383777685209667,0.8796692056320535,0.0,0.09342168516223506,0.0,0.008600171761917567,1.1544239731146468,0.34830486304816066,0.8808135922807914,1.130333768495006,0.0,0.0,0.01703333929878037,0.0,0.012837224705172217,0.0,0.0,0.0,1.8302035989257042,0.35410843914740087,0.0,0.0,0.0,0.0,0.0,0.0,0.10037054511756291,0.012837224705172217,0.012837224705172217,0.029383777685209667,1.6855626111582298,0.19865708695442263,1.2352758766870524,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,1.4915017662373264,0.0,0.0,0.0,0.021189299069938092,0.07918124604762482,0.02530586526477026,1.5341530741850626,0.0,0.0,1.5795549604009986,0.0,0.30749603791321295,0.0,0.0,0.1205739312058499,0.0,0.8948696567452525,1.015778756389041,0.08278537031645007,0.0,0.5932860670204572,0.05307844348341968,0.0,0.7715874808812554,0.0,1.371806458507416,0.0,0.6551384348113821,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,1.5233562066547928,0.0,0.0,0.0,1.0755469613925308,0.004321373782642578,0.03342375548694973,1.0398105541483504,0.17026171539495738,0.8155777483242672,0.0,0.0,0.0,0.05307844348341968,0.5563025007672873,0.0,0.0,0.49554433754644844,0.0,0.004321373782642578,0.0,0.0,0.31386722036915343,0.056904851336472634,0.5797835966168101,0.0,0.8475726591421122,0.0,0.029383777685209667,0.0,0.03742649794062367,0.004321373782642578,0.0,0.4941545940184428,0.0,0.23299611039215382,0.0,1.3330440298234874,0.0,0.19865708695442263,0.0,0.02530586526477026,0.0,0.0,1.2828486028346449,0.0,0.0,0.0,0.012837224705172217,1.8865471233911058,0.0,0.0,0.0,0.5514499979728752,0.0,2.3729304048887934,0.0,0.0,0.021189299069938092,0.0,0.0,0.0
02H025,0.04532297878665747,0.0,0.021189299069938092,0.0,0.0,0.4345689040341987,0.0,0.0,0.24303804868629442,0.0,0.0,0.0,1.1649473726218416,0.0,0.23299611039215382,0.829946695941636,0.0,0.35410843914740087,0.0,0.0,0.1430148002540951,0.008600171761917567,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.8325089127062363,0.0,0.008600171761917567,1.4308809464528913,0.021189299069938092,1.27600198996205,0.0,0.03342375548694973,0.7201593034059569,0.0,0.2741578492636798,0.0,1.3332456989619628,0.03742649794062367,1.080987046910887,0.11394335230683678,2.207176407095162,0.0,1.0318122713303703,0.0,1.2641091563058084,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.06818586174616162,0.0,0.02530586526477026,0.0,0.03342375548694973,1.416141031168329,0.10037054511756291,0.0,1.0507663112330423,0.0,0.1430148002540951,0.0,0.0,0.24303804868629442,0.9375178920173467,0.8842287696326039,0.2576785748691845,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,1.8800700840640672,0.36921585741014284,0.0,0.0,0.0,0.11727129565576427,0.008600171761917567,0.0,0.04921802267018165,0.02530586526477026,0.03742649794062367,0.03342375548694973,1.7241939195143297,0.0,1.2882492255719862,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.2704459080179626,0.0,0.0,0.0,0.008600171761917567,0.04139268515822507,0.0,1.7851874200293618,0.0,0.0,1.758306181725307,0.0,0.6294095991027189,0.0,0.0,0.008600171761917567,0.008600171761917567,0.8318697742805017,0.8267225201689921,0.10037054511756291,0.0,0.515873843711679,0.004321373782642578,0.0,0.725094521081469,0.0,0.2741578492636798,0.0,0.6364878963533654,0.0,0.0,0.0,0.07554696139253074,0.01703333929878037,0.0,0.0,0.0,0.9390197764486665,0.0,0.0,0.004321373782642578,1.0842186867392387,0.0,0.12710479836480765,0.8970770032094203,0.15228834438305647,0.6324572921847242,0.0,0.004321373782642578,0.0,0.08635983067474821,0.8369567370595504,0.0,0.0,0.36548798489089973,0.0,0.004321373782642578,0.0,0.0,0.37474834601010387,0.0,0.7909884750888159,0.0,0.9143431571194408,0.0,0.008600171761917567,0.0,0.01703333929878037,0.0,0.0,0.8055008581584001,0.0,0.8273692730538252,0.012837224705172217,1.6909930320998694,0.0,0.12710479836480765,0.0,0.004321373782642578,0.0,0.0,1.33665982345442,0.0,0.0,0.0,0.012837224705172217,1.444513206334043,0.0,0.0,0.0,0.004321373782642578,0.0,2.2136771018822983,0.0,0.008600171761917567,0.04532297878665747,0.0,0.0,0.0
02H026,0.11727129565576427,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.0,0.15836249209524964,0.0,0.0,0.0,1.1322596895310446,0.0,1.3827372657613304,0.14921911265537988,0.0,0.03342375548694973,0.0,0.0,0.04532297878665747,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.0,0.5211380837040362,0.0,0.02530586526477026,0.9350031514536548,0.02530586526477026,1.2247919564926815,0.0,0.0,0.6138418218760692,0.0,0.07554696139253074,0.06818586174616162,0.9063350418050906,0.10380372095595687,0.7032913781186614,0.10720996964786837,2.2122675285489377,0.0,1.173186268412274,0.0,1.8047526021504605,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.8325089127062363,0.01703333929878037,0.02530586526477026,0.5132176000679389,0.0,0.03342375548694973,0.0,0.012837224705172217,0.2576785748691845,0.1430148002540951,1.0330214446829107,0.705007959333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.139028547485683,0.1430148002540951,0.0,0.0,0.0,0.22788670461367355,0.0,0.0,0.08635983067474821,0.021189299069938092,0.0,0.0,1.7743709598499167,0.0,1.2457593559672768,0.0,0.0,0.0,0.0,0.0,0.0,1.1679078100014801,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,1.1682027468426308,0.0,0.0,1.4476230977602862,0.0,0.3926969532596657,0.0,0.004321373782642578,0.1931245983544616,0.0,0.37106786227173627,0.8241258339165489,0.0,0.0,0.46834733041215726,0.004321373782642578,0.008600171761917567,0.5751878449276611,0.0,1.310480891462675,0.5943925503754267,0.5105450102066121,0.0,0.0,0.0,0.08635983067474821,0.0,0.0,0.0,0.0,1.6478717653062325,0.0,0.0,0.0,0.7512791039833423,0.004321373782642578,0.008600171761917567,0.47856649559384334,0.0,0.9938769149412112,0.0,0.0,0.012837224705172217,0.008600171761917567,0.7218106152125465,0.0,0.0,0.1846914308175988,0.004321373782642578,0.0,0.0,0.03742649794062367,0.10380372095595687,0.06069784035361165,1.02816441942447,0.0,0.9429995933660404,0.0,0.0,0.004321373782642578,0.01703333929878037,0.004321373782642578,0.0,0.5037906830571811,0.03342375548694973,0.08635983067474821,0.0,1.6303261548039467,0.0,0.1553360374650618,0.0,0.021189299069938092,0.0,0.0,1.0842186867392387,0.0,0.0,0.0,0.02530586526477026,1.5354207180561734,0.0,0.0,0.0,0.04532297878665747,0.0,2.1207712929369915,0.0,0.008600171761917567,0.004321373782642578,0.0,0.0,0.0
02H033,0.26481782300953643,0.0,0.09342168516223506,0.0,0.0,0.08990511143939793,0.0,0.0,0.09691001300805642,0.0,0.0,0.0,1.2278867046136734,0.0,1.3550682063488506,0.3096301674258988,0.0,0.09691001300805642,0.0,0.0,0.08635983067474821,0.0,0.1643528557844371,0.0,0.0,0.0,0.0,0.0,0.7831886910752576,0.0,0.03742649794062367,1.2208922492195193,0.01703333929878037,1.3123889493705918,0.0,0.056904851336472634,0.7505083948513462,0.0,0.15228834438305647,0.03742649794062367,1.2127201544178423,0.11727129565576427,1.0542299098633974,0.10037054511756291,2.1343046349545447,0.0,1.252853030979893,0.0,2.6058973516449746,0.0,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.004321373782642578,0.0,0.8633228601204559,0.08635983067474821,0.02530586526477026,0.5314789170422551,0.0,0.12710479836480765,0.0,0.0,0.437750562820388,0.2764618041732442,1.0111473607757975,0.34830486304816066,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,2.0824263008607717,0.1643528557844371,0.0,0.0,0.0,0.0,0.0,0.0,0.10380372095595687,0.07918124604762482,0.021189299069938092,0.0,1.794627444664508,0.0,1.1300119496719043,0.0,0.0,0.0,0.0,0.0,0.0,1.4871383754771865,0.06818586174616162,0.0,0.0,0.021189299069938092,0.04139268515822507,0.0,1.3562171342197353,0.0,0.0,1.387033701282363,0.0,0.7134905430939424,0.0,0.004321373782642578,0.03742649794062367,0.008600171761917567,0.41830129131974547,0.7671558660821804,0.03342375548694973,0.0,0.6946051989335688,0.012837224705172217,0.0,0.7101173651118162,0.0,1.5578679615680222,0.6785183790401139,0.7307822756663892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5601458398490475,0.0,0.0,0.0,0.9951962915971794,0.004321373782642578,0.012837224705172217,0.4927603890268375,0.0,1.2229764498933913,0.0,0.004321373782642578,0.0,0.01703333929878037,0.6031443726201823,0.0,0.0,0.13033376849500614,0.029383777685209667,0.0,0.0,0.0,0.23552844690754893,0.056904851336472634,1.1051694279993316,0.0,0.7505083948513462,0.0,0.021189299069938092,0.0,0.004321373782642578,0.012837224705172217,0.0,0.5831987739686227,0.0,0.1903316981702915,0.0,1.5871494982543437,0.0,0.03342375548694973,0.0,0.04921802267018165,0.012837224705172217,0.0,1.1504494094608806,0.0,0.21748394421390624,0.0,0.008600171761917567,1.5585885831081994,0.0,0.0,0.0,0.37839790094813763,0.0,2.1448231939898936,0.0,0.012837224705172217,0.056904851336472634,0.0,0.012837224705172217,0.0
02H043,0.06445798922691845,0.0,0.021189299069938092,0.0,0.0,0.3222192947339193,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,1.0751818546186915,0.0,0.01703333929878037,0.6776069527204931,0.0,0.07188200730612536,0.0,0.0,0.08990511143939793,0.012837224705172217,0.008600171761917567,0.0,0.012837224705172217,0.0,0.0,0.0,0.7176705030022621,0.0,0.004321373782642578,1.3117538610557542,0.04532297878665747,1.3176455432211587,0.0,0.01703333929878037,0.6866362692622934,0.0,0.19865708695442263,0.0,1.2678754193188975,0.029383777685209667,1.0043213737826426,0.09342168516223506,2.210131168184136,0.0,0.9020028913507294,0.0,1.8388490907372552,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.029383777685209667,0.0,0.0,0.012837224705172217,0.012837224705172217,1.4300750555519393,0.11058971029924897,0.0,0.9876662649262746,0.0,0.17026171539495738,0.0,0.0,0.0,0.6364878963533654,0.9479236198317265,0.06445798922691845,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,1.981546805045236,0.06445798922691845,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.04921802267018165,0.03342375548694973,0.008600171761917567,0.01703333929878037,1.514414920580369,0.008600171761917567,1.3392526340326996,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,1.36078268987328,0.0,0.0,0.0,0.03742649794062367,0.1430148002540951,0.0,1.6701530451921802,0.0,0.0,1.6810602436318118,0.0,0.5728716022004803,0.0,0.0,0.0,0.0,0.7839035792727349,0.9464522650130731,0.11058971029924897,0.0,0.35602585719312274,0.008600171761917567,0.012837224705172217,0.8254261177678232,0.0,0.21218760440395779,0.0,0.8221680793680175,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.008600171761917567,0.0,1.1112625136590653,0.0,0.0,0.008600171761917567,0.5092025223311029,0.0,0.06069784035361165,0.7259116322950482,0.0,0.9680157139936417,0.0,0.0,0.06445798922691845,0.03742649794062367,0.8567288903828826,0.0,0.0,0.2148438480476979,0.0,0.0,0.0,0.0,0.44560420327359757,0.0,0.9934362304976116,0.0,1.0955180423231508,0.0,0.008600171761917567,0.0,0.012837224705172217,0.0,0.0,0.6473829701146198,0.0,0.7209857441537391,0.012837224705172217,1.6402826296966808,0.0,0.1931245983544616,0.0,0.06818586174616162,0.0,0.0,1.070037866607755,0.0,0.0,0.0,0.012837224705172217,1.4969296480732148,0.0,0.0,0.0,0.012837224705172217,0.0,2.1367839631833645,0.0,0.021189299069938092,0.06445798922691845,0.0,0.0,0.0
