,U3,LBHD1,POM121L3P,AC104076.1,AC023355.1,LNCNEF,TRGV2,DSCR9,TMED1,LINC02267,RNU6_307P,PDLIM1P3,CDX1,AC010463.1,ST6GALNAC4P1,RAD23BP3,FAM222B,AC027612.2,MKX,RN7SKP180,CLIP3,AL451042.1,LINC01478,FGFRL1,AC018761.2,OR7E158P,AC091152.1,RHOXF1P3,PCDHAC2,TIGD3,LINC02366,RPL7AP69,AL359538.4,AC107954.1,AC147651.1,AC025268.1,PDZRN4,CALML6,AL365434.2,AL355990.2,AC068790.2,AC005753.3,CBWD6,AC108457.1,AC108477.2,CALB1,AC004982.2,MAOA,NPIPB15,MAML1
05H179,0.08635983067474821,0.0,0.0,0.16136800223497488,0.4014005407815441,1.6422666189026736,0.0,1.0386201619497029,0.0,0.0,0.02530586526477026,0.0,0.0,0.008600171761917567,0.0,0.44404479591807633,0.01703333929878037,0.07918124604762482,0.8169038393756602,0.17026171539495738,1.8459038388987825,0.0,0.0,0.0,0.0,1.443262987458695,0.546542663478131,0.0,0.9566485792052033,0.06069784035361165,0.0,1.3079237036118816,1.8402943316114362,1.5264685124694775,0.0,0.6095944092252201,0.2148438480476979,0.20139712432045143,0.0,1.1222158782728267,1.0729847446279304,1.9210098014970343,0.01703333929878037,0.008600171761917567,0.146128035678238,0.004321373782642578,0.14921911265537988,0.008600171761917567,0.0,0.0
05H181,0.021189299069938092,0.0,0.0,0.22530928172586287,0.4409090820652177,1.4382258076045296,0.0,0.885361220031512,0.0,0.0,0.14921911265537988,0.0,0.06818586174616162,0.0,0.0,0.08990511143939793,0.0,0.16731733474817606,0.4742162640762552,0.0,1.680154141734373,0.0,0.0,0.03742649794062367,0.008600171761917567,1.7829739949440482,0.1643528557844371,0.0,0.6839471307515121,0.021189299069938092,0.0,1.0132586652835165,1.707229419327294,1.469674772551798,0.0,0.2576785748691845,0.4065401804339551,0.08278537031645007,0.0,0.930949031167523,1.0877814178095424,2.221335979533828,0.0,0.012837224705172217,0.012837224705172217,0.0,0.290034611362518,0.4756711883244297,0.0,0.0
05H184,0.04921802267018165,0.0,0.0,0.24551266781414982,0.41161970596323016,1.6807886115066824,0.0,0.6424645202421214,0.0,0.05307844348341968,0.06069784035361165,0.0,0.021189299069938092,0.021189299069938092,0.0,0.7611758131557314,0.012837224705172217,0.11394335230683678,0.9947569445876281,0.15836249209524964,1.8887409606828927,0.029383777685209667,0.0,0.04532297878665747,0.004321373782642578,1.6458151182966418,0.5301996982030822,0.0,1.5980240723341896,0.029383777685209667,0.3891660843645325,1.4426365257822318,1.9527440240148983,1.6489451821656724,0.0,0.4638929889859073,0.37106786227173627,0.01703333929878037,0.0,1.100370545117563,1.2496874278053016,2.1202118682570736,0.008600171761917567,0.008600171761917567,0.04139268515822507,0.0,0.08635983067474821,0.17897694729316943,0.0,0.0
05H193,0.029383777685209667,0.0,0.0,0.10720996964786837,0.436162647040756,1.5593080109070125,0.0,0.5352941200427705,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.4913616938342727,0.0,0.04139268515822507,0.9319661147281727,0.24797326636180664,1.898560644939712,0.012837224705172217,0.0,0.0,0.0,1.4443571256560277,0.7678976160180907,0.0,0.9185545305502735,0.01703333929878037,0.20951501454263097,1.3163897510731954,1.9109977163106429,1.5330090224954853,0.0,0.8041394323353505,0.10720996964786837,0.18752072083646307,0.0,0.9552065375419417,0.960470777534299,2.1615776110488705,0.01703333929878037,0.0,0.2304489213782739,0.0,0.03742649794062367,0.19589965240923368,0.0,0.0
05H195,0.056904851336472634,0.0,0.0,0.26481782300953643,0.18752072083646307,1.484442207642407,0.0,1.1439511164239635,0.0,0.01703333929878037,0.25527250510330607,0.0,0.0,0.008600171761917567,0.0,0.13987908640123647,0.0,0.11058971029924897,0.5670263661590604,0.0,1.8733206018153987,0.0,0.004321373782642578,0.0,0.0,1.6681994841986618,0.4471580313422192,0.0,1.5330090224954853,0.01703333929878037,0.17897694729316943,1.4976206497812878,1.8885725968576,1.6061663146076206,0.0,0.6901960800285137,0.19865708695442263,0.11394335230683678,0.0,1.0342272607705507,0.9556877503135057,2.308414999096672,0.021189299069938092,0.008600171761917567,0.16136800223497488,0.0,0.13987908640123647,0.01703333929878037,0.0,0.0
06H010,0.029383777685209667,0.0,0.0,0.17318626841227402,0.5185139398778874,1.9237619608287002,0.0,0.8481891169913987,0.0,0.021189299069938092,0.021189299069938092,0.0,0.056904851336472634,0.0,0.0,0.3424226808222063,0.0,0.2787536009528289,0.28555730900777376,0.0,1.8739015978644613,0.0,0.0,0.029383777685209667,0.0,1.813514271541883,0.17318626841227402,0.012837224705172217,0.9299295600845878,0.18752072083646307,0.20411998265592482,0.9804578922761,1.7005306569785916,1.628491104967123,0.0,0.37106786227173627,0.39619934709573634,0.11058971029924897,0.0,1.1498346967157849,1.1386184338994925,1.8675264111997434,0.0,0.0,0.04532297878665747,0.0,0.35602585719312274,0.20139712432045143,0.0,0.17609125905568124
06H011,0.07188200730612536,0.0,0.0,0.1643528557844371,0.22010808804005513,1.4742162640762553,0.02530586526477026,0.8280150642239769,0.0,0.0,0.04921802267018165,0.0,0.0,0.0,0.0,0.17609125905568124,0.0,0.10720996964786837,0.44404479591807633,0.3729120029701066,1.875234946450165,0.04139268515822507,0.0,0.02530586526477026,0.0,1.515873843711679,0.6304278750250238,0.0,0.6560982020128319,0.0,0.31806333496276157,1.451632947456991,1.8501559224220923,1.5656117249020587,0.0,0.5024271199844327,0.35602585719312274,0.07918124604762482,0.0,0.9938769149412112,1.0888445627270043,2.4852954387260886,0.021189299069938092,0.029383777685209667,0.10720996964786837,0.0,0.1643528557844371,0.07188200730612536,0.0,0.0
06H019,0.029383777685209667,0.0,0.0,0.12385164096708583,0.1205739312058499,1.330210784571528,0.0,0.6444385894678386,0.0,0.0,0.03742649794062367,0.0,0.02530586526477026,0.0,0.0,0.3364597338485295,0.0,0.06445798922691845,0.437750562820388,0.0,1.761401557498631,0.02530586526477026,0.0,0.0,0.0,1.4644895474339714,0.72916478969277,0.0,0.6020599913279624,0.0,0.3053513694466238,1.3624824747511743,1.6814221557210085,1.5350408132511606,0.0,0.44404479591807633,0.17318626841227402,0.1553360374650618,0.0,0.8102325179950841,1.1172712956557642,2.062657180225564,0.008600171761917567,0.0,0.12385164096708583,0.0,0.05307844348341968,0.021189299069938092,0.0,0.0
06H020,0.08635983067474821,0.0,0.0,0.20951501454263097,0.30749603791321295,1.4169731726030363,0.0,0.6304278750250238,0.0,0.0,0.012837224705172217,0.0,0.07188200730612536,0.0,0.0,0.12385164096708583,0.0,0.15836249209524964,0.6972293427597176,0.0,1.9487551801682699,0.0,0.0,0.0,0.004321373782642578,1.7959494989028033,0.4927603890268375,0.0,0.7817553746524689,0.008600171761917567,0.15228834438305647,1.4279727136082088,2.052655473039527,1.7044079273868409,0.0,0.42324587393680785,0.22010808804005513,0.26481782300953643,0.0,0.9633155113861113,1.3579348470004537,2.1740307180380256,0.0,0.008600171761917567,0.07918124604762482,0.008600171761917567,0.029383777685209667,0.4623979978989561,0.0,0.0
06H021,0.01703333929878037,0.0,0.0,0.17609125905568124,0.31386722036915343,1.3624824747511743,0.0,0.9159272116971158,0.0,0.0,0.1367205671564068,0.0,0.029383777685209667,0.0,0.0,0.31386722036915343,0.0,0.146128035678238,0.49554433754644844,0.0,1.8058405488146727,0.02530586526477026,0.0,0.0,0.0,1.6029277128591892,0.5211380837040362,0.0,1.331427296520743,0.0,0.20139712432045143,1.3911116137028026,1.7525861787404091,1.6775157047987574,0.0,0.5078558716958309,0.18752072083646307,0.02530586526477026,0.0,0.8981764834976765,1.0145205387579237,2.5151847817175215,0.0,0.02530586526477026,0.11394335230683678,0.0,0.12710479836480765,0.4132997640812518,0.0,0.0
06H026,0.06069784035361165,0.0,0.0,0.17609125905568124,0.1205739312058499,1.2049335223541449,0.0,0.8331471119127851,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.4082399653118496,0.0,0.03342375548694973,0.5563025007672873,0.24797326636180664,1.86664172056604,0.17609125905568124,0.0,0.03342375548694973,0.0,1.2474822606770544,0.7067177823367587,0.0,1.3372595397502758,0.0,0.35410843914740087,1.395850376018781,1.8185557792978027,1.4201208480857028,0.0,0.48144262850230496,0.3996737214810381,0.05307844348341968,0.0,0.8195439355418687,1.0941215958405615,2.1608885161449742,0.01703333929878037,0.03342375548694973,0.16136800223497488,0.0,0.056904851336472634,0.021189299069938092,0.0,0.0
06H028,0.04532297878665747,0.0,0.0,0.37839790094813763,0.5587085705331657,1.5915098089946542,0.0,1.1436392352745433,0.0,0.02530586526477026,0.28330122870354957,0.0,0.13987908640123647,0.0,0.0,0.26245108973042947,0.01703333929878037,0.2966651902615311,1.0881360887005513,0.0,2.0412347311714307,0.012837224705172217,0.0,0.0,0.0,1.8687032022785366,0.8530895298518655,0.0,0.9164539485499251,0.04139268515822507,0.19589965240923368,1.5039268041935103,1.8101652845431497,1.8915932043489652,0.0,0.6354837468149122,0.2695129442179163,0.17609125905568124,0.0,1.1778249718646818,1.2342641243787893,2.4486754081657236,0.01703333929878037,0.008600171761917567,0.029383777685209667,0.0,0.28555730900777376,0.2966651902615311,0.0,0.0
06H029,0.04921802267018165,0.0,0.0,0.20951501454263097,0.14921911265537988,1.5117497113449827,0.0,1.0064660422492318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2528530309798932,0.0,0.08990511143939793,0.2304489213782739,0.21748394421390624,1.7995473071256152,0.0,0.0,0.0,0.0,1.464787519645937,0.3159703454569178,0.0,1.2869053529723748,0.02530586526477026,0.1846914308175988,1.1589652603834102,1.8727388274726688,1.624385241420265,0.0,0.4065401804339551,0.0,0.08278537031645007,0.0,0.9410142437055697,1.039017321997412,2.123524980942732,0.0,0.008600171761917567,0.1367205671564068,0.0,0.029383777685209667,0.0,0.0,0.0
06H035,0.012837224705172217,0.0,0.0,0.1903316981702915,0.320146286111054,1.5567847823070253,0.0,0.5854607295085006,0.0,0.0,0.23552844690754893,0.0,0.0,0.0,0.0,0.41161970596323016,0.0,0.18184358794477254,0.33041377334919075,0.29885307640970665,1.7272972028035873,0.03742649794062367,0.0,0.0,0.0,1.5795549604009986,0.26481782300953643,0.0,0.3521825181113625,0.03342375548694973,0.1205739312058499,1.3142886609474977,1.650987094383445,1.4614985267830187,0.0,0.2576785748691845,0.22788670461367355,0.1205739312058499,0.0,1.0038911662369105,1.048053173115609,1.9242275812601177,0.0,0.008600171761917567,0.01703333929878037,0.004321373782642578,0.17318626841227402,0.22788670461367355,0.0,0.0
06H038,0.012837224705172217,0.0,0.0,0.1430148002540951,0.7671558660821804,1.683137131483007,0.0,1.0013009330204181,0.0,0.0,0.617000341120899,0.0,0.04532297878665747,0.008600171761917567,0.0,0.19589965240923368,0.012837224705172217,0.15228834438305647,0.28103336724772754,0.0,1.741939077729199,0.0,0.0,0.0,0.004321373782642578,1.742568034366142,0.1931245983544616,0.0,0.6830470382388496,0.056904851336472634,0.3979400086720376,1.2062860444124324,1.805160901599434,1.5520595341878844,0.0,0.28330122870354957,0.4578818967339924,0.12385164096708583,0.0,0.888179493918325,1.0187004986662433,2.3818548276225924,0.0,0.0,0.11394335230683678,0.0,0.15228834438305647,0.08278537031645007,0.0,0.14921911265537988
06H045,0.012837224705172217,0.0,0.0,0.14921911265537988,0.20139712432045143,1.5877109650189114,0.05307844348341968,1.0013009330204181,0.0,0.04139268515822507,0.004321373782642578,0.0,0.0,0.0,0.0,0.35410843914740087,0.0,0.14921911265537988,0.3159703454569178,0.6031443726201823,1.8617135875714343,0.0,0.0,0.0,0.0,1.3864989655506532,0.31386722036915343,0.0,0.5490032620257879,0.01703333929878037,0.26481782300953643,1.0955180423231508,1.6697816152085365,1.5652573434202137,0.0,0.43136376415898736,0.33243845991560533,0.08278537031645007,0.0,1.0437551269686796,0.9479236198317265,1.9532763366673043,0.0,0.0,0.01703333929878037,0.0,0.35024801833416286,0.0,0.0,0.0
06H048,0.03742649794062367,0.0,0.0,0.10037054511756291,0.2695129442179163,1.1414497734004674,0.0,0.7283537820212285,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.5024271199844327,0.0,0.2741578492636798,0.11058971029924897,0.0,1.6943419103641812,0.008600171761917567,0.0,0.0,0.004321373782642578,1.5138831856110928,0.41161970596323016,0.0,1.3697722885969628,0.008600171761917567,0.4517864355242902,1.2019430634016501,1.6534054906645013,1.4261858252445114,0.0,0.37106786227173627,0.1205739312058499,0.1205739312058499,0.0,0.7275412570285564,1.0310042813635367,2.125578849002185,0.008600171761917567,0.008600171761917567,0.09691001300805642,0.004321373782642578,0.04139268515822507,0.17026171539495738,0.0,0.0
06H066,0.029383777685209667,0.0,0.0,0.22271647114758328,0.4941545940184428,1.5582284218033258,0.0,1.0663259253620379,0.0,0.0,0.056904851336472634,0.0,0.0,0.0,0.0,0.14921911265537988,0.0,0.07554696139253074,0.403120521175818,0.37839790094813763,1.7988577317474856,0.0,0.0,0.0,0.0,1.1755118133634477,0.46982201597816303,0.0,0.290034611362518,0.0,0.403120521175818,1.1464381352857747,1.8180278418592561,1.4097641042663462,0.0,0.10380372095595687,0.07918124604762482,0.0,0.0,0.9434945159061027,1.0499928569201427,2.39459175322927,0.0,0.0,0.15228834438305647,0.0,0.250420002308894,0.021189299069938092,0.0,0.0
06H073,0.06445798922691845,0.0,0.0,0.08990511143939793,0.24551266781414982,1.3857849588433357,0.0,0.20682587603184968,0.008600171761917567,0.021189299069938092,0.029383777685209667,0.0,0.0,0.0,0.0,0.3891660843645325,0.0,0.056904851336472634,0.4927603890268375,0.22010808804005513,1.7708520116421442,0.11727129565576427,0.0,0.0,0.004321373782642578,1.5079907248196913,0.7730546933642626,0.0,0.9726655922661109,0.0,0.18752072083646307,1.1696744340588068,1.52608069180203,1.5588285248170117,0.0,0.8188854145940099,0.10037054511756291,0.04532297878665747,0.0,0.8992731873176038,1.2119210843085093,1.3960248966085933,0.0,0.0,0.15836249209524964,0.0,0.07554696139253074,0.5145477526602861,0.0,0.0
06H074,0.03342375548694973,0.0,0.0,0.24054924828259971,0.38381536598043126,1.5608626947274649,0.0,0.46834733041215726,0.0,0.0,0.13353890837021748,0.0,0.0,0.0,0.0,0.11058971029924897,0.008600171761917567,0.15228834438305647,0.4842998393467858,0.2148438480476979,1.6450290647211425,0.0,0.0,0.02530586526477026,0.004321373782642578,1.6097011023793995,0.2764618041732442,0.0,0.5010592622177514,0.05307844348341968,0.4842998393467858,0.9201233262907239,1.7359978840917938,1.4611982886224932,0.0,0.48287358360875376,0.08990511143939793,0.06069784035361165,0.0,0.7151673578484579,1.3422252293607904,2.471980753370996,0.0,0.0,0.07554696139253074,0.0,0.04139268515822507,0.5693739096150459,0.0,0.0
06H075,0.1205739312058499,0.0,0.0,0.15836249209524964,0.3159703454569178,1.6586790285824486,0.0,0.8182258936139555,0.04532297878665747,0.03742649794062367,0.9947569445876281,0.0,0.0,0.0,0.0,0.320146286111054,0.0,0.37474834601010387,0.4653828514484183,0.23804610312879543,1.743901550485179,0.0,0.008600171761917567,0.056904851336472634,0.004321373782642578,1.5365584425715302,0.8305886686851442,0.0,0.6580113966571124,0.03342375548694973,0.3364597338485295,1.2081725266671217,2.055531225050898,1.6478717653062325,0.0,0.359835482339888,0.21748394421390624,0.08635983067474821,0.0,1.13640344813399,1.2706788361447063,2.121887985103681,0.0,0.0,0.07918124604762482,0.0,0.17609125905568124,0.12710479836480765,0.0,0.0
06H077,0.04921802267018165,0.0,0.0,0.1430148002540951,0.7101173651118162,1.5440680443502757,0.0,1.0515383905153275,0.0,0.04532297878665747,0.05307844348341968,0.0,0.029383777685209667,0.0,0.0,0.1643528557844371,0.0,0.2671717284030138,0.6803355134145632,0.20682587603184968,1.5658478186735176,0.24303804868629442,0.0,0.0,0.0,1.0542299098633974,0.17318626841227402,0.0,0.6344772701607316,0.08278537031645007,0.0,0.37106786227173627,1.4466924663715273,1.4263485737875077,0.0,0.36172783601759284,0.3521825181113625,0.06445798922691845,0.0,0.8680563618230416,0.930949031167523,1.568201724066995,0.0,0.0,0.01703333929878037,0.008600171761917567,0.1643528557844371,0.04139268515822507,0.0,0.0
06H088,0.03342375548694973,0.0,0.0,0.14921911265537988,0.5010592622177514,1.4902394852462872,0.0,0.8382192219076258,0.0,0.0,0.004321373782642578,0.0,0.06445798922691845,0.0,0.0,0.34635297445063856,0.01703333929878037,0.06445798922691845,0.5390760987927766,0.271841606536499,1.8018151685814372,0.08278537031645007,0.0,0.0,0.0,1.6840370374865197,0.3521825181113625,0.0,0.9508514588885464,0.008600171761917567,0.0,1.2911467617318857,1.8107700112343637,1.8000981801747757,0.0,0.534026106056135,0.20682587603184968,0.10037054511756291,0.0,1.1277525158329733,0.9420080530223133,2.4262509319805456,0.0,0.021189299069938092,0.10037054511756291,0.0,0.17609125905568124,0.1903316981702915,0.0,0.19589965240923368
06H089,0.06445798922691845,0.0,0.0,0.13033376849500614,0.28555730900777376,1.339650157613684,0.0,0.9947569445876281,0.0,0.02530586526477026,0.008600171761917567,0.0,0.02530586526477026,0.0,0.0,0.26245108973042947,0.0,0.15836249209524964,0.8055008581584001,0.0,1.72916478969277,0.0,0.004321373782642578,0.04921802267018165,0.06069784035361165,1.2971036501492565,0.8937617620579434,0.0,0.7781512503836436,0.008600171761917567,0.16731733474817606,1.3653007486379873,1.8377777695537332,1.523486332343228,0.0,0.5538830266438743,0.16136800223497488,0.021189299069938092,0.0,0.9912260756924949,0.8998205024270962,2.0938417669121283,0.0,0.0,0.10720996964786837,0.0,0.09691001300805642,0.06445798922691845,0.0,0.0
06H099,0.01703333929878037,0.0,0.0,0.1931245983544616,0.44560420327359757,1.6306312440205,0.0,0.9180303367848802,0.0,0.0,0.12385164096708583,0.0,0.02530586526477026,0.01703333929878037,0.0,0.18752072083646307,0.0,0.19589965240923368,0.3424226808222063,0.23299611039215382,1.5877109650189114,0.0,0.0,0.0,0.0,1.4451369687133042,0.2148438480476979,0.0,1.3251049829714074,0.01703333929878037,0.0,0.9599948383284161,1.7207379770184252,1.5813806887099868,0.0,0.30319605742048883,0.17897694729316943,0.021189299069938092,0.0,1.0503797562614579,0.967547976218862,2.160018096006677,0.0,0.0,0.008600171761917567,0.0,0.11394335230683678,0.02530586526477026,0.0,0.0
06H103,0.09691001300805642,0.0,0.0,0.16136800223497488,0.3729120029701066,1.7120601424610746,0.0,0.8692317197309762,0.0,0.08990511143939793,0.11058971029924897,0.0,0.056904851336472634,0.004321373782642578,0.0,0.5198279937757188,0.0,0.36172783601759284,0.505149978319906,0.0,1.7767011839884108,0.0,0.0,0.0,0.0,1.400192488592576,0.23299611039215382,0.0,0.5877109650189114,0.08635983067474821,0.20139712432045143,0.787460474518415,1.390935107103379,1.8184238550920788,0.0,0.17609125905568124,0.3729120029701066,0.06818586174616162,0.0,1.2148438480476977,1.0038911662369105,1.4854374810763014,0.0,0.0,0.056904851336472634,0.0,0.16136800223497488,0.0,0.0,0.0
06H106,0.056904851336472634,0.0,0.0,0.13987908640123647,0.2966651902615311,1.5273720828276118,0.0,1.0813473078041325,0.0,0.0,0.008600171761917567,0.0,0.02530586526477026,0.0,0.0,0.43933269383026263,0.012837224705172217,0.17026171539495738,0.292256071356476,0.0,1.5412046906832584,0.0,0.0,0.07554696139253074,0.004321373782642578,1.5429498488141788,0.4471580313422192,0.0,1.2629254693318315,0.029383777685209667,0.0,1.2084413564385674,1.7813963051967907,1.473194909204938,0.0,0.37474834601010387,0.13033376849500614,0.07918124604762482,0.0,1.00774777800074,0.8407332346118067,2.078057866979187,0.0,0.0,0.0,0.0,0.11727129565576427,0.03742649794062367,0.0,0.0
06H115,0.04921802267018165,0.0,0.0,0.17026171539495738,0.1903316981702915,1.4168068718229445,0.0,0.9014583213961124,0.0,0.0,0.03342375548694973,0.0,0.02530586526477026,0.0,0.0,0.7930916001765802,0.0,0.10037054511756291,1.0366288953621612,0.29885307640970665,1.7967130632808965,0.012837224705172217,0.0,0.04921802267018165,0.004321373782642578,1.5976951859255124,0.5976951859255123,0.0,1.4959603948817053,0.008600171761917567,0.26007138798507473,1.3933996952931018,1.9060655447552368,1.550228353055094,0.0,0.49968708261840383,0.24303804868629442,0.11058971029924897,0.0,0.964259630196849,1.0374264979406236,2.016615547557177,0.0,0.008600171761917567,0.04139268515822507,0.0,0.11394335230683678,0.17318626841227402,0.0,0.0
06H117,0.05307844348341968,0.0,0.0,0.2304489213782739,0.6444385894678386,1.5493711523331772,0.0,0.9122220565324155,0.0,0.0,0.0,0.0,0.06445798922691845,0.0,0.0,0.1931245983544616,0.0,0.3010299956639812,0.5301996982030822,0.17897694729316943,1.8307810756063612,0.0,0.0,0.0,0.012837224705172217,1.678609416558926,0.29885307640970665,0.0,0.7075701760979364,0.008600171761917567,0.26481782300953643,1.1804126328383238,1.8034571156484138,1.530199698203082,0.0,0.3424226808222063,0.23804610312879543,0.056904851336472634,0.0,1.0240749873074262,1.0692980121155293,2.4455886368841657,0.0,0.01703333929878037,0.11394335230683678,0.0,0.1643528557844371,0.13353890837021748,0.0,0.0
06H133,0.10380372095595687,0.0,0.0,0.2695129442179163,0.021189299069938092,1.7321524180652137,0.0,0.7075701760979364,0.0,0.0,0.04921802267018165,0.0,0.029383777685209667,0.0,0.0,0.11727129565576427,0.0,0.029383777685209667,0.6910814921229684,0.49831055378960054,1.9103575572728775,0.0,0.0,0.0,0.0,1.504062882678692,0.6304278750250238,0.0,0.667452952889954,0.02530586526477026,0.436162647040756,1.4805817868291689,1.8483123036272844,1.4779889762508893,0.0,0.42324587393680785,0.24797326636180664,0.12385164096708583,0.0,1.0584260244570054,1.000867721531227,2.119321886463977,0.0,0.0,0.12385164096708583,0.0,0.11394335230683678,0.029383777685209667,0.0,0.0
06H144,0.06445798922691845,0.0,0.0,0.36172783601759284,0.5514499979728752,1.4677560512440329,0.0,1.0187004986662433,0.0,0.0,0.29885307640970665,0.0,0.10037054511756291,0.0,0.0,0.24054924828259971,0.0,0.37474834601010387,0.5943925503754267,0.0,1.8582965245338854,0.0,0.0,0.0,0.004321373782642578,1.6232492903979006,0.2787536009528289,0.0,0.9740509027928773,0.08278537031645007,0.0,1.227115082589125,1.7162538258960365,1.9933921374490025,0.0,0.38021124171160603,0.17897694729316943,0.02530586526477026,0.0,1.1122697684172707,1.1682027468426308,2.064083435963596,0.012837224705172217,0.0,0.07188200730612536,0.0,0.3096301674258988,0.02530586526477026,0.0,0.0
06H146,0.008600171761917567,0.0,0.0,0.1931245983544616,0.4913616938342727,1.6664243725187595,0.0,1.2615007731982801,0.0,0.021189299069938092,0.06445798922691845,0.0,0.04532297878665747,0.0,0.0,0.5185139398778874,0.0,0.10720996964786837,0.5171958979499743,0.0,1.7296506683359203,0.0,0.004321373782642578,0.0,0.0,1.4545399849648188,0.2787536009528289,0.0,0.6919651027673603,0.07188200730612536,0.17609125905568124,1.3400473176613932,1.638189640190837,1.5798978696031039,0.0,0.47275644931721233,0.24797326636180664,0.04139268515822507,0.0,1.123524980942732,0.9929950984313415,1.9249508889156106,0.0,0.008600171761917567,0.04921802267018165,0.0,0.41995574848975786,0.04532297878665747,0.0,0.0
06H151,0.04532297878665747,0.0,0.0,0.39619934709573634,0.42975228000240795,1.6020599913279625,0.0,0.9703468762300933,0.0,0.0,0.34635297445063856,0.0,0.0,0.0,0.0,0.48855071650044424,0.01703333929878037,0.11394335230683678,0.8280150642239769,0.6009728956867483,1.6988831367525903,0.0,0.0,0.03742649794062367,0.004321373782642578,1.5140161804006493,0.24797326636180664,0.0,1.378216149749878,0.012837224705172217,0.8698182079793282,1.2574385668598138,1.9028184680822535,1.5639554649958127,0.0,0.49968708261840383,0.1430148002540951,0.06069784035361165,0.0,1.04883008652835,1.1169396465507557,2.1203435624380247,0.004321373782642578,0.02530586526477026,0.08278537031645007,0.004321373782642578,0.40483371661993806,0.06818586174616162,0.0,0.0
07H003,0.06445798922691845,0.0,0.0,0.24797326636180664,0.4517864355242902,1.5638369186645449,0.0,0.6618126855372612,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,0.12385164096708583,0.01703333929878037,0.1931245983544616,0.38381536598043126,0.0,1.8194781283621226,0.1430148002540951,0.0,0.0,0.004321373782642578,1.939419403329317,0.2787536009528289,0.0,1.1433271299920464,0.008600171761917567,0.4424797690644485,1.421603926869831,1.7880976333802974,1.693463127219531,0.0,0.2695129442179163,0.44560420327359757,0.09342168516223506,0.0,1.0692980121155293,1.1818435879447726,2.231138136029719,0.008600171761917567,0.0,0.11727129565576427,0.0,0.17318626841227402,0.2787536009528289,0.0,0.0
07H005,0.06069784035361165,0.0,0.008600171761917567,0.20951501454263097,0.4345689040341987,1.6438473102997142,0.02530586526477026,0.6454222693490919,0.0,0.0,0.17897694729316943,0.029383777685209667,0.02530586526477026,0.0,0.0,0.35024801833416286,0.0,0.07918124604762482,0.7403626894942439,0.22788670461367355,1.877889425371484,0.0,0.008600171761917567,0.0,0.004321373782642578,1.6731131042382337,0.49831055378960054,0.0,1.5549734583332397,0.06445798922691845,0.1903316981702915,1.5564231213712854,1.9189210900913358,1.7237839369653294,0.0,0.8432327780980093,0.1643528557844371,0.11058971029924897,0.0,1.129045059887958,1.0791812460476249,2.1993437186893927,0.02530586526477026,0.06445798922691845,0.11058971029924897,0.008600171761917567,0.12710479836480765,0.01703333929878037,0.008600171761917567,0.0
07H009,0.03742649794062367,0.0,0.0,0.15228834438305647,0.541579243946581,1.484014962667563,0.0,0.9628426812012424,0.0,0.0,0.01703333929878037,0.0,0.14921911265537988,0.012837224705172217,0.0,0.20411998265592482,0.0,0.4842998393467858,0.31386722036915343,0.0,1.7145812088395311,0.012837224705172217,0.008600171761917567,0.02530586526477026,0.008600171761917567,1.893484346218486,0.22271647114758328,0.0,0.8981764834976765,0.09342168516223506,0.0,1.06781451116184,1.6175245348862923,1.7299742856995557,0.0,0.367355921026019,0.33041377334919075,0.021189299069938092,0.0,1.0064660422492318,1.123524980942732,1.9883805652220086,0.0,0.0,0.021189299069938092,0.008600171761917567,0.24551266781414982,0.11394335230683678,0.0,0.0
07H019,0.03342375548694973,0.0,0.0,0.1367205671564068,0.37839790094813763,1.2990712600274095,0.0,0.8061799739838872,0.0,0.0,0.01703333929878037,0.0,0.02530586526477026,0.0,0.0,0.24054924828259971,0.0,0.1846914308175988,0.48287358360875376,0.20411998265592482,1.6628522332647961,0.012837224705172217,0.0,0.02530586526477026,0.0,1.5117497113449827,0.30749603791321295,0.0,1.1556396337597763,0.008600171761917567,0.17318626841227402,1.2487087356009179,1.8729716307384434,1.4289442900355744,0.0,0.4409090820652177,0.16136800223497488,0.021189299069938092,0.0,0.7604224834232121,0.9175055095525466,2.5012647157334826,0.008600171761917567,0.01703333929878037,0.07918124604762482,0.0,0.04139268515822507,0.029383777685209667,0.0,0.0
07H020,0.029383777685209667,0.0,0.0,0.08990511143939793,0.367355921026019,1.5170638734826547,0.0,0.7788744720027395,0.0,0.0,0.004321373782642578,0.0,0.01703333929878037,0.0,0.0,0.26007138798507473,0.0,0.1367205671564068,0.5717088318086876,0.0,1.8073997127594854,0.0,0.0,0.0,0.004321373782642578,1.239549720840473,0.46982201597816303,0.0,1.5683190850951116,0.021189299069938092,0.21748394421390624,1.4562141553579888,1.8477576883923312,1.4360035356698966,0.0,0.416640507338281,0.22530928172586287,0.13353890837021748,0.0,0.9680157139936417,1.1752218003430523,1.9970804354717309,0.004321373782642578,0.008600171761917567,0.06069784035361165,0.0,0.1430148002540951,0.07554696139253074,0.0,0.0
