,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
06H103,11.122874161299219,-2.6772150141807067,26.05902127484951,-3.761334809541803,-12.533544146888843,5.350964323609963,-3.3563545132875805,5.137366082418977,-3.7165287893121657,-1.9687135892904553,0.24075473778334658,-3.3451670615480746,9.022995552800305,0.4695936777289086,-4.324070875450501,2.2569194051954216,-1.6047939459127734,-2.2124429271437878,-2.3462073639588312,3.784472071288883,1.1110969530358439,2.346791952228658,4.812426604688937,1.8359970375577015,-1.2791907815037251,-5.529011932620892,-0.9302621169391173,0.7907858953510838,-4.299440203869618,-1.2936291444051877,-2.826735728921607,-3.328523712611723,0.17512714553402078,1.0403499277134174,1.3063663553203875,1.3877932592837225,-1.170056278927946,-1.5538185240808224,-1.3128758699021459,-0.8196534163274541,0.30525299857120086,-1.2720014855042217,-0.7748568865315371,0.04462530037304024,-1.2496713057888915,-0.577545832901354,-1.782882260188222,-0.23080743440843915,0.06764907055369815,0.03913487860068976
06H106,4.027553202704077,-7.577821202582079,5.825691138799172,-2.597482140498617,-5.31511526038742,-1.0717164254856937,-5.903759934371327,4.3238869364435955,5.109049300394399,-3.027178949500562,1.7434280806770315,0.47772495664241693,2.9614817829835225,-6.444255264571176,-2.752811415732266,4.505455657651895,-0.044844800854988986,4.74949856496945,1.427782791405878,0.3698359035787384,-0.9876483880206447,2.656247018810344,-3.345358565471519,0.7755588281140241,-4.98524306077303,-3.590850360085949,1.2328885431167547,2.7664221700533824,-0.1426644236742311,5.168551511286326,0.23583532374560132,-4.427413896896947,-4.154908798623751,3.7419619065345238,0.6569116946323873,2.960266982535285,0.36764220544401266,-0.3628559519852661,-2.1108658257059325,0.6697749890830762,1.23438442981533,2.712569072466708,1.0358431795602323,-1.4244919542810892,1.5206474907860024,-1.4769140864145327,0.6703859440076845,-0.5262613361161935,-1.4788504580587365,2.4379076521428833
06H115,-9.683809685643233,2.120534195209889,-1.0911782075513057,2.6924125344252494,12.408182700906616,-10.914031441404024,4.857045245174268,0.5182734857906307,1.1983488951775523,0.4756214787748959,0.6028571170608326,-2.739274241585445,6.314418732397574,3.711062935924163,-2.9317431873562425,7.801991191796059,5.10087648884807,-0.31845973197317384,5.1881719794355465,-4.56209268435613,-0.45325526242926095,-3.9588158678063645,3.31475023135677,1.1548093178954129,-0.18205760724637088,-0.8480135531259154,-0.42305782070730497,0.5780542972889755,1.6203224369105493,0.04395845467003852,-0.18623543488956737,2.324743729475729,-3.7433098905230358,1.147501745750088,-2.178797804361561,-0.03794289423895825,0.6903698128727995,-0.9489731554378644,-0.4796515354846317,-1.294989511256603,2.4995028969136603,-0.35018073874140054,0.6245250077367828,1.1623271610350396,0.0026257787691512796,-0.6948488554658586,-0.9711845920302038,0.07433810344985059,0.9483671314235428,0.12144308372853094
06H117,-8.154984000417365,14.389616602721235,-6.870145557458503,4.709820803232726,-4.7917362628640925,1.974030592914592,-3.2210539558889417,1.4447202889332564,0.7738407815707677,-1.9171595529461591,-4.769023779866154,-1.4689800268298434,-1.6303313583071142,-2.311406427944735,3.516843705400461,1.9471548579324518,5.7455581378772,-0.7445330600887631,-1.5866173067741787,0.6330352934011935,-2.0735709783095815,-2.9904533595517595,-1.5978962981972362,1.5625459951434757,-1.877154177450971,0.25843123696955744,-2.1945356272400067,-2.7993003283840503,-1.3284725330906375,7.3861752388554365,-1.0665336888084602,0.7026390616124836,4.196198116891444,1.7780044707536977,-2.24093099028288,-3.992310736420301,-4.42308318170734,-0.2948031857206325,2.166016516766899,-3.568405530408217,3.893994518905197,-0.3806025600807053,-1.2097719741618724,-1.2436667478763046,-0.048703770706355294,-0.6231999116490748,-0.035555124456688944,-1.241160893761072,-2.896921187113689,-2.277852112328876
06H133,-12.58475751487323,-4.416137970332156,2.534421160518074,7.556089150499705,12.58054390478329,-5.636377904086497,-3.633877375698047,6.205722707981649,-4.210320056773135,-7.32497690410296,5.49193463044044,0.03754602228259046,-5.751786624079195,-1.5366616223385186,3.0857554054146625,3.546651922787255,-4.2013682067854425,-0.7992511727046767,-2.858919170980465,-1.1910104434432007,-1.4518333668726797,5.466042051234746,-3.319922452297999,-2.5884435578488514,2.658445854392558,8.741435086000086,-4.749432393683087,3.823148071780499,6.621775877711717,-0.10423693795410466,-0.8974752401821942,0.5760006876294363,0.2041010566377739,1.2978783439677906,-1.121475935991631,-0.20604062738854165,0.5693360552668413,-2.7439663364739824,-4.359822269008124,6.2308458738450145,1.1127507902715323,-4.412806541669569,0.08353880307345748,-2.7847520389253453,3.964573038020429,2.18999457270157,-0.27023965363141367,0.8325466359469114,-0.7965334381881133,0.4788518371407371
06H144,-3.653369028779049,-11.378072948206608,18.220743018988134,-0.6228635379020762,-15.367057399626892,7.156814562013814,2.97239613372835,1.9759332698652647,-5.848745722552444,0.4633778899818849,-5.818745115908385,-5.134528072678347,14.483600636892895,2.57404783866404,0.37500160239218483,1.8739093496472292,1.7363948783765204,3.696191735924508,-2.9184005824626635,5.221369970892161,0.7717491924979546,1.577848310429692,-1.0959319447625084,-1.9685115131018882,-1.1229128214853588,-1.9008023488655112,2.438263712822393,-1.0207975702958108,0.6033122887312208,2.326898004615802,-1.3152727695784021,-0.4350768677863419,0.034821872829326694,1.5713684482760297,-0.04458394615664352,2.317364340597321,3.2660919859423654,-1.3077189175837574,-4.298153275530964,1.0279539734985936,-1.244645177079602,1.9355934431701263,2.2685527468289868,1.3866167651089967,-1.2522628503432176,-0.6892299083359321,-1.534239445817143,-1.8351533468565293,-0.8024544933050117,-1.76653840805813
06H146,-1.594888406161304,-6.240597856291696,16.04281386939394,0.9507011977515065,-3.9095914346105856,4.8878461162059335,-3.022273753326935,-0.9494110943224721,4.782408405553001,-1.262343059107409,-5.787290108960367,2.2542342784757103,2.0823951168631716,3.515617773132277,-0.5250840758132711,-0.9186846657330601,0.74254281864677,1.4604182778877086,1.9132567340414735,-4.884288102458174,-2.958761366452426,2.687204657975429,-0.1997474683749666,-0.11648722787071253,1.4697438941500809,3.827252984476953,1.655830844451996,-4.321132241136101,5.401806798335745,-4.646128793072102,-1.4349131363567313,6.814581757376586,4.9215501114708395,1.229598797686894,4.92195991392685,-0.6221346022114905,-1.4523903050243425,-1.7016093130628611,-1.4535253498896477,1.1475207817101953,1.5687688173649246,1.3434035326661733,2.4033625516045998,1.7239833558683813,-0.630103529294266,-1.861643364078803,-1.638179250629023,0.5110502664246286,-0.6422589431744643,0.35699580916166407
06H151,-8.588787604303189,-0.3147891483144867,3.082177896496849,-0.006934797679312488,7.463062853969168,-4.693377705399203,7.9279675911006215,6.607511753972105,6.877089485568303,-4.9604056528902065,-1.5527740097796574,-3.226751805582921,2.2152320813768918,9.462842481010275,-1.0289731547103687,-2.408311661272925,8.281308588961714,3.6866859989246756,2.0389478648469157,-1.4107308795546987,0.24670652872968243,1.611784218848755,1.7737222184834138,-2.426647755082593,-4.211779742433956,1.7007846153690125,-0.3963936389863755,-0.026965973824372175,-0.09415375004218046,1.0387350253890806,-0.6776122092440057,0.5136220764685095,-3.285250072344067,0.0936386829028823,0.08203476048549474,-1.137859286909832,0.7098250708417517,-0.9865019255573133,0.9645634118984381,3.562250644500962,-1.1167852470410191,-1.3639563775893664,1.7431288538111758,0.9193604956548032,1.8652023214358606,1.8405450683705622,-1.406487297645618,-1.0164546450421754,-3.372389304429583,1.459171719072884
07H003,-10.183045969836044,15.402096170120117,-4.382630414224919,8.469066736852374,0.23219356106237354,-4.287575136050525,0.5478837437056765,-3.8910615064445144,-5.2356384167204695,-2.428418411860916,1.2723064797548185,1.1392464693442708,-0.273182072692176,-2.259537074813551,-4.87425008739891,5.627790066495951,5.025043669548109,-5.56857721596552,-2.1819121256558787,5.260719186492037,-1.7663283386261237,-1.777775415258641,-5.5593340948225425,-0.01319204313465333,-3.52219911950366,2.449174349722548,0.27245425756102226,1.7525138929073045,0.5196490134072105,3.836325251965936,2.4675692369978615,-4.200124834721361,-1.574070074123018,-0.8085819496946786,0.8276499933788037,0.44741055321580897,-1.3631669176067958,-0.10574885154346714,3.866356688355448,1.6049687925879823,-0.1734491171749293,2.3447583062092066,-3.8442891206519265,4.348569120589278,0.0913943858282184,-0.5775275520840846,0.779144588900567,2.2753855020240277,2.773719630808471,0.3744005856799788
07H005,-13.628298899542562,-22.78157827714183,-3.7906230739741757,8.284031899555758,-6.385086364986979,-4.44199822454006,-6.218356021248437,-2.6658305513331206,2.355508267023645,2.1819517356868743,1.0629158514969994,1.8123683672695945,-9.773735582669635,0.7947146379326191,-3.584568895740722,6.46489808164003,0.13398132106686078,-1.24227071458937,-0.2797440667624674,-0.917807246405256,-2.2346049371365044,1.2917836942549248,-2.311488552626226,-2.1010336862844956,-3.6442074657398926,1.9824540252139955,0.5116834676691642,1.5216215188805093,2.783517564195817,0.397641410444031,-0.11922793930080094,1.5010554690860198,-1.5485233944622674,-0.30551939329607825,1.4649656555594477,-0.23902877684974072,1.3708947747365854,0.2666252789976647,-1.361053635379967,-2.088842932950123,-1.977978517960518,0.2924981370633992,-2.382847778240207,0.766667752458244,1.6824807413418452,0.2063402094784942,-1.3729693417608844,-0.620819656548206,-0.45185795090282144,-1.9458778928045366
07H009,-1.7567690096271287,19.47563725652107,13.841569007328992,11.343550640233449,-10.406422749758324,0.704437078732302,-3.1161818743312253,-6.294938772307384,1.109773577850137,0.40894701814364953,-4.454998570238093,2.4743269096154825,0.32979290081907064,-3.6147095549293464,-4.380920013128002,0.6450852972450148,2.08194901433485,7.166206602717688,-1.9857329353921311,3.4473288583823285,0.0615754758300609,-3.3125347656944975,-1.5874296249458135,-1.7195689883121585,-2.7751531362721193,1.1197764202395517,-0.6930788728071484,2.24756847180545,-1.0016422101924034,3.4946690830142084,-1.0824159881383197,3.1194591263556997,2.1683806970012163,1.7275699531654667,-2.64985043720337,-0.3691288042472417,1.2867600093242277,2.513313163980051,-2.404792036509552,2.3636695096081137,-0.821416656090755,0.3535476225413072,-0.05934506574799886,-1.8504868302461028,-0.4771069239245284,4.050486432230798,0.18143765250895733,1.2369722945975448,-0.8859138362547615,-2.4551056401952533
07H019,-0.395823715153618,9.586101710855194,-13.550113670742366,-4.3908765312142926,-0.2551577072788991,5.6968797151581425,-4.4898554404456394,-1.579443426862507,3.2496049059397496,-7.261939953331158,-2.9256429251425367,2.6415034971403615,1.019266278303153,-1.7305086580801694,-1.8970140011268,0.24433167513729936,-1.6317811872130863,-0.9639691928341505,-0.2543009163051259,-0.43751623732385725,-1.5205287667422147,1.20616113213146,2.9130872786203166,0.6784910222409607,1.4839915710958058,0.2308211123304304,2.722946916891532,-2.366806778748418,-2.0010633239742877,-0.2876546171419289,3.6806612516042474,1.7621340017187097,0.5468120790630348,2.825501171521614,-0.44429597665113335,2.0109952486972236,-1.6352010310089649,-2.091600599405909,-0.0824183001727699,-0.21883027667595198,4.615081775735024,0.6820260210936027,0.3354074492060335,-0.733868546102803,5.939691301361852,1.1914555083731513,3.428180244189226,0.38177051519315985,-1.7444931047877241,-1.3703128758562877
07H020,-6.0693059803240255,-4.25801902351108,5.506974762873472,3.836364478007229,6.741705306264205,-4.107787791314673,2.5786962837030516,-5.290743314274424,-2.657344040720907,-1.2925395683150067,-2.1589519717483587,10.256876999507838,0.5309759823755695,-4.304165375563155,-6.496281241747324,-7.952152639109041,3.4647539781319434,1.3810648901055071,5.375128792132106,0.6830322766294262,4.532175902563449,-2.3001884748265677,3.5801477965847956,-1.5735955495528482,2.057063024951134,-1.0262120022079657,0.9327795208953593,-1.0275469763965062,4.999455836809204,-0.6890255602962942,-0.4798517791881104,-0.1644709961775626,0.5399147351206944,0.1156229156729132,-1.0504131790661635,-1.9582404754484495,-0.17430399158662108,1.001840088405947,-1.5107252891531526,-0.8508547348806561,-2.1228199995432004,0.6926902676116937,1.5463730688963608,0.046311205864160154,1.3212378806589542,-1.1644868911646882,1.720741509158124,-0.1809058932142715,0.7203424791575749,1.4080775900894709
07H024,24.892105406334437,4.8121360784907505,-1.4401417471834086,-17.02785363227827,11.293152677501528,5.869063929531496,-16.92869511543258,3.992992739771875,-4.602500694331465,10.72894083500377,1.8010372694583598,-2.1860725249959465,0.7706617285241469,3.6228466058444893,-7.492778265276685,1.161396172967815,0.4928647471741754,1.1399439437290038,-2.7519555533989433,1.6169139473864265,-5.843788557286849,0.15332001527054662,-4.1788673566911845,-0.8720738756571305,2.0742838402627384,-3.3909115229487243,-0.6064423365767392,0.5373243549242184,2.897085534227583,1.5968513427898643,-0.2943052153263914,1.1839616428885162,-0.25531110579067995,0.9432223003236619,-1.0273242376398874,-0.915338869703876,0.7785912259010987,2.4279012392644312,2.5431070706956023,1.3985733843556543,1.3642007664525926,-1.6532732899787974,2.9790701599941585,0.5617836746714266,-2.792488171096756,1.2363896560874181,-2.263041456043445,-2.6847630860094682,2.4386039278457927,-0.6135105071701991
07H034,141.44561646885333,-5.274184470255465,-2.788866869467131,-8.626826597038118,-14.68349920040642,-27.99248244915086,-6.524317357215067,-11.208851807683327,-19.011149029022942,-10.877200660616927,-4.471144997819739,5.468197053820502,-6.6366502118607045,12.571008690243938,5.599577187322149,6.202538585473491,2.997926029099705,5.110385097558344,-10.088403909961745,-8.081120382737344,9.891748431100178,-4.8173937012682035,-0.9751783204769425,-5.745631486114032,4.879404114840572,-3.7329507439276988,0.9813161285016221,2.9166301487390305,-1.2015640375370218,-3.713591748571586,-1.3155240433567998,1.1729948799233374,-1.575881769509076,-1.7593206464852682,-4.025354236322072,-0.03750182592339857,-5.417996479005821,-0.26186901542326724,-1.7633908619270666,-0.8536631175049518,-1.5571947233198076,5.0322438652166275,1.2885645269229578,1.7376987316310304,0.025827473333803308,1.284176791344334,0.05058183538253869,-1.1163270871246533,-4.458651706479228,-0.2786839514764248
07H041,-7.796574239503014,13.068328816122122,-15.90494327253094,2.332793549108536,-10.889899948710289,3.7057970014854,6.819779303688271,18.08864778187972,-9.468390967538934,2.775641770292953,-5.46485462176107,1.572361776558951,-5.871782314991651,0.20517116747757808,5.479335434988268,-0.7045979312622602,0.4527885050007774,4.113966761293848,-1.0033953781665126,-1.4423968904521334,-1.94775792522439,-0.6334640547411448,6.627972700728643,-0.5990097751182158,0.00620305281901401,-0.9804532972901907,3.692175977333778,0.9007446385060514,-1.1029532987501771,-3.416261793378394,-3.961970752120559,-0.7702809746864998,-0.8785862744806698,0.7423372920016011,2.5235795050431755,2.3042249275961924,1.477384538140381,1.4552295975523442,-3.0082903227613818,1.9940764478354862,3.3691379833848076,-0.8961445873960742,2.3199913282400946,-1.867679975353242,0.6566683951763227,0.5822830451397292,-2.5617617403722024,-2.134044596848807,1.2490951768695675,-0.18088339477956838
07H042,-10.135258459385199,-10.632793779473502,-3.8194174350474626,3.2036221769344246,-7.449078786711324,-5.498013035917233,-1.8468982664114635,-2.436944349214364,6.547443393757784,1.7055124387555507,-3.2234812969342768,-0.16275842834269033,-3.6072387238008177,-0.47247205027455685,-1.6204080235342608,2.2001541975235304,2.641840271999155,-1.2636418963188571,-1.3013984616384395,3.0727831077208956,-2.344519059581901,-1.3026207934206635,-2.6573579504622584,0.7137196474722747,4.258449626633048,-3.4589881025490707,1.5307103429300168,-2.5604346119346375,-0.4250957920524196,1.328309769049865,4.058183494172356,-0.2686183155872594,-3.1605679502961443,-0.2098403939827442,-3.7494182949919033,0.4704453318343857,0.811575924865737,-0.6239217361593782,-0.7327141493194117,-0.6445622628218713,-0.5938165137927816,-0.05234114700659187,0.1265996926993671,0.8522010811889971,0.12989979455039755,3.037706880268957,-0.37251559324939965,0.5989213801701244,1.8617795262509733,-0.26947937695404783
07H043,1.4256187506944393,7.015678879263309,4.954239654262432,-12.875040691395085,3.4706082918743344,11.839362886454655,8.98937131248125,-10.206831919491302,-0.5042614530997569,-4.720937189380285,0.3663109494669387,-0.34925086175626785,-0.7136480312040663,-5.216675455903213,1.14413858115512,5.702823769069188,1.3812715792541697,1.8275329825098026,2.511382976275432,-2.6667596004000256,-1.7668169183443296,-0.15799458681472273,-3.5708700475116992,2.042143251437436,0.27782457898247687,-1.7572271008807858,-0.6403254875100648,-0.13448994585991841,2.0253600010305406,-1.635324658519138,-0.1612320541085479,4.478518092001393,0.27160426439164304,1.3000118057081362,1.1812647570449375,0.8195409871588706,0.7909741168106841,0.7271211328649188,-1.2630079209407135,0.7131554222103516,-1.3704085605094254,2.5467745574735052,1.5424056570510634,-0.4646686428821998,1.6754133280624484,-0.5944633142878658,-0.7124628413337877,-0.4584200059381468,1.4115061576241623,-0.2219069696902214
07H045,-4.002635433935553,9.7024113356599,-2.90302920714671,-1.3179290349928576,-12.228110937684312,-2.367823199393836,9.219736536945577,16.417842466078994,-10.612437606926203,6.483245963925488,-2.176285794126361,1.5524882999127803,-4.770679554585944,-3.182433924385557,3.697747031975007,0.2796064384250696,4.814853169418265,-1.6015216526410068,0.6548857816612477,1.4285610892826341,-0.5781880849715509,3.567724652794878,1.9619701122078126,-1.0421791620951573,-3.9090071711797965,-2.9041695177642044,3.732249671167869,1.4363752134148862,3.0172746503947985,-7.608648020775107,-0.5760329793156261,1.580165623832959,-4.5540356716193795,4.054071347762504,-3.2260699019010106,2.166929260990082,-0.17799475070097562,0.17193793973904087,1.8084099909500264,1.4752745508626761,-0.7180612515340379,1.434354753539838,0.06598645025643513,4.5095441877081095,-1.5145657047179324,0.34473903902712133,-0.836133033509154,-3.011728026551877,2.9459278759437106,-0.22966830287063889
07H052,11.346325894128473,-1.4779543964684878,12.108344995787935,-21.153872641214083,-1.0969166864030655,13.669598268813635,11.70580545459906,-7.17511755013637,0.41083818591629007,0.5078813415394071,1.367582867879711,-2.3449365622272595,-1.410734644109414,-2.326495837254571,2.2486597446555825,2.2792162957002438,4.523697330174817,5.960131109806159,-0.4570510182172369,-1.078214300558959,-2.961028142708014,0.9201169582554187,-2.615933712940528,0.016541056837046302,-0.3147541928746546,0.5968489410010138,2.7430615827893936,-1.5226019255263339,-3.626525914908649,0.7559623959818855,1.556643707206753,-1.2851444277098634,-1.763373354486863,-0.3924236737384182,-0.2874457738578725,1.6192433858831086,0.9169296621463285,-1.928480144302145,0.6765952961131293,0.6338751924911483,-1.3463936243581065,-5.381450715150608,1.1604752027395548,-1.1581899553624904,1.9658602798329663,-3.4145952531573296,-0.025234569467278645,-1.5213742015560727,-0.6078173885755968,-2.0341405604146687
07H055,-4.085888161624929,19.542640265410757,6.020939819704726,7.633093489290966,-11.103180721301825,7.754170362324244,-2.50348638987579,0.8054032104727423,-1.1304603634524928,-3.092165585906818,-0.8059576112841973,1.099936965736327,-3.6276903603780903,-0.35255987840321096,-3.279384650591415,-2.5464310785588053,-1.189286484163876,5.408875712692664,2.7652929674514977,-1.8385893275150837,2.2341884849090876,-1.0024245268329617,-0.9530239979984276,0.34570792346167156,1.4879422402523546,-1.3091532491036952,-0.957058222055964,-0.2534109793596015,-2.8662769210201047,3.2754579589294086,-1.4453979195827302,1.0181971084380783,0.7125995036854068,-1.10639773628185,-0.294477781109616,-0.3419603362019746,2.81200060273672,3.102890521231975,-0.8240384577516847,1.5029147276804278,0.8843477816431642,1.3292008606506551,0.5264175122011239,-3.8033986098535313,-1.8672491664258988,1.0574015403350026,-1.0567492537719407,-1.1464245202749443,-4.174057771338604,-0.8533960992283338
07H062,-12.299316113842027,-14.229106145825334,-5.358329691769891,3.238060615540308,-7.361462181995053,-4.03204234818671,-4.2332521509259475,-1.7835874820362065,9.212879828812792,6.329807413717102,-3.3191962275687596,-2.7602134308596438,-3.578942693115304,2.0154729980155346,0.43582902612749236,0.7096674295451668,3.1219759663595865,4.004146690518575,-0.44837960735822985,1.504081741180854,-0.19012656459153143,2.7144272165319614,-1.9573769229245532,-0.050695117613904994,5.5753433744430065,0.618535285872587,1.7340701459349503,0.19901295257772558,2.4950045106559853,0.00985013061169171,0.8836848787078402,2.1311606250651898,-0.36540022809339734,-1.1991590261150578,2.072886753303349,-0.5805879452595801,-0.6426661202598496,-0.3834587827091804,1.1800481299885568,-2.221890961084676,2.0367685943519476,-1.487404686320109,-0.23396679060168638,-2.2155238548285103,-1.8958102679723239,0.6215202345074005,-1.3749831008628286,-0.7616606190908558,0.25250941264301796,0.1414344128952662
07H069,-11.947514029255036,-9.492888842812176,8.297293006343,4.693277568213841,4.570067888324135,-7.3642453965311505,-1.7601738509385296,4.300494992732482,-0.9829901299018535,3.242861608427611,-0.572388404315083,-4.043667219235678,-0.024107269660176234,-2.058982261234477,8.793333240327097,-7.824387226905872,4.831076636674979,3.573315988118721,-1.4828760571829072,5.556317531545752,2.6702443982691704,-1.956823916760929,-1.2063107763720418,0.08884747643980284,6.600357887240108,0.9274209988811365,-2.4512613367113256,-2.598025496018727,3.158949019571719,-2.1473214067565354,-1.5257706089587002,0.22157485100890906,-1.1937520724021136,-2.7132328571856164,-1.6081126954616747,-1.8159078805430044,-0.4841429014115286,1.8279332225723093,-1.9837292782708915,0.8380453022728118,6.67964209304038,1.202201618180549,-4.818304485217375,-1.2079411080602096,-4.119347264526519,-0.21603959285736155,-2.1196487058274687,-4.388649465570214,2.3702954614086496,7.110829753459204
07H082,9.832046884413385,0.3356599776449559,8.006485973918256,-20.90919042478094,5.512021753320233,15.197958990503324,4.725897638584249,-4.037252431890103,0.21419593095485695,-1.7462361582644714,2.33746263405619,-5.286039467099708,-1.3139286937657717,-1.8010207678182963,0.5098975418271597,8.161071498164056,2.1255726584469867,6.311637245891172,-0.09576415769901561,-0.30171273077968047,0.24025598195078168,-0.18792261999942234,1.0034360895560532,-1.581479909191369,0.5344671913105736,-0.07256451132665295,-1.8262511501108556,-3.158164807869465,1.8610367322388697,-0.673074528008436,1.529115476903576,3.8643313717196417,0.21994853282580787,-3.042928906449694,2.177973688941895,-1.460126081081088,2.851628795602543,1.5701093584914925,-2.4872192416597847,2.650699601011407,-3.0854898247025115,2.690242883131104,0.5512060617606898,-2.1733041021766137,1.089483282924078,-1.8584398248339964,-2.651059568948397,-1.4984281903506225,1.1249119211635337,1.2102233020486963
07H089,-15.539708351208436,-12.282647708993268,-3.4330393439316103,9.448277373638902,-6.38437768536585,1.0177105318768578,-5.323454397282549,-2.124993363972908,3.3040019911055154,-4.349349991071032,-1.9845815202423593,0.932312612001122,-7.715283533312515,1.2392282867509012,-4.583505688039546,3.8915182714539664,-0.5072971353602731,5.1572999672244135,2.64833543048682,-2.2097613508079985,0.3812646632519515,1.511387885934516,1.722592246531565,-0.9864740174777784,-3.7451582408558965,-4.149182097691046,0.6520470602253636,4.530138476887261,0.16180524836573884,0.4164776156359608,1.3377760472748605,3.9200129606228162,0.8641447417482219,1.7916019221961637,-1.3603936987742153,0.598849445766928,-1.0612479408465378,2.2333608853493363,0.13346949352333637,-0.30223111390252066,1.9223218225437753,-1.396624608375252,-2.313411015264208,1.5347156851977144,-1.153667296944648,1.63837173284246,0.31258340958665337,-0.43750938193886635,-0.18165690166710724,-0.09035975358181603
07H095,-10.213082743877118,-4.391558090463353,-7.308875002335977,7.650826503763418,-7.52282266674303,-3.4473709296305453,-3.6420630931242988,-3.3641056291580096,6.177749147938658,-0.4047998261909209,1.2586958898797698,0.7341989603839733,-5.025463912574889,-1.75761457719759,-1.4414338475832478,-1.4091307361208953,0.25476324371880893,3.459929409554127,2.264156688492891,-1.8118851322517588,1.0122851784631552,-0.7307224279035409,0.3157350539220349,0.9483437486149487,3.6854140282318943,-0.6607454415926931,-2.1339510514860036,1.117995906260222,-0.7472679723486133,2.3779295769245468,-1.5667479946724288,-2.7435186979628274,0.17572011798665182,-0.19394955325690097,-1.5164562739501442,-1.672393764567547,-1.5368188234219369,1.8781906159260195,1.2029686830768582,2.108641072417123,-1.4904464052409392,-2.7526097685027513,1.3280597639247977,-0.40166172979853415,0.8215378358665836,-1.3707083328961034,1.252835764860574,-2.8003856580094197,-0.6898196005574893,3.5261454931610787
07H098,-1.619747367733246,-1.093543591760582,-3.3071632194482614,-5.854324945395713,4.776821440742288,6.997448272215237,-7.9924899216372065,3.8083958207218176,-0.6770603430608794,-2.6019470153747415,-1.6911438803661754,0.7190877276818608,-1.3722486800847455,2.2010171095214055,-5.45460400009387,-0.8857255657696442,3.408184511052009,-2.144453902238005,2.178233770611389,0.7288992994869844,2.5852464543224998,1.4406219578455077,-2.1441479863421393,-0.48599866896665267,0.9687956073170854,-0.7928944309059109,0.6680650965343986,-4.203168777649326,1.8293741099678313,3.9693435257705296,2.3790449478517686,-2.868514819173959,-0.8541486559157636,-2.224033837897141,-0.77132618475039,-3.464249093031475,-1.2804899652437602,0.43060176278508455,1.2866500748170735,-0.23608636522021523,-0.571989877290831,-0.41251831827511143,-0.5580614773702635,0.8440635166230067,-1.2587333113683532,0.691738570564582,1.8402528622926329,2.4387508579057684,1.47408720832132,1.4354971317724237
07H099,-6.825243029096168,2.2599222537174093,11.854548822950647,3.0463033877851795,3.8390393942097143,-8.089868066448119,8.461529857737967,3.0643730916796668,7.0999835322953455,-2.1202680244254726,3.6223773442074263,-5.429037431100907,0.6034647399199667,12.513700745606359,-4.1512492135702574,-0.1221158410523141,2.13328767492094,-1.6734595650317288,-1.587958277818616,1.3607218295794394,-0.4539515896126296,-1.5893150703013506,3.9246057189414216,-3.339587128748753,-1.8452212458313497,0.6440722965570286,-0.9518313456074693,-1.1229557861767183,3.8908583723982915,0.02595086825662224,-0.9325954197596832,1.5749068958881705,-0.8770052383393536,0.6361305945403384,-3.0809497722779895,-1.7283008248741911,1.8912313156782157,0.9994056283431741,-2.976081233235644,-0.3216476607561354,0.22453293257795154,1.847210337822593,-1.319782524420797,-0.3004365504655516,-1.7438649878674135,1.1659500101306335,1.2271724067512644,-0.6480629886776309,1.5239851144102077,-0.4443518540989824
07H106,9.626395458581918,-5.327088285086406,23.183204466227544,-2.791619031449479,-14.425802077699469,1.2868538069973572,-2.044149243777814,3.1145733103406332,5.948618541577801,-3.505449551092164,0.2447595990610539,-1.7418284213822957,-1.8455083608342444,-3.443410147875247,-1.4959282473917566,3.15046161438295,-0.9373869667973582,3.6369006272971456,-2.071166311892166,3.3167181458870783,-1.9757614822889118,0.33609455470648575,4.583974832704488,1.2039189016965042,0.3793888583581761,-6.608809682461471,5.624959911086448,-0.7410056600691571,-4.313140477642442,3.52524231277044,-0.8629631897849424,-2.6820779506489254,1.3650967053513634,2.623569845980595,-2.885627780895751,1.2946585030528628,1.5103733250668383,2.2894039831179813,-2.07007285182828,-1.2615780057954498,2.704466729340267,1.2933435827468476,2.0080389133272862,-0.1859425351221481,-1.164718092551149,-2.8424710800872894,-4.002896412516829,-1.2823810798479267,3.1416330888097743,-4.396034500476006
