,TMEM50A,DPEP2,TMEM107,GGH,ALG9_IT1,AC068790.3,BX470111.1,AC011389.1,ACVR1C,CDY14P,TNPO3,RPS27AP10,AC008728.1,AC068790.9,PLPP1,AC006205.1,AC106785.1,ZNF70,ELF2P3,SIN3A,DDTP1,NUDT15,TIGD3,AC007450.3,MTND4P29,AC099654.1,AL356299.2,C19orf18,RNU6_1157P,GPS2P2,MIR548AA1,AC109458.2,AC135166.1,APLP2,AC138907.2,AC022182.1,AC084876.2,U2,AP000428.1,DBIL5P,RNU6_431P,AC053513.1,USP12_AS1,MPHOSPH10,AC024580.2,GOLGA6L16P,AC090502.2,AC145625.2,ZNF442,CHRM3_AS2
06H045,0.0,0.0,0.17318626841227402,0.37657695705651195,1.4340896384178907,0.0,0.008600171761917567,0.13353890837021748,0.0,0.0,0.0,0.0,0.012837224705172217,3.751940052838709,0.0,0.01703333929878037,0.11727129565576427,0.0,0.0,0.0,0.21218760440395779,0.0,0.0,0.0,0.0,0.1643528557844371,0.0,0.0,0.5327543789924978,0.37474834601010387,1.2709116394104811,0.5611013836490559,0.0,1.7854010249923875,2.3600440453222613,0.021189299069938092,0.5010592622177514,0.0,0.021189299069938092,1.1775364999298623,0.0,0.04921802267018165,0.0,0.146128035678238,0.0,0.0,0.0,1.7259116322950483,0.0,1.0561422620590524
06H048,0.0,0.008600171761917567,0.18184358794477254,0.36548798489089973,1.833784374656479,0.0,0.29885307640970665,0.1205739312058499,0.0,0.0,0.0,0.0,0.10037054511756291,4.298739577594849,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.09342168516223506,0.0,0.0,0.8686444383948257,0.2695129442179163,1.4413808849165113,0.4899584794248346,0.0,1.4933186082321015,2.3495494835866353,0.01703333929878037,0.9680157139936417,0.0,0.0,1.3123889493705918,0.0,0.0,0.0,0.5705429398818975,0.0,0.029383777685209667,0.0,1.6938148538894167,0.03342375548694973,1.3602146132953523
06H066,0.0,0.004321373782642578,0.08278537031645007,0.3364597338485295,1.7803173121401512,0.0,0.021189299069938092,0.08278537031645007,0.0,0.0,0.0,0.0,0.021189299069938092,2.5338101750105695,0.0,0.0,0.0,0.0,0.0,0.24054924828259971,0.07188200730612536,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,1.717670503002262,0.6031443726201823,1.576916955965207,0.5514499979728752,0.0,1.4617985575251093,1.6955692270361855,0.02530586526477026,1.0906107078284066,0.029383777685209667,0.008600171761917567,1.3279716236230106,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,2.091068731500012,0.0,1.436162647040756
06H073,0.0,0.0,0.20411998265592482,0.5877109650189114,1.9077337369976555,0.0,0.029383777685209667,0.09691001300805642,0.05307844348341968,0.0,0.0,0.0,0.16136800223497488,3.7483423292378717,0.0,0.04921802267018165,0.07188200730612536,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,1.3861421089308184,0.6464037262230695,1.5789828427027905,0.9052560487484512,0.0,1.2299376859079338,2.036309443724438,0.01703333929878037,0.9095560292411754,1.0557604646877348,0.0,1.160168292958512,0.0,0.0,0.008600171761917567,0.28555730900777376,0.0,0.03342375548694973,0.0,2.031973689091717,0.04139268515822507,1.5705429398818975
06H074,0.0,0.0,0.17609125905568124,0.568201724066995,1.677241845946654,0.0,0.02530586526477026,0.056904851336472634,0.0,0.0,0.0,0.0,0.0,3.4103182410159114,0.0,0.0,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.004321373782642578,0.5786392099680724,0.320146286111054,1.6367886890343748,0.4345689040341987,0.0,1.7021719508577111,2.2266256785958047,0.029383777685209667,1.0136796972911926,0.0,0.0,1.555940437818511,0.0,0.0,0.008600171761917567,0.08278537031645007,0.0,0.06445798922691845,0.0,1.8042757671290939,0.03742649794062367,1.6854730197227592
06H075,0.0,0.04921802267018165,0.13033376849500614,0.5224442335063199,1.9640709705579553,0.0,0.35793484700045386,0.146128035678238,0.0,0.0,0.0,0.0,0.021189299069938092,3.678291612665136,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.46089784275654777,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,1.6959192528314,0.5611013836490559,1.56062387454993,0.5390760987927766,0.0,1.8498491956052578,2.359911335013542,0.012837224705172217,0.919078092376074,0.0,0.0,1.6397852129868202,0.0,0.0,0.0,0.4517864355242902,0.0,0.0,0.03342375548694973,2.1484175466913764,0.0,1.3479151865016914
06H077,0.0,0.004321373782642578,0.05307844348341968,0.505149978319906,1.5332635167787148,0.0,0.06445798922691845,0.3053513694466238,0.0,0.0,0.0,0.0,0.03742649794062367,2.7257319996879663,0.0,0.0,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873898263387294,0.11058971029924897,1.4545399849648188,0.43933269383026263,0.0,1.6588695922019623,1.9242275812601177,0.01703333929878037,0.5037906830571811,0.0,0.13353890837021748,1.0051805125037803,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,1.6375897858386999,0.0,1.3147096929551738
06H088,0.0,0.01703333929878037,0.2787536009528289,0.47275644931721233,1.588271706842329,0.0,0.30749603791321295,0.04921802267018165,0.0,0.0,0.0,0.0,0.11394335230683678,3.6594027259220017,0.0,0.004321373782642578,0.0,0.0,0.0,0.33041377334919075,0.1430148002540951,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.0,0.9498777040368748,0.4653828514484183,1.4465371670736438,0.7371926427047373,0.0,1.5298151966446303,1.6776981814745107,0.029383777685209667,0.9410142437055697,0.01703333929878037,0.21218760440395779,1.3838153659804313,0.0,0.0,0.0,0.20682587603184968,0.0,0.0,0.0,1.919078092376074,0.0,1.1360860973840974
06H089,0.0,0.01703333929878037,0.19865708695442263,0.4913616938342727,1.5389505620143615,0.0,0.03342375548694973,0.03742649794062367,0.0,0.0,0.0,0.0,0.13987908640123647,3.204187835867828,0.0,0.0,0.0,0.0,0.0,0.0,0.056904851336472634,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.0599418880619547,0.5065050324048721,1.5698418994037615,0.8241258339165489,0.0,1.5607433010547118,1.7683420586445333,0.04532297878665747,0.7810369386211318,0.0,0.0,1.462697408101717,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,1.999608958971417,0.012837224705172217,1.3643633546157308
06H099,0.0,0.021189299069938092,0.2148438480476979,0.3944516808262163,1.2619761913978127,0.0,0.1205739312058499,0.004321373782642578,0.0,0.0,0.0,0.0,0.029383777685209667,2.609188736023669,0.0,0.0,0.0,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.5797835966168101,0.46686762035410945,1.515873843711679,0.43136376415898736,0.0,1.6974908871710568,2.288249225571986,0.03342375548694973,1.0330214446829107,0.0,0.029383777685209667,1.2340108175871793,0.0,0.03742649794062367,0.008600171761917567,0.12385164096708583,0.0,0.0,0.0,2.058539897939781,0.029383777685209667,1.4954055631461933
06H103,0.0,0.0,0.26007138798507473,0.47275644931721233,1.0265332645232967,0.0,0.24797326636180664,0.05307844348341968,0.0,0.0,0.0,0.0,0.04532297878665747,4.116013004281724,0.0,0.01703333929878037,0.1430148002540951,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.40483371661993806,0.3521825181113625,1.5345337560051155,0.40483371661993806,0.0,1.8784643453414689,2.4264624614901598,0.01703333929878037,0.437750562820388,0.0,0.0,0.9777236052888477,0.0,0.0,0.008600171761917567,0.029383777685209667,0.0,0.0,0.0,1.5093369580176441,0.0,1.1132746924643504
06H106,0.0,0.12385164096708583,0.16731733474817606,0.2787536009528289,1.328583449714202,0.0,0.2304489213782739,0.06818586174616162,0.0,0.0,0.0,0.0,0.08635983067474821,3.802544548848089,0.0,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.05307844348341968,0.0,0.0,0.06445798922691845,0.0,0.0,0.9547247909790629,0.5854607295085006,1.338854746252323,0.5987905067631151,0.0,1.4978967429132202,2.5236034121365694,0.008600171761917567,0.7109631189952756,0.0,0.0,1.2232362731029975,0.0,0.0,0.0,0.26481782300953643,0.0,0.0,0.0,1.9547247909790628,0.0,1.1852587652965851
06H115,0.0,0.0,0.22010808804005513,0.5854607295085006,1.576916955965207,0.0,0.0,0.11058971029924897,0.0,0.0,0.0,0.0,0.03742649794062367,3.8261623009830967,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.008600171761917567,0.9912260756924949,0.5250448070368452,1.5750723257138124,0.8413594704548549,0.0,1.5351674851149442,1.7207379770184252,0.012837224705172217,0.9881128402683519,0.008600171761917567,0.0,1.4704104909759308,0.0,0.0,0.008600171761917567,0.292256071356476,0.0,0.0,0.0,2.023540521554854,0.0,1.3656751404559178
06H117,0.0,0.004321373782642578,0.24797326636180664,0.4941545940184428,1.8549130223078556,0.0,0.1846914308175988,0.23299611039215382,0.0,0.0,0.0,0.0,0.04921802267018165,3.182628608173459,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.17897694729316943,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.952792443044092,0.4653828514484183,1.5336449787987627,0.5740312677277188,0.0,1.70372115992702,2.0134692323091703,0.02530586526477026,0.8273692730538252,0.8267225201689921,0.5587085705331657,1.461348433647983,0.0,0.0,0.0,0.515873843711679,0.0,0.0,0.0,1.828917561616686,0.0,1.2723058444020865
06H133,0.0,0.01703333929878037,0.292256071356476,0.29885307640970665,1.7659664247857139,0.0,0.1430148002540951,0.24797326636180664,0.0,0.0,0.0,0.0,0.02530586526477026,3.475656663182473,0.0,0.004321373782642578,0.0,0.0,0.0,0.12710479836480765,0.04532297878665747,0.0,0.0,0.008600171761917567,0.004321373782642578,0.07918124604762482,0.0,0.0,1.585799009013001,0.5728716022004803,1.7214808547700493,0.9009130677376691,0.0,1.6648299411430905,1.9402175555997352,0.012837224705172217,0.8609366207000937,0.0,0.0,1.3821972103774536,0.0,0.0,0.01703333929878037,0.24054924828259971,0.0,0.03342375548694973,0.0,2.116375261179705,0.029383777685209667,1.4834446480985353
06H144,0.0,0.0,0.17609125905568124,0.3979400086720376,1.2681097298084782,0.0,0.20411998265592482,0.07188200730612536,0.0,0.0,0.0,0.0,0.07554696139253074,3.263437217967709,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.0,0.13353890837021748,0.0,0.0,0.3364597338485295,0.6148972160331346,1.6123599479677744,0.7634279935629373,0.0,1.8480658954039915,2.5493343773230444,0.029383777685209667,0.615950051656401,0.0,0.0,0.9278834103307069,0.0,0.01703333929878037,0.008600171761917567,0.04139268515822507,0.0,0.0,0.0,1.8937617620579434,0.012837224705172217,1.2054750367408908
06H146,0.0,0.004321373782642578,0.2787536009528289,0.37839790094813763,1.4034637013453175,0.0,0.01703333929878037,0.03742649794062367,0.0,0.0,0.0,0.0,0.01703333929878037,3.4732358095510443,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.17026171539495738,0.0,0.0,0.0,0.0,0.22788670461367355,0.0,0.0,0.8234742291703011,0.5670263661590604,1.698622429702098,0.800717078282385,0.0,1.8873922189718468,2.326683976381879,0.008600171761917567,0.8394780473741984,0.021189299069938092,0.0,1.150756439860309,0.0,0.0,0.0,0.1846914308175988,0.0,0.0,0.0,1.9186592934218232,0.0,1.2796669440484556
06H151,0.0,0.0,0.250420002308894,0.47856649559384334,1.739097446117475,0.0,0.021189299069938092,0.10037054511756291,0.0,0.0,0.0,0.0,0.08278537031645007,3.358024363391184,0.0,0.0,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.004321373782642578,0.5728716022004803,0.4487063199050799,1.5351674851149442,0.6273658565927327,0.0,1.5860243823869757,2.0681858617461617,0.012837224705172217,1.1547282074401555,0.008600171761917567,0.0,1.3850697763319348,0.0,0.0,0.012837224705172217,0.11394335230683678,0.0,0.12710479836480765,0.0,1.9910044403307552,0.0,1.4390167283875128
07H003,0.0,0.0,0.2576785748691845,0.34830486304816066,1.7346398389876994,0.0,0.10380372095595687,0.5453071164658241,0.0,0.0,0.0,0.0,0.03742649794062367,3.7195168999165102,0.0,0.0,0.0,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.7489628612561614,0.3979400086720376,1.585347911094591,0.6283889300503115,0.0,1.7339191510123908,1.9906939606797516,0.04532297878665747,0.6884198220027106,0.0,0.0,1.3930484664167782,0.0,0.0,0.01703333929878037,0.4082399653118496,0.0,0.03742649794062367,0.021189299069938092,1.7985125330313516,0.0,1.2132520521963968
07H005,0.0,0.7283537820212285,0.4014005407815441,0.5118833609788744,1.5505952074893279,0.0,0.5514499979728752,0.06818586174616162,0.0,0.0,0.0,0.008600171761917567,0.11058971029924897,2.652352725284198,0.0,0.01703333929878037,0.0,0.008600171761917567,0.0,0.01703333929878037,0.09342168516223506,0.004321373782642578,0.0,0.004321373782642578,0.008600171761917567,0.08278537031645007,0.0,0.012837224705172217,0.29885307640970665,0.7881683711411677,1.6775157047987574,1.0484418035504044,0.0,1.6564815157904986,1.4825877695267675,0.008600171761917567,0.9425041061680807,0.0,0.0,1.5048784594102158,0.0,0.10380372095595687,0.008600171761917567,0.2576785748691845,0.0,0.0,0.0,1.8816699076720613,0.012837224705172217,1.4940153747571436
07H009,0.0,0.008600171761917567,0.1367205671564068,0.49968708261840383,1.5160062303860478,0.0,0.11058971029924897,0.11727129565576427,0.0,0.021189299069938092,0.0,0.0,0.05307844348341968,2.312473557686056,0.0,0.008600171761917567,0.0,0.0,0.008600171761917567,0.008600171761917567,0.17609125905568124,0.0,0.0,0.0,0.0,0.09342168516223506,0.0,0.008600171761917567,0.7817553746524689,0.2787536009528289,1.573219827114422,0.7331972651065695,0.008600171761917567,1.9194964878630616,2.5768709355686497,0.008600171761917567,0.5078558716958309,0.0,0.012837224705172217,1.3306166672944384,0.0,0.0,0.008600171761917567,0.3424226808222063,0.008600171761917567,0.0,0.0,1.625209525381881,0.0,1.2787536009528289
07H019,0.0,0.0,0.13987908640123647,0.28103336724772754,1.80222623769107,0.0,0.08990511143939793,0.07918124604762482,0.0,0.0,0.0,0.0,0.01703333929878037,3.4369208071114583,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,1.3972445810103864,0.46834733041215726,1.428134794028789,0.47856649559384334,0.0,1.3960248966085933,2.1675240924202095,0.008600171761917567,1.2342641243787893,0.0,0.21748394421390624,1.3047058982127655,0.0,0.0,0.012837224705172217,0.5390760987927766,0.0,0.0,0.0,2.170085614365889,0.02530586526477026,1.4173055832445256
07H020,0.0,0.01703333929878037,0.2148438480476979,0.41161970596323016,1.7151673578484579,0.0,0.012837224705172217,0.16731733474817606,0.0,0.0,0.0,0.008600171761917567,0.04532297878665747,3.095368139547734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,0.39619934709573634,0.6127838567197355,1.609380944250707,0.846955325019824,0.0,1.5705429398818975,1.9676415640830112,0.012837224705172217,0.7101173651118162,0.0,0.0,1.4336098433237183,0.0,0.01703333929878037,0.004321373782642578,0.20682587603184968,0.0,0.021189299069938092,0.0,1.8864907251724818,0.0,1.2617385473525378
07H024,0.0,0.008600171761917567,0.06818586174616162,0.5932860670204572,1.679155241283354,0.0,0.029383777685209667,0.09342168516223506,0.0,0.0,0.0,0.0,0.07554696139253074,4.686625545809363,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.5587085705331657,0.1553360374650618,1.4207806195485655,0.3283796034387377,0.0,1.7309436934277358,1.6344772701607315,0.012837224705172217,1.1498346967157849,0.01703333929878037,0.0,1.3823773034681137,0.0,0.0,0.0,0.09691001300805642,0.0,0.021189299069938092,0.0,1.7911992464988753,0.04139268515822507,1.4553017716570764
07H034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07H041,0.2304489213782739,0.0,0.23299611039215382,0.2944662261615929,1.8695250628572273,0.0,0.4065401804339551,0.12385164096708583,0.0,0.0,0.0,0.0,0.06069784035361165,1.0817072700973491,0.0,0.13353890837021748,0.0,0.0,0.0,0.0,0.07554696139253074,0.0,0.0,0.004321373782642578,0.0,0.10037054511756291,0.0,0.0,1.200303182981585,0.5646660642520893,1.4909412053567868,0.4548448600085102,0.0,1.6048737705526357,1.799202656300525,0.07188200730612536,1.2430380486862944,0.03742649794062367,0.0,1.4656802115982779,0.0,0.0,0.008600171761917567,0.42324587393680785,0.0,0.0,0.0,2.1481088577296967,0.04921802267018165,1.4721711466923633
07H042,0.0,0.04921802267018165,0.30749603791321295,0.37106786227173627,1.5926208213219823,0.0,0.4871383754771864,0.04532297878665747,0.0,0.0,0.0,0.0,0.07918124604762482,2.3644759487870144,0.0,0.0,0.0,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.12710479836480765,0.48000694295715063,1.4962375451667351,0.8075350280688532,0.0,1.6448323288256361,1.7813963051967907,0.03742649794062367,1.077731179652392,0.0,0.0,1.4617985575251093,0.9795483747040951,0.0,0.0,0.21218760440395779,0.0,0.0,0.0,1.983761560286165,0.0,1.3047058982127655
07H043,0.0,0.0,0.09342168516223506,0.3873898263387294,1.665580991017953,0.0,0.04532297878665747,0.11727129565576427,0.0,0.0,0.0,0.0,0.04921802267018165,4.0460422943353755,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,1.2984163800612945,0.367355921026019,1.520483532740792,0.5390760987927766,0.0,1.7535830588929067,2.387265215784175,0.012837224705172217,1.0870712059065355,0.0,0.0,1.3130231103232382,0.0,0.0,0.01703333929878037,0.1931245983544616,0.0,0.0,0.01703333929878037,2.3199592290701814,0.0,1.2889196056617265
07H045,0.0,0.0,0.20951501454263097,0.5237464668115644,1.623352681537992,0.0,0.0,0.24303804868629442,0.0,0.0,0.0,0.0,0.06445798922691845,2.5623166607624395,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.1643528557844371,0.0,0.0,0.0,0.0,0.15836249209524964,0.0,0.0,0.5211380837040362,0.3856062735983121,1.5801263254115825,0.5132176000679389,0.0,1.6765107102825536,1.9971678714458339,0.056904851336472634,0.9084850188786497,0.7846172926328754,0.0,1.3362595520141933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8281441073037863,0.08278537031645007,1.1846914308175989
07H052,0.0,0.0,0.15228834438305647,0.3873898263387294,1.342817314635733,0.0,0.2304489213782739,0.07918124604762482,0.0,0.0,0.0,0.0,0.03342375548694973,4.254702723177206,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11394335230683678,0.0,0.004321373782642578,0.3521825181113625,0.42813479402878873,1.5381965783494542,0.4471580313422192,0.0,1.8190830757437026,2.941739948547017,0.0,1.1218879851036812,0.0,0.0,1.1640552918934517,0.0,0.0,0.008600171761917567,0.056904851336472634,0.0,0.0,0.0,2.3891838103081646,0.0,1.1082266563749286
07H055,0.0,0.0,0.1643528557844371,0.48287358360875376,1.7759743311293692,0.0,0.22788670461367355,0.17318626841227402,0.0,0.0,0.0,0.0,0.012837224705172217,2.0141843975012796,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.1553360374650618,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.6117233080073418,0.34044411484011833,1.6141587095091752,0.5705429398818975,0.0,1.8278859827898557,2.4965560494962946,0.004321373782642578,0.8382192219076258,0.0,0.0,1.4473131088235682,0.0,0.0,0.0,0.436162647040756,0.0,0.0,0.0,1.8373990243420224,0.01703333929878037,1.3907585287387172
07H062,0.0,0.1553360374650618,0.3222192947339193,0.3856062735983121,1.4456042032735976,0.0,0.4329692908744057,0.01703333929878037,0.0,0.0,0.0,0.0,0.04921802267018165,2.66551532598109,0.0,0.0,0.0,0.0,0.0,0.0,0.08635983067474821,0.0,0.0,0.0,0.0,0.290034611362518,0.0,0.0,0.18752072083646307,0.6253124509616739,1.4821586954112764,0.8241258339165489,0.0,1.624488362513449,1.9111576087399766,0.029383777685209667,1.1755118133634477,0.0,0.0,1.5829719291048059,0.0,0.04921802267018165,0.0,0.3222192947339193,0.0,0.0,0.0,1.9778150260831866,0.03742649794062367,1.2650537885040147
07H069,0.0,0.008600171761917567,0.2944662261615929,0.416640507338281,1.7701890227359933,0.0,0.04532297878665747,0.07918124604762482,0.0,0.0,0.0,0.0,0.04139268515822507,3.2343248960308175,0.0,0.0,0.0,0.0,0.0,0.0,0.1931245983544616,0.0,0.0,0.0,0.0,0.1430148002540951,0.0,0.0,0.12385164096708583,0.6074550232146685,1.5471591213274176,0.7596678446896306,0.008600171761917567,1.630122642859312,2.0195316845312554,0.012837224705172217,0.6893088591236203,0.012837224705172217,0.0,1.4291060083326965,0.0,0.029383777685209667,0.0,0.07188200730612536,0.0,0.03342375548694973,0.0,1.790847903965432,0.029383777685209667,1.1541195255158467
07H082,0.0,0.0,0.18752072083646307,0.35024801833416286,1.5789828427027905,0.0,0.02530586526477026,0.029383777685209667,0.0,0.0,0.0,0.0,0.09691001300805642,4.498156110515604,0.0,0.004321373782642578,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,1.2273724422896364,0.47275644931721233,1.4951278812429332,0.4424797690644485,0.0,1.7481880270062005,2.0213960567419713,0.029383777685209667,1.3531465462139793,0.012837224705172217,0.0,1.131297796597623,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,2.4598295781490798,0.0,1.3484995702838378
07H089,0.0,0.03342375548694973,0.3096301674258988,0.5705429398818975,1.6820547770738072,0.0,0.7015679850559274,0.10037054511756291,0.0,0.0,0.0,0.0,0.12385164096708583,1.2933625547114456,0.0,0.01703333929878037,0.08635983067474821,0.0,0.0,0.0,0.18752072083646307,0.0,0.0,0.0,0.0,0.13353890837021748,0.0,0.0,1.082426300860772,0.7339992865383869,1.7534298415754228,0.888179493918325,0.0,1.6353832040474985,1.764475027434409,0.04532297878665747,1.0269416279590293,0.0,0.0,1.5035183127240748,0.0,0.0,0.008600171761917567,0.35410843914740087,0.0,0.14921911265537988,0.0,2.061791639184011,0.0,1.5333907080175513
07H095,0.0,0.06069784035361165,0.31386722036915343,0.4623979978989561,1.5308397786165204,0.0,0.21218760440395779,0.07554696139253074,0.0,0.0,0.0,0.0,0.03742649794062367,1.941362335711761,0.0,0.0,0.0,0.0,0.0,0.06445798922691845,0.17897694729316943,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.0,0.359835482339888,0.5899496013257077,1.5982431916536226,0.7558748556724915,0.0,1.4835872969688941,1.9458623244896174,0.01703333929878037,0.9459607035775686,0.0,0.0,1.4811558708280352,0.0,0.029383777685209667,0.0,0.4899584794248346,0.0,0.09691001300805642,0.0,1.814513952368238,0.0,1.4837298990000238
07H098,0.0,0.004321373782642578,0.1430148002540951,0.287801729930226,1.8430458105345693,0.0,0.28103336724772754,0.11058971029924897,0.0,0.0,0.0,0.0,0.08635983067474821,4.3243688939379235,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.11727129565576427,0.0,0.03742649794062367,0.0,0.0,0.03342375548694973,0.0,0.0,0.9030899869919435,0.44560420327359757,1.595606434865603,0.5877109650189114,0.0,1.6274682724597096,1.7989267385772014,0.008600171761917567,1.0849335749367162,0.0,0.0,1.3628593029586802,0.617000341120899,0.0,0.004321373782642578,0.10037054511756291,0.0,0.02530586526477026,0.0,1.9181876613589255,0.0,1.577951127729755
07H099,0.0,0.0,0.13033376849500614,0.35024801833416286,1.6416723732246865,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.0,0.04532297878665747,2.6021902601331894,0.0,0.01703333929878037,0.0,0.008600171761917567,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42975228000240795,0.5185139398778874,1.588271706842329,0.6106601630898799,0.0,1.8164401679561386,1.9389697972228903,0.01703333929878037,0.9571281976768131,0.0,0.0,1.3930484664167782,0.0,0.07554696139253074,0.0,0.13987908640123647,0.0,0.0,0.0,1.9357591037453117,0.0,1.2782962080912739
07H106,0.0,0.012837224705172217,0.31806333496276157,0.33041377334919075,0.9951962915971794,0.0,0.5132176000679389,0.01703333929878037,0.0,0.0,0.0,0.0,0.06818586174616162,2.4538532325881866,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.09691001300805642,0.0,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.4638929889859073,0.3384564936046048,1.505149978319906,0.5171958979499743,0.0,1.9431481293585628,2.3121773564397787,0.008600171761917567,0.2966651902615311,0.0,0.0,1.0806264869218056,0.0,0.0,0.008600171761917567,0.03742649794062367,0.0,0.0,0.0,1.6857417386022637,0.012837224705172217,0.9845273133437926
07H107,0.0,0.004321373782642578,0.22010808804005513,0.39619934709573634,1.4350476413399647,0.0,0.16136800223497488,0.029383777685209667,0.0,0.0,0.0,0.0,0.07918124604762482,3.9828733989771283,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.12385164096708583,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.5092025223311029,0.505149978319906,1.5098742850047193,0.7626785637274363,0.0,1.6957442751973233,2.0929661375943645,0.008600171761917567,0.6848453616444125,0.0,0.0,1.2108533653148932,0.0,0.0,0.008600171761917567,0.012837224705172217,0.0,0.0,0.0,1.859378504425601,0.0,1.327563260187278
07H112,0.0,0.0,0.21218760440395779,0.5843312243675307,1.5566642621225686,0.0,0.1430148002540951,0.01703333929878037,0.0,0.0,0.0,0.0,0.03742649794062367,3.4577804990781,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.08990511143939793,0.0,0.0,0.6963563887333322,0.43136376415898736,1.7720281653248549,0.7259116322950482,0.0,1.8276922886744456,2.3280940578150267,0.012837224705172217,0.2576785748691845,0.0,0.0,1.3725438007590702,0.0,0.0,0.0,0.01703333929878037,0.0,0.06818586174616162,0.0,1.8373990243420224,0.04532297878665747,1.3434085938038574
07H117,0.0,0.0,0.20139712432045143,0.22530928172586287,0.8068580295188175,0.0,0.08278537031645007,0.03342375548694973,0.0,0.0,0.0,0.0,0.008600171761917567,2.8594025178331384,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.16136800223497488,1.3457656931144881,0.1643528557844371,0.0,1.3492775274679554,2.4403737518163564,0.0,0.38021124171160603,0.012837224705172217,0.0,0.9370161074648142,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,1.4061994236633129,0.02530586526477026,1.2648178230095364
