,AC004080.13,AC026992.1,AP000777.2,AC007319.1,DNAJC8P1,MIR1244_3,PGA4,SRP14,AC093575.1,ASCL3,RNU6_377P,MAGOH,RPL36AP26,RN7SL254P,CCDC33,AC012308.1,RPL36P19,AL121583.1,AL358394.2,AL627230.2,AC099788.1,AC006455.4,CCNB1,C6orf120,AC023245.1,FJX1,AC087289.3,HIST1H4B,RN7SL356P,RN7SL638P,TNFSF10,OR2C3,AC005921.1,ZNF718,IGKV2OR2_7D,CENPM,TSPY15P,RN7SL192P,RN7SL331P,ENO1_AS1,AC010468.1,ALG9,AC140076.1,WSCD1,RN7SKP211,GLYATL1P2,S1PR1,AP006248.2,ACSM5,AL445363.2
06H073,0.0,0.0,1.6488477083728936,0.10037054511756291,0.2944662261615929,0.02530586526477026,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.1205739312058499,0.0,0.0,0.20139712432045143,1.368658712392227,1.1354506993455138,0.48287358360875376,0.0,0.004321373782642578,0.11058971029924897,1.5753033334223991,0.0,0.3010299956639812,1.7756104480063608,1.750970984437319,0.004321373782642578,0.0,0.0,0.029383777685209667,0.850033257689769,0.012837224705172217,1.2164298308762511,2.559092307674901,0.0,0.5865873046717549,0.0,0.0,0.0,0.8621313793130372,0.0,0.0,0.0,0.10720996964786837,1.865814380167968,0.0,0.008600171761917567,0.0,0.0
06H074,0.0,0.0,1.7546540692554322,0.06069784035361165,0.4487063199050799,0.012837224705172217,0.0,0.0,0.0,0.0,0.10720996964786837,0.0,0.01703333929878037,0.0,0.0,0.15228834438305647,1.184123354239671,1.1065308538223813,0.6283889300503115,0.0,0.0,0.08990511143939793,1.5328817194073971,0.13987908640123647,0.3873898263387294,2.2722594429402223,1.2054750367408908,0.0,0.0,0.0,0.012837224705172217,0.3053513694466238,0.1846914308175988,1.5633624094866074,2.2729317793870707,0.0,0.7267272090265723,0.0,0.01703333929878037,0.03342375548694973,0.9106244048892013,0.0,0.0,0.0,0.01703333929878037,1.7960884286806684,0.0,0.0,0.0,0.0
06H075,0.0,0.0,1.6761446803562061,0.19589965240923368,0.1430148002540951,0.04139268515822507,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.11058971029924897,0.0,0.0,0.13033376849500614,1.3666097103924297,1.055378331375,0.670245853074124,0.0,0.0,0.12385164096708583,1.7899330809317504,0.04921802267018165,0.28103336724772754,2.0242393060690924,2.1983271177234776,0.0,0.0,0.0,0.012837224705172217,0.4578818967339924,0.18752072083646307,1.4655315569735499,2.5819951437610746,0.0,0.7759743311293691,0.0,0.0,0.01703333929878037,0.6866362692622934,0.0,0.0,0.0,0.04139268515822507,1.8938726787950815,0.0,0.0,0.01703333929878037,0.0
06H077,0.0,0.0,1.3785795761157749,0.13033376849500614,0.36361197989214433,0.008600171761917567,0.0,0.012837224705172217,0.0,0.0,0.2966651902615311,0.0,0.0,0.0,0.0,0.01703333929878037,0.6570558528571039,0.8475726591421122,0.829946695941636,0.0,0.0,0.06445798922691845,1.395850376018781,0.12710479836480765,0.26245108973042947,2.0325381792600066,1.3741982579290828,0.004321373782642578,0.0,0.0,0.004321373782642578,0.35024801833416286,0.0,1.3180633349627615,2.158060793936605,0.0,0.6493348587121419,0.0,0.0,0.08278537031645007,0.8656960599160706,0.0,0.0,0.0,0.01703333929878037,1.591064607026499,0.0,0.0,0.0,0.0
06H088,0.0,0.0,1.6819644589946832,0.17897694729316943,0.04921802267018165,0.03342375548694973,0.056904851336472634,0.11394335230683678,0.0,0.0,0.13987908640123647,0.0,0.1367205671564068,0.0,0.0,0.10720996964786837,1.2882492255719862,0.8937617620579434,0.36361197989214433,0.0,0.0,0.10380372095595687,1.9555434424597429,0.11394335230683678,0.29885307640970665,1.8272399995056454,2.152349508312726,0.004321373782642578,0.0,0.0,0.008600171761917567,0.39093510710337914,0.012837224705172217,1.150756439860309,2.555626405584969,0.0,0.9148718175400503,0.0,0.0,0.004321373782642578,0.7979596437371961,0.0,0.0,0.0,0.029383777685209667,1.8191489428071341,0.0,0.0,0.0,0.0
06H089,0.0,0.0,1.6453240015622934,0.01703333929878037,0.06069784035361165,0.06069784035361165,0.0,0.0,0.0,0.0,0.11058971029924897,0.0,0.08990511143939793,0.0,0.0,0.146128035678238,1.4121244061733171,0.7788744720027395,1.0350292822023681,0.0,0.0,0.12710479836480765,2.0828930332881797,0.0,0.24797326636180664,1.89242854694523,2.1053398398052865,0.0,0.0,0.0,0.008600171761917567,0.359835482339888,0.04921802267018165,1.3298045221640695,2.372451701409366,0.0,1.0038911662369105,0.0,0.0,0.021189299069938092,0.6821450763738318,0.0,0.0,0.0,0.06069784035361165,1.7723950610820003,0.0,0.0,0.0,0.01703333929878037
06H099,0.0,0.0,1.6807886115066824,0.03342375548694973,0.06445798922691845,0.01703333929878037,0.0,0.0,0.0,0.0,0.36548798489089973,0.0,0.0,0.0,0.0,0.06445798922691845,1.2511513431753545,0.6127838567197355,0.4913616938342727,0.0,0.0,0.17897694729316943,1.8887409606828927,0.05307844348341968,0.42813479402878873,2.3302919914681564,1.6645479622465467,0.004321373782642578,0.0,0.0,0.0,0.5105450102066121,0.021189299069938092,1.6680129716418322,2.356637647372693,0.02530586526477026,0.9434945159061027,0.0,0.0,0.32633586092875144,0.7363965022766424,0.0,0.0,0.0,0.004321373782642578,1.7259932589247224,0.0,0.0,0.0,0.0
06H103,0.0,0.0,1.3714373174041008,0.23299611039215382,0.36361197989214433,0.012837224705172217,0.0,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.0,0.04532297878665747,0.534026106056135,0.6570558528571039,1.0948203803547998,0.0,0.0,0.056904851336472634,2.2669369111591733,0.05307844348341968,0.46982201597816303,2.2989621819201167,1.815312043524359,0.0,0.0,0.0,0.008600171761917567,0.09342168516223506,0.04139268515822507,1.6943419103641812,1.8952014747788932,0.0,1.1821292140529984,0.0,0.0,0.4842998393467858,0.7604224834232121,0.0,0.0,0.0,0.0,1.8258154449852035,0.0,0.008600171761917567,0.0,0.0
06H106,0.0,0.0,1.5862496388660419,0.24303804868629442,0.15228834438305647,0.05307844348341968,0.0,0.008600171761917567,0.0,0.0,0.07554696139253074,0.0,0.0,0.021189299069938092,0.0,0.05307844348341968,1.2750808984568585,0.8457180179666586,0.416640507338281,0.0,0.0,0.17318626841227402,1.8781194846971676,0.12385164096708583,0.2671717284030138,2.336119369808687,2.1223141979688065,0.0,0.0,0.0,0.01703333929878037,0.48572142648158,0.07918124604762482,1.2084413564385674,2.5500570482111677,0.0,0.9840770339028309,0.012837224705172217,0.0,0.021189299069938092,0.8169038393756602,0.0,0.0,0.0,0.029383777685209667,1.6523430550627147,0.0,0.0,0.0,0.0
06H115,0.0,0.0,1.6794278966121188,0.19589965240923368,0.1430148002540951,0.012837224705172217,0.10380372095595687,0.008600171761917567,0.0,0.0,0.004321373782642578,0.0,0.1643528557844371,0.0,0.0,0.15228834438305647,1.537063142781617,1.0056094453602804,0.8785217955012066,0.0,0.0,0.04532297878665747,2.229579462665645,0.0,0.24054924828259971,2.028815169846887,2.1288514233467835,0.004321373782642578,0.0,0.0,0.03342375548694973,0.4014005407815441,0.34044411484011833,1.1708482036433094,2.252075943799801,0.0,0.8876173003357362,0.012837224705172217,0.0,0.0,1.011993114659257,0.0,0.0,0.0,0.06818586174616162,1.8146470694518562,0.05307844348341968,0.0,0.0,0.0
06H117,0.0,0.0,1.6692238739308056,0.06445798922691845,0.07188200730612536,0.012837224705172217,0.0,0.0,0.0,0.0,0.1367205671564068,0.0,0.1430148002540951,0.008600171761917567,0.0,0.10037054511756291,1.333850145102545,1.0102999566398119,0.17609125905568124,0.0,0.0,0.16731733474817606,1.7218106152125465,0.16731733474817606,0.49554433754644844,2.047158001128309,1.9906495883188544,0.008600171761917567,0.0,0.0,0.01703333929878037,0.2576785748691845,0.11394335230683678,1.2938043599193367,2.4832448609315168,0.0,0.8426092396105621,0.0,0.0,0.0,0.8627275283179747,0.0,0.0,0.0,0.029383777685209667,1.8227563329513907,0.0,0.0,0.0,0.0
06H133,0.0,0.0,1.6635124704151556,0.06069784035361165,0.08990511143939793,0.04532297878665747,0.0,0.0,0.0,0.0,0.12710479836480765,0.004321373782642578,0.0,0.0,0.0,0.01703333929878037,1.5632437011403981,0.8419848045901139,0.8573324964312685,0.0,0.0,0.24797326636180664,1.837335868015015,0.06818586174616162,0.6273658565927327,2.237594000799247,1.9349022583223139,0.004321373782642578,0.0,0.0,0.03742649794062367,0.8413594704548549,0.4345689040341987,1.6155292236371328,2.443669703496398,0.0,0.7803173121401513,0.012837224705172217,0.0,0.0,1.1129399760840801,0.0,0.0,0.0,0.03342375548694973,1.8270460170047342,0.4638929889859073,0.0,0.0,0.0
06H144,0.0,0.0,1.7218106152125465,0.26245108973042947,0.37657695705651195,0.06069784035361165,0.01703333929878037,0.0,0.0,0.0,0.31386722036915343,0.0,0.0,0.0,0.0,0.03742649794062367,0.8369567370595504,0.711807229041191,1.1726029312098598,0.0,0.0,0.290034611362518,2.165481742822164,0.43136376415898736,0.7427251313046983,2.342856758301525,1.9020028913507294,0.0,0.0,0.0,0.008600171761917567,0.4756711883244297,0.03342375548694973,1.750354088762708,2.147769046260147,0.0,1.4772659954248526,0.0,0.0,0.38381536598043126,1.0240749873074262,0.0,0.012837224705172217,0.0,0.01703333929878037,1.9557839289169114,0.0,0.008600171761917567,0.0,0.0
06H146,0.0,0.0,1.588159616383092,0.2304489213782739,0.359835482339888,0.08635983067474821,0.05307844348341968,0.012837224705172217,0.0,0.0,0.23552844690754893,0.0,0.09691001300805642,0.008600171761917567,0.0,0.07188200730612536,1.0098756337121602,0.8536982117761743,1.052693941924968,0.004321373782642578,0.0,0.29885307640970665,2.027512692448811,0.12385164096708583,0.43933269383026263,2.230346722417477,1.6966184592322249,0.0,0.0,0.0,0.01703333929878037,0.28103336724772754,0.04532297878665747,1.7734938922709707,1.841359470454855,0.0,1.1598678470925665,0.0,0.0,0.3979400086720376,0.8573324964312685,0.0,0.0,0.0,0.029383777685209667,1.6291036501771365,0.0,0.0,0.0,0.0
06H151,0.0,0.0,1.6646419755561255,0.1367205671564068,0.029383777685209667,0.01703333929878037,0.012837224705172217,0.0,0.0,0.0,0.12710479836480765,0.0,0.0,0.008600171761917567,0.0,0.10380372095595687,1.3873898263387294,0.8286598965353198,0.8215135284047732,0.0,0.0,0.07918124604762482,2.097881744713868,0.02530586526477026,0.48572142648158,1.9041743682841634,1.9974737588029803,0.0,0.0,0.0,0.008600171761917567,0.8000293592441343,0.5440680443502757,1.3042750504771283,1.9315595670908052,0.01703333929878037,0.8668778143374989,0.0,0.0,0.056904851336472634,1.0791812460476249,0.0,0.0,0.0,0.02530586526477026,1.8501559224220923,0.0,0.0,0.0,0.0
07H003,0.0,0.0,1.6906390117159673,0.14921911265537988,0.3424226808222063,0.07554696139253074,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,0.012837224705172217,0.0,0.03342375548694973,1.4308809464528913,1.1176026916900843,0.22010808804005513,0.0,0.0,0.17897694729316943,1.7920413107120823,0.056904851336472634,0.541579243946581,2.226367875856486,2.094401244582937,0.03742649794062367,0.0,0.06818586174616162,0.01703333929878037,0.26245108973042947,0.8790958795000727,1.1427022457376157,2.570683012284951,0.029383777685209667,1.0326187608507198,0.0,0.021189299069938092,0.004321373782642578,0.8830933585756899,0.0,0.0,0.0,0.04139268515822507,1.9296232515152403,0.0,0.0,0.0,0.0
07H005,0.01703333929878037,0.004321373782642578,1.7102866477028908,0.03342375548694973,0.13353890837021748,0.06818586174616162,0.0,0.008600171761917567,0.0,0.0,0.16136800223497488,0.0,0.0,0.0,0.0,0.14921911265537988,1.4282968139828796,1.129045059887958,0.8388490907372553,0.008600171761917567,0.004321373782642578,0.22788670461367355,2.0857185951654023,0.0,0.5224442335063199,2.061603249608375,2.226006694729179,0.004321373782642578,0.0,0.0,0.012837224705172217,0.5751878449276611,0.13033376849500614,1.5397032389478256,2.01628102454283,0.0,1.4209454059219722,0.0,0.0,0.004321373782642578,1.1852587652965851,0.0,0.0,0.029383777685209667,0.07188200730612536,1.7930916001765802,0.056904851336472634,0.0,0.0,0.0
07H009,0.008600171761917567,0.004321373782642578,1.5834255004065068,0.09342168516223506,0.04532297878665747,0.08635983067474821,0.04139268515822507,0.0,0.0,0.0,0.20411998265592482,0.0,0.0,0.021189299069938092,0.01703333929878037,0.01703333929878037,1.1241780554746752,0.9405164849325671,0.37474834601010387,0.0,0.0,0.320146286111054,1.8545489358129508,0.4517864355242902,0.6618126855372612,2.1576380641009174,1.964259630196849,0.012837224705172217,0.0,0.0,0.012837224705172217,0.6384892569546373,0.10380372095595687,1.67641923171836,2.2306532471792218,0.0,0.8331471119127851,0.012837224705172217,0.0,0.13033376849500614,1.0021660617565078,0.0,0.0,0.0,0.004321373782642578,1.7484206224675682,0.0,0.0,0.01703333929878037,0.0
07H019,0.0,0.0,1.7513560997253936,0.08990511143939793,0.1903316981702915,0.029383777685209667,0.0,0.008600171761917567,0.0,0.0,0.06818586174616162,0.0,0.08990511143939793,0.0,0.0,0.06818586174616162,1.342620042553348,0.904715545278681,0.46686762035410945,0.0,0.0,0.15228834438305647,1.746400644491561,0.01703333929878037,0.16731733474817606,1.8028421127390744,1.7435097647284297,0.0,0.0,0.0,0.04921802267018165,0.5428254269591799,0.09342168516223506,1.0773679052841565,2.3529539117100877,0.0,0.5899496013257077,0.0,0.0,0.004321373782642578,0.5740312677277188,0.0,0.0,0.0,0.03342375548694973,1.8110385086042158,0.0,0.0,0.0,0.01703333929878037
07H020,0.0,0.0,1.7417029839577398,0.04139268515822507,0.03342375548694973,0.03342375548694973,0.008600171761917567,0.0,0.0,0.0,0.12710479836480765,0.0,0.06818586174616162,0.008600171761917567,0.0,0.09342168516223506,1.334453751150931,0.9439888750737718,0.9890046156985368,0.0,0.0,0.250420002308894,2.001300933020418,0.09342168516223506,0.3996737214810381,2.0671452788853952,2.1130069400009353,0.0,0.0,0.0,0.03742649794062367,0.24551266781414982,0.02530586526477026,1.2143138974243997,2.5894916202454947,0.0,1.0633333589517495,0.0,0.0,0.004321373782642578,1.2258259914618934,0.0,0.0,0.0,0.03742649794062367,1.7064617376313547,0.0,0.0,0.0,0.008600171761917567
07H024,0.0,0.0,1.5911759503117913,0.04139268515822507,0.03742649794062367,0.012837224705172217,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.08990511143939793,0.0,0.0,0.03742649794062367,0.9415114326344031,0.8543060418010806,0.4623979978989561,0.0,0.0,0.04921802267018165,1.35237549500052,0.04532297878665747,0.1931245983544616,1.8048887446223913,1.547651658359969,0.0,0.0,0.0,0.04139268515822507,1.1693804953119495,0.04532297878665747,1.2347702951609165,2.1353871083823863,0.0,0.3891660843645325,0.0,0.0,0.004321373782642578,0.33243845991560533,0.0,0.0,0.0,0.004321373782642578,1.369957607346053,0.0,0.0,0.0,0.0
07H034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07H041,0.0,0.0,1.7868933252613157,0.16136800223497488,0.3926969532596657,0.012837224705172217,0.0,0.029383777685209667,0.0,0.0,0.10380372095595687,0.0,0.23552844690754893,0.0,0.0,0.04532297878665747,1.4323277922616042,1.1383026981662814,0.290034611362518,0.0,0.0,0.16136800223497488,1.7077404542737713,0.01703333929878037,0.4471580313422192,1.783832143384441,1.698622429702098,0.004321373782642578,0.0,0.0,0.03342375548694973,0.3443922736851107,0.03742649794062367,1.1772478362556233,2.222274149796563,0.0,0.7923916894982539,0.0,0.01703333929878037,0.021189299069938092,0.8633228601204559,0.0,0.0,0.0,0.07554696139253074,1.93976877545335,0.0,0.004321373782642578,0.0,0.029383777685209667
07H042,0.0,0.0,1.7515100502700414,0.08278537031645007,0.029383777685209667,0.029383777685209667,0.021189299069938092,0.0,0.0,0.0,0.12710479836480765,0.0,0.06818586174616162,0.0,0.0,0.12710479836480765,1.404491617758686,0.7824726241662862,0.8273692730538252,0.0,0.0,0.1643528557844371,2.1157768761589635,0.02530586526477026,0.47275644931721233,2.135673194419237,2.3097365991092897,0.0,0.0,0.0,0.0,0.290034611362518,0.03342375548694973,1.1248301494138593,2.454936280802849,0.0,1.255754786643044,0.0,0.0,0.08278537031645007,0.9439888750737718,0.0,0.0,0.0,0.02530586526477026,1.9322707758994904,0.0,0.0,0.0,0.0
07H043,0.0,0.0,1.585799009013001,0.24551266781414982,0.28555730900777376,0.06445798922691845,0.0,0.0,0.0,0.0,0.2148438480476979,0.0,0.029383777685209667,0.0,0.0,0.05307844348341968,1.256717745977487,0.7299742856995556,0.761927838420529,0.0,0.0,0.3364597338485295,1.8010605298478555,0.06818586174616162,0.3926969532596657,2.069889996506938,2.016029963076024,0.0,0.008600171761917567,0.0,0.021189299069938092,0.22788670461367355,0.021189299069938092,1.395675785269936,2.784096397499017,0.0,0.8088858673598122,0.0,0.0,0.056904851336472634,1.0149403497929366,0.0,0.0,0.0,0.01703333929878037,1.8470170979353542,0.0,0.0,0.0,0.0
07H045,0.0,0.0,1.575187844927661,0.04532297878665747,0.146128035678238,0.008600171761917567,0.0,0.0,0.0,0.0,0.1643528557844371,0.0,0.0,0.0,0.0,0.04139268515822507,1.2882492255719862,1.0655797147284485,0.3424226808222063,0.0,0.0,0.28555730900777376,1.62797998982998,0.04139268515822507,0.287801729930226,2.155761012877923,1.8864343196289384,0.0,0.0,0.0,0.01703333929878037,0.7730546933642626,0.04139268515822507,1.0178677189635057,2.4256646196831206,0.0,1.0492180226701815,0.0,0.021189299069938092,0.07554696139253074,0.8241258339165489,0.0,0.01703333929878037,0.0,0.029383777685209667,1.9074651067658561,0.0,0.0,0.0,0.0
07H052,0.0,0.0,1.612147838326487,0.4578818967339924,0.04532297878665747,0.05307844348341968,0.02530586526477026,0.0,0.0,0.0,0.2695129442179163,0.0,0.0,0.0,0.0,0.08990511143939793,1.100370545117563,0.42488163663106704,0.7283537820212285,0.0,0.0,0.16731733474817606,1.8915932043489652,0.2671717284030138,0.32428245529769273,1.9371667037150326,1.705007959333336,0.004321373782642578,0.0,0.0,0.04139268515822507,0.22530928172586287,0.008600171761917567,1.8492965408347266,2.3845146986856527,0.0,0.7810369386211318,0.0,0.0,0.07554696139253074,0.6739419986340879,0.0,0.004321373782642578,0.0,0.008600171761917567,1.8719813538433694,0.0,0.004321373782642578,0.0,0.0
07H055,0.0,0.0,1.7054360465852505,0.06818586174616162,0.2148438480476979,0.06818586174616162,0.0,0.0,0.0,0.0,0.2304489213782739,0.0,0.10380372095595687,0.012837224705172217,0.0,0.04139268515822507,1.2685779718828432,0.9991305412873711,0.36361197989214433,0.0,0.0,0.2741578492636798,1.7130703258556395,0.2671717284030138,0.5910646070264992,2.25594754939894,1.9182925127553556,0.0,0.0,0.0,0.0,0.6989700043360189,0.23804610312879543,1.7221401254574156,2.241944733244267,0.0,1.0203612826477078,0.0,0.0,0.03342375548694973,0.8864907251724818,0.0,0.0,0.0,0.021189299069938092,1.898560644939712,0.0,0.008600171761917567,0.0,0.0
07H062,0.0,0.0,1.7879561232839318,0.19865708695442263,0.24303804868629442,0.03342375548694973,0.0,0.0,0.0,0.0,0.2576785748691845,0.0,0.26245108973042947,0.0,0.0,0.18752072083646307,1.4820155764507117,0.8524799936368563,0.7664128471123994,0.0,0.0,0.26245108973042947,2.1542413301672982,0.14921911265537988,0.5854607295085006,2.0352696000994364,2.2059618230596336,0.0,0.0,0.0,0.021189299069938092,0.8344207036815325,0.146128035678238,1.4740705032150436,2.1637277359589047,0.0,1.3632358044836939,0.0,0.0,0.07918124604762482,0.9395192526186185,0.0,0.0,0.0,0.056904851336472634,1.9874428049358013,0.0,0.0,0.0,0.0
07H069,0.0,0.0,1.755722444903458,0.07188200730612536,0.292256071356476,0.04139268515822507,0.1430148002540951,0.0,0.0,0.0,0.1205739312058499,0.004321373782642578,0.1430148002540951,0.0,0.0,0.11727129565576427,1.4121244061733171,0.49554433754644844,1.2895889525425968,0.0,0.0,0.11394335230683678,2.1296576733126877,0.06818586174616162,0.35793484700045386,2.010130277215148,2.659193358577049,0.0,0.0,0.0,0.021189299069938092,0.290034611362518,0.012837224705172217,1.6552345070342942,2.3873186246856637,0.0,1.0342272607705507,0.0,0.0,0.10380372095595687,0.8543060418010806,0.012837224705172217,0.0,0.0,0.004321373782642578,1.9077337369976555,0.0,0.0,0.0,0.0
07H082,0.0,0.004321373782642578,1.7065471026403576,0.7944880466591696,0.23552844690754893,0.01703333929878037,0.0,0.0,0.0,0.0,0.13033376849500614,0.0,0.008600171761917567,0.0,0.0,0.14921911265537988,1.0174507295105362,0.5185139398778874,1.08278537031645,0.0,0.0,0.13987908640123647,2.0176592742837647,0.11394335230683678,0.5634810853944107,2.2205787546328293,1.4380674504534938,0.0,0.0,0.0,0.004321373782642578,0.38381536598043126,0.008600171761917567,1.7238659644435037,2.218850477657678,0.0,0.8444771757456815,0.0,0.0,0.20139712432045143,0.7109631189952756,0.0,0.0,0.0,0.01703333929878037,1.8195439355418688,0.056904851336472634,0.0,0.0,0.0
07H089,0.0,0.0,1.7909884750888159,0.4409090820652177,0.1367205671564068,0.04921802267018165,0.0,0.01703333929878037,0.0,0.0,0.17897694729316943,0.0,0.0,0.0,0.0,0.04921802267018165,1.5250448070368452,1.080987046910887,0.6665179805548809,0.0,0.0,0.2148438480476979,2.023951707423388,0.19589965240923368,0.6522463410033232,2.022222104507706,2.260715193577562,0.004321373782642578,0.0,0.0,0.04921802267018165,0.20951501454263097,0.08990511143939793,1.4404367661057738,2.173535895009906,0.0,1.4470028984661623,0.0,0.0,0.0,1.0729847446279304,0.0,0.0,0.0,0.056904851336472634,1.8442907432543432,0.0,0.0,0.0,0.0
07H095,0.0,0.0,1.740046724051494,0.021189299069938092,0.07554696139253074,0.02530586526477026,0.0,0.021189299069938092,0.0,0.0,0.08278537031645007,0.0,0.24551266781414982,0.0,0.0,0.08635983067474821,1.473194909204938,0.9283958522567138,0.24797326636180664,0.0,0.0,0.2304489213782739,1.9590413923210936,0.05307844348341968,0.18752072083646307,1.938619781502681,2.163191201870468,0.004321373782642578,0.0,0.0,0.01703333929878037,0.17609125905568124,0.3926969532596657,1.1058506743851435,2.4280213440860496,0.0,0.9881128402683519,0.0,0.0,0.03342375548694973,0.8413594704548549,0.0,0.0,0.0,0.02530586526477026,1.8353100008690626,0.0,0.0,0.0,0.01703333929878037
07H098,0.0,0.0,1.7703364410951492,0.04921802267018165,0.36361197989214433,0.01703333929878037,0.03342375548694973,0.0,0.0,0.0,0.09342168516223506,0.0,0.06069784035361165,0.008600171761917567,0.0,0.11058971029924897,1.2683439139510646,0.8819549713396004,0.6665179805548809,0.0,0.0,0.20139712432045143,1.9109977163106429,0.02530586526477026,0.36361197989214433,2.0439514182632768,1.9578944872128985,0.004321373782642578,0.0,0.0,0.012837224705172217,0.31386722036915343,0.16731733474817606,1.335858911319818,2.3908291687001455,0.0,0.7299742856995556,0.01703333929878037,0.0,0.029383777685209667,0.931457870689005,0.0,0.0,0.0,0.008600171761917567,1.8059763507175628,0.0,0.0,0.0,0.0
07H099,0.0,0.0,1.6859207921945354,0.08635983067474821,0.03342375548694973,0.012837224705172217,0.0,0.0,0.0,0.0,0.20139712432045143,0.0,0.0,0.0,0.0,0.11394335230683678,1.146128035678238,0.6201360549737576,1.330007700872759,0.0,0.0,0.13353890837021748,2.209783014848515,0.03742649794062367,0.5237464668115644,2.2001936371412003,1.9506082247842307,0.004321373782642578,0.0,0.0,0.029383777685209667,0.20682587603184968,0.2764618041732442,1.5647843845039868,2.1111616595775877,0.0,0.9903388547876014,0.0,0.0,0.0,1.1467480136306398,0.0,0.0,0.0,0.021189299069938092,1.8353734524700087,0.0,0.0,0.0,0.0
07H106,0.0,0.0,1.4513258084895195,0.16136800223497488,0.08990511143939793,0.029383777685209667,0.029383777685209667,0.0,0.0,0.0,0.42813479402878873,0.0,0.11727129565576427,0.0,0.0,0.008600171761917567,0.6693168805661122,0.436162647040756,0.7259116322950482,0.0,0.0,0.24797326636180664,2.1816435378393484,0.10380372095595687,0.5670263661590604,2.487576692616149,1.9750179976328828,0.0,0.0,0.0,0.008600171761917567,0.24797326636180664,0.0,1.9007493580610795,1.802705327074352,0.0,1.416141031168329,0.0,0.0,0.29885307640970665,0.8407332346118067,0.0,0.0,0.0,0.004321373782642578,1.9239172231131056,0.0,0.012837224705172217,0.0,0.07554696139253074
07H107,0.0,0.0,1.6838572054003464,0.029383777685209667,0.34635297445063856,0.021189299069938092,0.04921802267018165,0.0,0.0,0.0,0.1553360374650618,0.0,0.0,0.0,0.0,0.1367205671564068,1.1737688231366499,0.7024305364455253,0.9247959957979122,0.0,0.0,0.20951501454263097,1.999608958971417,0.04921802267018165,0.5705429398818975,2.3943115632312266,1.9331834791746139,0.0,0.0,0.0,0.012837224705172217,0.3944516808262163,0.021189299069938092,1.5360531551592047,2.5386993795424067,0.02530586526477026,1.0937717814987298,0.03742649794062367,0.0,0.21218760440395779,0.9680157139936417,0.0,0.0,0.0,0.008600171761917567,1.7410727723733215,0.0,0.0,0.0,0.0
07H112,0.0,0.0,1.654369090975286,0.2966651902615311,0.292256071356476,0.04139268515822507,0.0,0.0,0.0,0.0,0.3344537511509309,0.0,0.0,0.012837224705172217,0.0,0.02530586526477026,0.9836262871245346,0.9890046156985368,1.0203612826477078,0.0,0.0,0.15836249209524964,2.0717347638797605,0.09342168516223506,0.5599066250361124,2.2933183494610736,1.9130186837479601,0.0,0.0,0.0,0.01703333929878037,0.012837224705172217,0.2304489213782739,1.5916210382133191,2.4818008095386106,0.0,1.2201080880400552,0.0,0.0,0.1846914308175988,0.9439888750737718,0.0,0.0,0.0,0.008600171761917567,1.7339992865383869,0.0,0.0,0.0,0.0
07H117,0.0,0.0,1.3628593029586802,0.04139268515822507,0.25527250510330607,0.029383777685209667,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.01703333929878037,0.5563025007672873,0.5118833609788744,0.5622928644564746,0.0,0.0,0.0,1.6191977157929474,0.07188200730612536,0.31386722036915343,1.790847903965432,1.2506639194632434,0.0,0.004321373782642578,0.0,0.0,0.38381536598043126,0.0,1.02816441942447,1.966939163021113,0.0,0.5289167002776547,0.0,0.0,0.20682587603184968,0.5289167002776547,0.0,0.0,0.0,0.004321373782642578,1.4239009185284166,0.0,0.0,0.0,0.0
07H124,0.0,0.0,1.6231458746379397,0.32633586092875144,0.20139712432045143,0.01703333929878037,0.04921802267018165,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,0.0,0.0,0.06069784035361165,1.3117538610557542,0.7678976160180907,0.9350031514536548,0.0,0.0,0.22010808804005513,2.14674801363064,0.05307844348341968,0.41161970596323016,2.5658478186735176,1.904336792202495,0.004321373782642578,0.0,0.0,0.012837224705172217,0.4132997640812518,0.03342375548694973,1.6812412373755872,2.783560579795722,0.02530586526477026,1.0461047872460387,0.0,0.0,0.2695129442179163,0.8836614351536176,0.0,0.0,0.0,0.008600171761917567,1.677241845946654,0.06445798922691845,0.008600171761917567,0.0,0.0
