,AKR1B10,AL161652.1,RXRA,TRNP1,C4A,AC020558.6,NOS1AP,ZMYM4_AS1,ERICH3_AS1,CARD9,AP001317.1,PPP1R2P10,Y_RNA,JPT2,AC096922.1,PALB2,AL138918.1
05H193,0.04532297878665747,1.7603470785299065,0.0,0.13987908640123647,0.0,0.9420080530223133,0.0,0.30749603791321295,0.0,1.343802333161655,0.0,0.0,0.09691001300805642,1.3942765267678214,0.26007138798507473,1.0696680969115957,0.0
05H195,0.11394335230683678,2.0346685558342408,0.004321373782642578,0.10380372095595687,0.0,1.0644579892269186,0.0,0.36172783601759284,0.0,1.5541255815130128,0.0,0.0,0.0,1.4396484295634737,0.24797326636180664,1.2278867046136734,0.0
06H010,0.06445798922691845,1.9611837098124356,0.0,0.056904851336472634,0.0,1.147985320683805,0.0,0.5010592622177514,0.0,0.8864907251724818,0.008600171761917567,0.0,0.021189299069938092,1.0136796972911926,0.1903316981702915,1.1917303933628562,0.0
06H011,0.12710479836480765,2.035389709198677,0.0,0.08990511143939793,0.0,1.1568519010700111,0.004321373782642578,0.1846914308175988,0.004321373782642578,1.3701428470511021,0.008600171761917567,0.06445798922691845,0.008600171761917567,1.4353665066126613,0.250420002308894,1.2172206556445189,0.0
06H019,0.03342375548694973,1.806451323247262,0.0,0.03342375548694973,0.0,0.9385197251764918,0.0,0.26007138798507473,0.0,1.2030328870147107,0.0,0.0,0.01703333929878037,1.2156375634350618,0.20411998265592482,0.9800033715837464,0.0
06H020,0.01703333929878037,1.9128063926612924,0.0,0.03342375548694973,0.0,1.0888445627270043,0.0,0.06818586174616162,0.0,1.1078880251827987,0.0,0.0,0.004321373782642578,1.3126004392612594,0.2576785748691845,1.1344958558346736,0.0
06H021,0.03742649794062367,1.8729134416203952,0.0,0.07188200730612536,0.0,1.0338256939533104,0.0,0.146128035678238,0.0,1.2723058444020865,0.0,0.0,0.06069784035361165,1.2796669440484556,0.1846914308175988,1.1251558295805302,0.0
06H026,0.0,1.8476960207341655,0.0,0.14921911265537988,0.0,1.137670537236755,0.004321373782642578,0.1903316981702915,0.0,1.2442771208018428,0.0,0.0,0.012837224705172217,1.3864989655506532,0.1931245983544616,1.0216027160282422,0.0
06H028,0.04139268515822507,2.045362102653348,0.0,0.09691001300805642,0.0,1.1300119496719043,0.0,0.4927603890268375,0.0,1.4903799200031789,0.0,0.0,0.021189299069938092,1.6251065754034677,0.2671717284030138,1.2201080880400552,0.0
06H029,0.0,1.8336569968928724,0.0,0.06445798922691845,0.0,1.3027637084729817,0.0,0.22271647114758328,0.0,0.9854264740830017,0.0,0.0,0.004321373782642578,1.1852587652965851,0.11394335230683678,1.302979936748249,0.0
06H035,0.02530586526477026,1.7518946880437474,0.0,0.0,0.0,0.8802417758954804,0.0,0.3996737214810381,0.0,0.9576072870600952,0.0,0.012837224705172217,0.021189299069938092,0.9712758487381052,0.1846914308175988,0.9749719942980689,0.0
06H038,0.15836249209524964,1.8199385693553953,0.0,0.029383777685209667,0.0,1.0519239160461065,0.0,0.4638929889859073,0.0,1.0762762554042176,0.0,0.0,0.004321373782642578,1.08278537031645,0.2304489213782739,1.196452541703389,0.029383777685209667
06H045,0.0,1.6848453616444123,0.0,0.0,0.0,0.7867514221455612,0.0,0.3283796034387377,0.0,1.06781451116184,0.012837224705172217,0.0,0.0,1.1577588860468637,0.15836249209524964,0.9111576087399766,0.0
06H048,0.0,1.6766021695820184,0.0,0.056904851336472634,0.0,1.1038037209559568,0.008600171761917567,0.146128035678238,0.0,0.9339931638312423,0.0,0.0,0.008600171761917567,1.0707764628434346,0.1553360374650618,0.8041394323353505,0.0
06H066,0.38021124171160603,1.8683504996479683,0.0,0.0,0.0,0.964259630196849,0.0,0.07188200730612536,0.0,1.1132746924643504,0.0,0.0,0.004321373782642578,1.187520720836463,0.1931245983544616,1.14705767102836,0.0
06H073,0.04139268515822507,1.8540630118664212,0.0,0.08635983067474821,0.0,1.018284308426531,0.04139268515822507,0.17609125905568124,0.0,1.2995072987004876,0.0,0.0,0.03342375548694973,1.5384480517102173,0.30319605742048883,1.13640344813399,0.0
06H074,0.008600171761917567,1.8143142002074595,0.0,0.0,0.0,1.0835026198302673,0.0,0.1205739312058499,0.0,0.8247764624755457,0.0,0.0,0.012837224705172217,1.1034616220947049,0.31175386105575426,1.0913151596972228,0.0
06H075,0.05307844348341968,1.8262044234992527,0.0,0.03742649794062367,0.0,1.291590825658001,0.0,0.37474834601010387,0.0,1.171141151028382,0.0,0.292256071356476,0.01703333929878037,1.08278537031645,0.15836249209524964,1.0021660617565078,0.0
06H077,0.02530586526477026,1.5170638734826547,0.0,0.01703333929878037,0.0,1.2332500095411003,0.004321373782642578,0.08635983067474821,0.0,0.3891660843645325,0.04921802267018165,0.0,0.021189299069938092,0.8182258936139555,0.029383777685209667,0.9854264740830017,0.0
06H088,0.04921802267018165,1.9472376078706664,0.0,0.021189299069938092,0.0,0.8234742291703011,0.0,0.1367205671564068,0.0,1.0806264869218056,0.0,0.0,0.06445798922691845,1.507855871695831,0.22271647114758328,1.0948203803547998,0.0
06H089,0.06445798922691845,1.8783494222177755,0.0,0.08990511143939793,0.0,0.9222062774390164,0.0,0.10720996964786837,0.0,1.3053513694466237,0.0,0.029383777685209667,0.004321373782642578,1.2113875529368587,0.31175386105575426,1.131297796597623,0.0
06H099,0.15228834438305647,1.6902847025126295,0.0,0.01703333929878037,0.0,0.8603380065709937,0.0,0.16136800223497488,0.0,1.0224283711854865,0.0,0.012837224705172217,0.029383777685209667,1.1634595517699902,0.1903316981702915,1.2084413564385674,0.0
06H103,0.03742649794062367,1.7217281985727881,0.0,0.0,0.0,0.8419848045901139,0.0,0.26245108973042947,0.0,0.7993405494535817,0.0,0.0,0.021189299069938092,0.909020854211156,0.10720996964786837,1.123524980942732,0.0
06H106,0.37839790094813763,1.6991436873944838,0.0,0.03342375548694973,0.0,0.8779469516291882,0.004321373782642578,0.20139712432045143,0.0,1.1038037209559568,0.0,0.0,0.012837224705172217,1.0965624383741355,0.13353890837021748,1.0013009330204181,0.0
06H115,0.1430148002540951,1.7805333253164044,0.0,0.0,0.0,0.9618954736678504,0.0,0.16731733474817606,0.0,1.2676409823459156,0.0,0.0,0.021189299069938092,1.2922560713564761,0.20139712432045143,1.1598678470925665,0.0
06H117,0.021189299069938092,1.9154526016884788,0.0,0.01703333929878037,0.0,1.1182647260894794,0.0,0.17897694729316943,0.0,0.8965262174895553,0.0,0.0,0.029383777685209667,1.3791241460703918,0.19865708695442263,0.9836262871245346,0.0
06H133,0.04139268515822507,1.962984584316997,0.0,0.05307844348341968,0.0,1.266701966884088,0.0,0.24303804868629442,0.0,1.5262100038416644,0.0,0.0,0.012837224705172217,1.414973347970818,0.250420002308894,1.2664668954402414,0.0
06H144,0.06818586174616162,1.9999565683801925,0.0,0.03742649794062367,0.0,1.0199466816788423,0.0,0.3222192947339193,0.0,1.190611797813605,0.012837224705172217,0.0,0.029383777685209667,1.3420276880874717,0.17897694729316943,1.1199154102579911,0.0
06H146,0.03742649794062367,1.7701890227359933,0.0,0.0,0.0,1.1489109931093564,0.0,0.42488163663106704,0.0,1.1532049000842843,0.0,0.008600171761917567,0.004321373782642578,1.1556396337597763,0.2787536009528289,1.1571544399062814,0.029383777685209667
06H151,0.07918124604762482,1.862429556106009,0.0,0.08990511143939793,0.0,1.1852587652965851,0.0,0.11394335230683678,0.0,1.229425847920695,0.0,0.0,0.0,1.3577443251803756,0.28330122870354957,1.1354506993455138,0.0
07H003,0.029383777685209667,1.9798669225649028,0.0,0.12385164096708583,0.0,1.2119210843085093,0.0,0.31806333496276157,0.0,1.1467480136306398,0.012837224705172217,0.012837224705172217,0.02530586526477026,1.3977662561264501,0.06069784035361165,1.0277572046905534,0.03342375548694973
07H005,0.06069784035361165,2.0135955235372895,0.004321373782642578,0.13987908640123647,0.0,1.0722498976135149,0.004321373782642578,0.5078558716958309,0.004321373782642578,1.321184027302314,0.0,0.008600171761917567,0.004321373782642578,1.4124605474299614,0.3096301674258988,1.2024883170600935,0.0
07H009,0.03342375548694973,1.8513195126487452,0.004321373782642578,0.01703333929878037,0.0,1.1395642661758498,0.0,0.16731733474817606,0.004321373782642578,0.8893017025063104,0.0,0.01703333929878037,0.01703333929878037,1.1784013415337553,0.19589965240923368,0.8337843746564789,0.0
07H019,0.07188200730612536,1.8452221064290137,0.0,0.0,0.0,1.0692980121155293,0.0,0.11727129565576427,0.0,1.165541076722373,0.0,0.0,0.012837224705172217,1.2027606873932,0.1931245983544616,1.09725730969342,0.0
07H020,0.0,1.8739596547433532,0.0,0.08278537031645007,0.0,1.0269416279590293,0.0,0.39093510710337914,0.0,1.1975562131535364,0.0,0.0,0.004321373782642578,1.3330440298234874,0.16136800223497488,0.9804578922761,0.0
07H024,0.0,1.3996737214810382,0.0,0.0,0.0,0.9410142437055697,0.0,0.06818586174616162,0.0,0.5010592622177514,0.0,0.012837224705172217,0.012837224705172217,0.8088858673598122,0.13987908640123647,0.7649229846498885,0.0
07H034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07H041,0.0,2.0083020242120013,0.0,0.06069784035361165,0.0,1.1934029030624176,0.01703333929878037,0.056904851336472634,0.0,1.2435341018320618,0.03742649794062367,0.0,0.029383777685209667,1.5600262489128924,0.2695129442179163,1.150756439860309,0.0
07H042,0.16136800223497488,2.0684085197781616,0.0,0.11727129565576427,0.0,1.0549958615291415,0.004321373782642578,0.2304489213782739,0.0,1.199480914862356,0.0,0.0,0.004321373782642578,1.4785664955938433,0.20139712432045143,1.2203696324513944,0.0
07H043,0.04921802267018165,1.7367947549243605,0.0,0.03342375548694973,0.0,1.0449315461491602,0.004321373782642578,0.31175386105575426,0.0,1.06781451116184,0.0,0.15228834438305647,0.008600171761917567,0.7339992865383869,0.09342168516223506,0.9360107957152095,0.0
07H045,0.0,1.8933178116161118,0.0,0.0,0.0,1.0835026198302673,0.004321373782642578,0.11394335230683678,0.0,1.1065308538223813,0.012837224705172217,0.0,0.05307844348341968,1.4889735247265081,0.1903316981702915,1.2119210843085093,0.0
07H052,0.008600171761917567,1.5247854493212223,0.004321373782642578,0.056904851336472634,0.0,1.0301947853567512,0.0,0.24797326636180664,0.0,1.2224563366792467,0.03742649794062367,0.0,0.008600171761917567,0.670245853074124,0.10380372095595687,1.0149403497929366,0.0
07H055,0.021189299069938092,1.8608169638645378,0.0,0.0,0.0,1.2674064187529042,0.0,0.21218760440395779,0.0,1.0484418035504044,0.012837224705172217,0.0,0.012837224705172217,1.1934029030624176,0.11394335230683678,0.9790929006383263,0.0
07H062,0.056904851336472634,1.9570802596578998,0.0,0.04921802267018165,0.0,0.8536982117761743,0.0,0.30749603791321295,0.0,1.3044905277734877,0.0,0.0,0.008600171761917567,1.4409090820652177,0.3820170425748684,1.0468851908377101,0.04139268515822507
07H069,0.04532297878665747,1.895753942073728,0.0,0.01703333929878037,0.0,1.0492180226701815,0.0,0.33041377334919075,0.0,1.2103185198262318,0.03342375548694973,0.0,0.004321373782642578,1.5397032389478256,0.3283796034387377,1.1112625136590653,0.0
07H082,0.008600171761917567,1.7693034601890818,0.0,0.01703333929878037,0.0,0.9542425094393249,0.0,0.11058971029924897,0.0,1.2410481506716444,0.0,0.0,0.004321373782642578,0.6812412373755872,0.1643528557844371,0.7160033436347992,0.0
07H089,0.15836249209524964,2.0248139326293106,0.0,0.1367205671564068,0.0,1.3057811512549822,0.0,0.292256071356476,0.0,1.374748346010104,0.0,0.0,0.06069784035361165,1.3877456596088638,0.31175386105575426,1.160768561861128,0.0
07H095,0.10720996964786837,1.9068197154665454,0.0,0.03742649794062367,0.0,0.8830933585756899,0.0,0.17026171539495738,0.0,1.3803921600570273,0.0,0.0,0.021189299069938092,1.2796669440484556,0.29885307640970665,1.1061908972634154,0.0
07H098,0.1903316981702915,1.896415976473123,0.0,0.07188200730612536,0.0,1.1014033505553307,0.0,0.24551266781414982,0.0,0.9571281976768131,0.0,0.008600171761917567,0.004321373782642578,1.0842186867392387,0.21218760440395779,1.082066934285113,0.0
07H099,0.021189299069938092,1.931050846777391,0.0,0.0,0.0,1.2332500095411003,0.0,0.08278537031645007,0.0,0.8518696007297664,0.0,0.0,0.004321373782642578,1.012415374762433,0.18752072083646307,1.162564406523019,0.0
07H106,0.04532297878665747,1.7569402360467241,0.0,0.01703333929878037,0.0,1.0969100130080565,0.0,0.26481782300953643,0.0,0.8518696007297664,0.0,0.0,0.008600171761917567,1.1192558892779367,0.15228834438305647,0.9995654882259823,0.0
07H107,0.17609125905568124,1.8989444668665094,0.0,0.03742649794062367,0.0,0.9420080530223133,0.0,0.5132176000679389,0.0,1.2407987711173312,0.0,0.0,0.01703333929878037,1.2319790268315043,0.16731733474817606,1.08278537031645,0.03342375548694973
07H112,0.04921802267018165,1.9725268178658557,0.0,0.0,0.0,1.3832766504076504,0.0,0.557507201905658,0.0,0.967079734144497,0.0,0.0,0.021189299069938092,1.1182647260894794,0.09342168516223506,0.9647309210536293,0.0
07H117,0.008600171761917567,1.1667260555800518,0.0,0.0,0.0,0.34830486304816066,0.0,0.012837224705172217,0.0,0.3384564936046048,0.0,0.0,0.004321373782642578,0.5477747053878226,0.02530586526477026,1.0538464268522527,0.0
07H124,0.17897694729316943,1.7816835845073506,0.0,0.01703333929878037,0.0,1.2564772062416767,0.0,0.13987908640123647,0.0,1.4043204672217307,0.008600171761917567,0.0,0.06069784035361165,1.1708482036433094,0.41830129131974547,1.1516762308470478,0.0
07H125,0.3443922736851107,1.9679689628786923,0.0,0.1430148002540951,0.0,1.061829307294699,0.0,0.35793484700045386,0.0,1.494988973683168,0.021189299069938092,0.012837224705172217,0.008600171761917567,1.5471591213274176,0.287801729930226,1.2019430634016501,0.0
07H131,0.0,1.6960067152185454,0.0,0.0,0.0,0.8273692730538252,0.0,0.08635983067474821,0.0,1.2132520521963968,0.008600171761917567,0.0,0.056904851336472634,1.317436496535099,0.28555730900777376,1.012415374762433,0.0
07H133,0.008600171761917567,1.9340942683554805,0.0,0.18184358794477254,0.0,0.9854264740830017,0.0,0.3384564936046048,0.0,1.520483532740792,0.0,0.0,0.01703333929878037,1.3935752032695876,0.22788670461367355,1.2314695904306814,0.0
07H134,0.056904851336472634,1.8115750058705933,0.0,0.0,0.0,0.8182258936139555,0.0,0.17897694729316943,0.0,1.0633333589517495,0.0,0.0,0.004321373782642578,1.189770956346874,0.18752072083646307,0.7656685547590141,0.0
07H135,0.04921802267018165,2.1207712929369915,0.0,0.10720996964786837,0.0,0.9196010237841109,0.004321373782642578,0.2695129442179163,0.0,1.3697722885969628,0.0,0.0,0.0,1.5418287667813124,0.31806333496276157,1.380934463330702,0.0
07H137,0.029383777685209667,1.8963057074660807,0.0,0.08278537031645007,0.0,1.0382226383687185,0.004321373782642578,0.23299611039215382,0.0,1.2008504980910775,0.0,0.0,0.004321373782642578,1.142389466118836,0.14921911265537988,1.2382970678753937,0.0
07H144,0.10037054511756291,1.8598585204809928,0.0,0.056904851336472634,0.0,1.0813473078041325,0.0,0.06818586174616162,0.0,1.0674428427763807,0.0,0.0,0.004321373782642578,1.3047058982127655,0.28555730900777376,1.0817072700973491,0.0
07H148,0.02530586526477026,1.7958800173440752,0.0,0.04921802267018165,0.0,1.3368598209168092,0.0,0.146128035678238,0.0,1.1917303933628562,0.008600171761917567,0.0,0.02530586526477026,1.1989318699322091,0.1367205671564068,1.1293675957229856,0.0
07H151,0.1846914308175988,1.8761600848256281,0.0,0.06445798922691845,0.0,1.06781451116184,0.0,0.43136376415898736,0.0,1.3677285460869766,0.0,0.029383777685209667,0.012837224705172217,1.3974185423513477,0.1367205671564068,1.353916230920363,0.0
07H152,0.12710479836480765,1.9341953493478843,0.0,0.03742649794062367,0.0,1.1034616220947049,0.0,0.3222192947339193,0.0,1.413299764081252,0.0,0.008600171761917567,0.0,1.4350476413399647,0.20139712432045143,1.2180100429843634,0.03342375548694973
07H156,0.5809249756756193,1.9005309824527559,0.0,0.03342375548694973,0.0,1.334252642334231,0.0,0.2576785748691845,0.0,1.1852587652965851,0.03742649794062367,0.0,0.008600171761917567,1.2886962605902559,0.1846914308175988,1.0094508957986938,0.0
07H158,0.06445798922691845,1.972434276957365,0.0,0.10720996964786837,0.0,1.1568519010700111,0.0,0.3344537511509309,0.0,1.3972445810103864,0.029383777685209667,0.0,0.04532297878665747,1.368286884902131,0.18184358794477254,1.1872386198314788,0.03342375548694973
07H160,0.0,1.9133899436317556,0.0,0.14921911265537988,0.0,0.8318697742805017,0.0,0.06069784035361165,0.0,1.176958980586908,0.0,0.0,0.15836249209524964,1.4933186082321015,0.10037054511756291,1.1287222843384268,0.0
08H004,0.0,1.5644293269979834,0.0,0.021189299069938092,0.0,0.8555191556678001,0.0,0.2304489213782739,0.0,0.9876662649262746,0.0,0.0,0.004321373782642578,1.0441476208787228,0.13033376849500614,0.9415114326344031,0.0
08H011,0.0,1.7289216463728594,0.0,0.04139268515822507,0.0,1.0346284566253203,0.008600171761917567,0.23804610312879543,0.004321373782642578,1.1332194567324942,0.021189299069938092,0.0,0.03342375548694973,1.0791812460476249,0.07918124604762482,0.9749719942980689,0.0
08H012,0.1367205671564068,1.805296916157985,0.004321373782642578,0.0,0.0,0.8369567370595504,0.0,0.2966651902615311,0.004321373782642578,0.9656719712201067,0.0,0.0,0.004321373782642578,1.2227164711475833,0.22788670461367355,1.06781451116184,0.0
08H021,0.0,1.8439798444781599,0.0,0.0,0.0,1.3289908554494287,0.008600171761917567,0.11058971029924897,0.0,1.1535099893008376,0.0,0.0,0.029383777685209667,1.3891660843645326,0.21218760440395779,1.0145205387579237,0.0
08H033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08H034,0.008600171761917567,1.6820547770738072,0.0,0.0,0.0,1.06707085604537,0.0,0.3521825181113625,0.0,0.8122446968003693,0.012837224705172217,0.01703333929878037,0.012837224705172217,0.9532763366673044,0.18752072083646307,1.1182647260894794,0.0
08H042,0.0,1.9213742954184745,0.0,0.012837224705172217,0.0,0.5065050324048721,0.0,0.06069784035361165,0.0,1.0648322197385738,0.004321373782642578,0.0,0.008600171761917567,1.2964457942063963,0.1931245983544616,1.0362295440862945,0.0
08H048,0.03742649794062367,1.8766796104192005,0.0,0.01703333929878037,0.0,0.8228216453031046,0.0,0.11394335230683678,0.0,1.0051805125037803,0.0,0.0,0.0,1.3725438007590702,0.08635983067474821,1.1245042248342823,0.0
08H049,0.021189299069938092,1.7487305560984945,0.0,0.0,0.0,0.8221680793680175,0.0,0.10380372095595687,0.0,0.8579352647194289,0.0,0.0,0.0,1.142389466118836,0.1931245983544616,0.7781512503836436,0.0
08H050,0.11058971029924897,1.761852694466383,0.0,0.0,0.0,1.04883008652835,0.0,0.20682587603184968,0.0,1.1553360374650619,0.0,0.0,0.008600171761917567,1.249931756634195,0.1553360374650618,0.9599948383284161,0.0
08H054,0.04139268515822507,1.3040594662175993,0.0,0.0,0.0,0.4638929889859073,0.0,0.03742649794062367,0.0,0.5276299008713387,0.004321373782642578,0.02530586526477026,0.004321373782642578,0.8055008581584001,0.1931245983544616,0.9148718175400503,0.0
