,AL807743.1,RNU6_969P,AC023274.2,B3GAT1,AL353688.1,KLRC4,AC117372.1,NRG1_IT3,AC116611.1,WFIKKN2,MTCYBP42,TRIM37,CHPF,AP000442.1,NPIPB6,PWWP2A,RPL36AP45,AC099328.2,RNF39,AC120024.3,ZNF124,AL356575.1,AC138701.1,MIR558,TENT5C,SPDYE1,ZSCAN30,AC018362.3,AC087883.1,YEATS2_AS1,RPS10,AL136360.1,CCT6P3,OR51A10P,C2orf15,MIR516A1,RNA5SP353,TRAJ26,AC093567.1,Y_RNA,AC079790.1,AC108063.2,AC091812.1,MRPS17P1,JCHAINP1,AC117373.2,AC015688.1,LINC02135,MTND3P6,FAM221B,AP002383.5,AC079841.1,AC010547.3,RNA5SP29,ATP5MFP1,GCOM2,LINC01659,AC084121.4,CASP1,HSPB1P1,PDCL3,AC104964.1,AC012442.1,DEFB109A,SNX12,AC009522.1,RNU1_136P,UQCRBP3,AKAIN1,Y_RNA,MIR425,AC013410.1,CTNNA2,AC074051.1,PPP2R1A,LINC01361,SLC16A11,AL365440.1,AC100778.2,RNU6_1275P,AC004912.1,BAG1,AL117190.6,FAM3A,MIR1915,VIT,AC092418.1,CLDN16,GAB2,AL138885.2,AC100858.3,DPM3,Y_RNA,AL356121.2,LINC01802,ADAP2,MIR4448,CCDC78,AC096586.2,MIR1245A,RNU6_451P,IGKV2D_29,ZBTB16,ZNF33A,COA6_AS1,RN7SL379P,Y_RNA,MT2A,ZNF597,RNU6_809P,LARGE_IT1,SLC25A1P4,CXCL5,PLLP,SNORD4B,MIR943,GOLGA5,SYT9,TRAJ11,FAM3D_AS1,EML2,BEGAIN,TMEM87A,AL161908.1,DUXAP8,AC096763.1,Y_RNA,SYPL1,SPTLC1P3,GIT1,GIMAP6,RHBDF1P1,AL121985.2,MRPS5P3,RNU6_982P,PHKG1P2,BTNL8,Y_RNA,AL157394.1,ZBTB39,AC010099.3,AP005270.1,GPR6,AC119751.5,TIAM1,BNIP3P19,TRBJ2_7,AL162400.1,RPL3P6,AC092115.2,RNU6ATAC7P,PITPNM1,AC011551.1,CSF2RBP1,CYCSP8,DGKE,RNU5F_8P,AL353764.1,RN7SL402P,AP005436.2,TAAR9,NOTCH3,AL008719.1,Y_RNA,CPPED1,DRD2,AC139365.1,AL133373.2,AC140504.1,AC083862.2,AC148477.1,PHLDB1,HTT,C2orf68,COL9A1,AC113145.1,UBE2S,SNRPD2,MAPK8,AC239727.1,AC245291.1,AP002963.1,TCTEX1D2,MIR6086,AL118556.2,FP475955.4,AC074141.1,VDAC1P9,AC012409.1,ADAM21,ZNF724,CRIP1P3,ZFP30,CDIP1,APOOL,MYLK_AS2,AC244517.12,SMIM39,AP002906.1,LINC02226
01H001,0.0,0.012837224705172217,0.01703333929878037,2.106598813212537,0.04139268515822507,0.667452952889954,0.012837224705172217,0.0,0.5910646070264992,0.17026171539495738,0.0,0.029383777685209667,1.6083120426973272,0.0,0.008600171761917567,0.0,0.0,1.319314304090512,0.0,0.39093510710337914,0.029383777685209667,0.7234556720351858,0.0,0.3996737214810381,0.0,0.0,0.26481782300953643,1.5170638734826547,0.0,0.11394335230683678,0.0,0.0,0.008600171761917567,0.08278537031645007,1.8865471233911058,0.0,0.0,0.0,0.31386722036915343,0.0,0.10720996964786837,0.0,0.0,0.0,0.0,0.967547976218862,0.0,0.0,0.04921802267018165,0.0,0.021189299069938092,0.0,0.31386722036915343,0.004321373782642578,1.6139474767803497,0.0,0.004321373782642578,0.1205739312058499,0.48000694295715063,0.0,0.004321373782642578,0.056904851336472634,0.0,0.28330122870354957,0.0,0.0,0.021189299069938092,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,0.0,0.320146286111054,0.08278537031645007,0.0,0.03742649794062367,0.0,0.0,0.0,0.012837224705172217,0.48287358360875376,0.0,1.4302363534115106,0.5092025223311029,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.004321373782642578,0.01703333929878037,0.0,0.029383777685209667,0.10037054511756291,0.15836249209524964,0.2671717284030138,0.0,0.0,0.004321373782642578,0.0,0.0,2.591854526887034,0.0,0.21748394421390624,0.0,0.01703333929878037,0.004321373782642578,0.056904851336472634,1.0346284566253203,0.0,0.06069784035361165,0.0,0.0,0.12710479836480765,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,1.2487087356009179,1.6217992240026677,0.0,0.0,0.09691001300805642,1.0599418880619547,0.0,0.0,0.9344984512435677,0.0,0.12710479836480765,0.0,0.0,0.0,0.0,0.42813479402878873,0.0,0.41995574848975786,0.0,0.0,0.9800033715837464,0.0,1.7878853509409245,0.0,0.0,0.9712758487381052,0.01703333929878037,0.0,1.0273496077747566,1.290034611362518,0.7986506454452689,0.0,0.01703333929878037,0.3820170425748684,0.92272545799326,1.2648178230095364,0.0,0.0,0.0,0.008600171761917567,0.0,1.2081725266671217,0.06445798922691845,1.1007150865730817,1.0561422620590524,0.0,0.008600171761917567,0.13987908640123647,0.0,1.6471872978959896,1.0449315461491602,1.2172206556445189,0.0,0.04139268515822507,0.02530586526477026,0.01703333929878037,0.0,0.0,0.0,0.0,0.07188200730612536,1.080987046910887,0.0,0.0,0.0,0.0,0.0,0.07918124604762482,1.9325752234982905,0.13033376849500614,0.008600171761917567,1.4923412532549745,0.367355921026019,1.4429498695778618,1.1760912590556813,0.13353890837021748
01H002,0.0,0.02530586526477026,0.07188200730612536,2.736125481722269,0.0,0.47856649559384334,0.02530586526477026,0.0,0.5932860670204572,0.021189299069938092,0.004321373782642578,0.0,1.3677285460869766,0.004321373782642578,0.0,0.0,0.0,1.7134905430939424,0.0,0.03342375548694973,0.029383777685209667,0.5910646070264992,0.0,0.3010299956639812,0.0,0.0,0.31386722036915343,1.5877109650189114,0.0,0.6785183790401139,0.0,0.0,0.0,0.06069784035361165,1.4196253608877432,0.008600171761917567,0.0,0.0,0.36172783601759284,0.0,0.20951501454263097,0.0,0.0,0.0,0.0,0.5327543789924978,0.0,0.012837224705172217,0.04139268515822507,0.0,0.029383777685209667,0.0,0.012837224705172217,0.004321373782642578,1.2600713879850747,0.0,0.0,0.0,0.39093510710337914,0.0,0.01703333929878037,0.029383777685209667,0.0,0.2764618041732442,0.07188200730612536,0.0,0.012837224705172217,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.1205739312058499,0.5763413502057928,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.36921585741014284,0.0,0.8662873390841949,0.3521825181113625,0.0,0.0,0.004321373782642578,0.03342375548694973,0.0,0.01703333929878037,0.004321373782642578,0.056904851336472634,0.07554696139253074,0.0,0.2944662261615929,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.0,2.2944882710072565,0.0,0.0,0.0,0.004321373782642578,0.0,0.029383777685209667,0.7781512503836436,0.0,0.012837224705172217,0.0,0.07188200730612536,0.012837224705172217,0.0,0.0,0.11058971029924897,0.0,0.0,0.0,0.0,1.221153321954705,1.0021660617565078,0.0,0.0,0.0,0.8356905714924255,0.008600171761917567,0.0,0.3364597338485295,0.0,0.292256071356476,0.0,0.0,0.05307844348341968,0.0,0.38021124171160603,0.0,0.37839790094813763,0.0,0.004321373782642578,0.5646660642520893,0.0,1.6811507499324214,0.0,0.0,0.8555191556678001,0.0,0.0,0.2304489213782739,0.7339992865383869,0.5171958979499743,0.0,0.008600171761917567,0.1367205671564068,0.5550944485783191,0.7015679850559274,0.05307844348341968,0.04532297878665747,0.0,0.021189299069938092,0.0,1.352761191723831,0.004321373782642578,0.5622928644564746,1.1034616220947049,0.004321373782642578,0.0,0.004321373782642578,0.0,1.2005769267548483,0.6053050461411094,0.9420080530223133,0.0,0.04532297878665747,0.004321373782642578,0.04139268515822507,0.290034611362518,0.0,0.0,0.0,0.09691001300805642,0.7185016888672743,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.8331471119127851,0.008600171761917567,0.008600171761917567,1.4730488050885377,0.41830129131974547,1.3967222785037734,0.6919651027673603,0.19865708695442263
02H003,0.0,0.004321373782642578,0.06818586174616162,3.082577146193041,0.0,0.5092025223311029,0.0,0.0,0.6404814369704218,0.02530586526477026,0.0,0.0,1.3517963068970236,0.0,0.0,0.1553360374650618,0.0,1.7913397039651395,0.0,0.10720996964786837,0.08635983067474821,0.6821450763738318,0.0,0.3283796034387377,0.0,0.0,0.33041377334919075,1.4784221877400805,0.0,0.34044411484011833,0.0,0.0,0.0,0.056904851336472634,1.4958217533859057,0.004321373782642578,0.0,0.0,0.4913616938342727,0.0,0.36548798489089973,0.0,0.0,0.0,0.0,0.8075350280688532,0.0,0.0,0.04139268515822507,0.0,0.03742649794062367,0.0,0.07918124604762482,0.004321373782642578,1.2711443179490782,0.0,0.0,0.012837224705172217,0.250420002308894,0.0,0.0,0.0,0.0,0.5634810853944107,0.07188200730612536,0.0,0.10720996964786837,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.03742649794062367,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.5987905067631151,0.0,1.1532049000842843,0.3729120029701066,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.029383777685209667,0.021189299069938092,0.012837224705172217,0.0,0.6766936096248666,0.2966651902615311,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,2.406625327867206,0.0,0.029383777685209667,0.0,0.0,0.0,0.04139268515822507,0.8175653695597808,0.0,0.03742649794062367,0.0,0.11727129565576427,0.04532297878665747,0.0,0.0,0.06069784035361165,0.07188200730612536,0.0,0.0,0.0,0.9444826721501687,1.1034616220947049,0.0,0.0,0.2576785748691845,1.171141151028382,0.0,0.0,0.4014005407815441,0.01703333929878037,0.2787536009528289,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.7160033436347992,0.0,0.0,0.7193312869837267,0.0,1.9530828439120862,0.0,0.0,0.9947569445876281,0.0,0.0,0.30319605742048883,0.8419848045901139,0.5786392099680724,0.0,0.012837224705172217,0.07554696139253074,0.7520484478194386,0.6414741105040995,0.04921802267018165,0.0,0.0,0.04532297878665747,0.0,1.3854275148051305,0.008600171761917567,0.6201360549737576,1.1643528557844371,0.0,0.029383777685209667,0.05307844348341968,0.0,1.6701530451921802,0.8808135922807914,1.2780673308886625,0.0,0.10380372095595687,0.0,0.5327543789924978,0.46089784275654777,0.0,0.0,0.0,0.0,0.8444771757456815,0.0,0.0,0.0,0.0,0.0,0.0,0.8337843746564789,0.03342375548694973,0.0,1.5150786750759226,0.48144262850230496,1.4525530632289254,1.0842186867392387,0.36548798489089973
02H009,0.0,0.008600171761917567,0.02530586526477026,2.6070580790068436,0.0,0.7092699609758307,0.004321373782642578,0.0,0.6190933306267428,0.04921802267018165,0.0,0.0,1.4424797690644486,0.0,0.01703333929878037,0.0,0.0,1.8720979742742268,0.0,0.004321373782642578,0.0,0.9025467793139914,0.0,0.44404479591807633,0.0,0.0,0.26007138798507473,1.6310376965367404,0.0,0.416640507338281,0.0,0.0,0.0,0.10037054511756291,1.651859269246949,0.0,0.0,0.0,0.46686762035410945,0.0,0.23299611039215382,0.0,0.0,0.0,0.0,0.5976951859255123,0.0,0.021189299069938092,0.09342168516223506,0.0,0.0,0.0,0.14921911265537988,0.056904851336472634,1.6516656039229356,0.0,0.0,0.0,0.6273658565927327,0.0,0.0,0.1430148002540951,0.0,0.36921585741014284,0.0,0.0,0.07188200730612536,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.17318626841227402,0.5092025223311029,0.0,0.0,0.0,0.0,0.0,0.0,0.8048206787211624,0.0,1.1261314072619844,0.48287358360875376,0.0,0.004321373782642578,0.0,0.04532297878665747,0.0,0.0,0.008600171761917567,0.18184358794477254,0.0,0.07918124604762482,0.6095944092252201,0.2764618041732442,0.021189299069938092,0.0,0.0,0.004321373782642578,0.0,0.0,2.3811150807098507,0.0,0.03342375548694973,0.0,0.0,0.004321373782642578,0.03742649794062367,1.0098756337121602,0.0,0.012837224705172217,0.0,0.012837224705172217,0.02530586526477026,0.0,0.0,0.08990511143939793,0.1846914308175988,0.004321373782642578,0.0,0.0,1.4632956099620027,1.3346547668832414,0.0,0.0,0.0,1.0240749873074262,0.0,0.0,0.5670263661590604,0.0,0.4913616938342727,0.0,0.0,0.0,0.0,0.17026171539495738,0.0,0.6599162000698503,0.0,0.0,0.8195439355418687,0.0,1.9934803190699966,0.0,0.0,1.011570443597278,0.0,0.0,0.4712917110589386,0.9164539485499251,0.5024271199844327,0.008600171761917567,0.012837224705172217,0.07918124604762482,0.952792443044092,0.9116901587538612,0.0,0.06069784035361165,0.0,0.004321373782642578,0.0,1.4207806195485655,0.0,1.394801777162711,1.1020905255118367,0.012837224705172217,0.021189299069938092,0.07554696139253074,0.0,1.3977662561264501,1.1109262422664203,1.3010299956639813,0.0,0.008600171761917567,0.008600171761917567,0.04532297878665747,0.0,0.0,0.0,0.0,0.012837224705172217,0.6857417386022636,0.0,0.0,0.0,0.0,0.0,0.0,0.7715874808812554,0.008600171761917567,0.0,1.3656751404559178,0.6473829701146198,1.2081725266671217,0.7803173121401513,0.271841606536499
02H017,0.0,0.008600171761917567,0.04532297878665747,2.795038408286419,0.0,0.7909884750888159,0.01703333929878037,0.0,0.4345689040341987,0.056904851336472634,0.0,0.0,1.3705130895985926,0.0,0.11058971029924897,0.0,0.0,1.3588862044058692,0.0,0.06069784035361165,0.056904851336472634,0.6803355134145632,0.0,0.3944516808262163,0.0,0.0,0.3729120029701066,1.573219827114422,0.0,0.24303804868629442,0.05307844348341968,0.0,0.0,0.11058971029924897,1.6616234092292301,0.16731733474817606,0.0,0.0,0.28103336724772754,0.0,0.10380372095595687,0.0,0.0,0.0,0.012837224705172217,0.8549130223078556,0.0,0.008600171761917567,0.04532297878665747,0.0,0.021189299069938092,0.0,0.0,0.04532297878665747,1.4109458586877746,0.0,0.012837224705172217,0.01703333929878037,0.37106786227173627,0.0,0.004321373782642578,0.0,0.0,0.24797326636180664,0.07554696139253074,0.0,0.004321373782642578,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.0,0.06445798922691845,1.0090257420869102,0.0,0.0,0.0,0.0,0.20139712432045143,0.0,0.8506462351830666,0.0,1.065206128054312,0.4132997640812518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,0.01703333929878037,0.021189299069938092,0.13033376849500614,0.08635983067474821,0.9513375187959178,0.146128035678238,0.0,0.0,0.06818586174616162,0.0,2.3857670936267756,0.0,0.021189299069938092,0.0,0.08278537031645007,0.0,0.146128035678238,1.0004340774793186,0.0,0.0,0.0,0.03742649794062367,0.03342375548694973,0.008600171761917567,0.0,0.04532297878665747,0.04139268515822507,0.0,0.0,0.0,1.9604232070778296,1.408748606184244,0.0,0.0,0.0,0.8344207036815325,0.0,0.0,0.41995574848975786,0.0,0.38381536598043126,0.0,0.0,0.0,0.0,0.7395723444500919,0.0,0.41830129131974547,0.0,0.0,0.791690649020118,0.0,1.7330366829335795,0.0,0.0,1.037027879755775,0.0,0.0,0.800717078282385,1.1169396465507557,0.7923916894982539,0.0,0.004321373782642578,0.04139268515822507,0.7686381012476144,0.5854607295085006,0.3729120029701066,0.0,0.0,0.008600171761917567,0.0,1.4256972133625911,0.16731733474817606,1.118595365223762,1.3153404766272883,0.004321373782642578,0.012837224705172217,0.008600171761917567,0.0,1.2828486028346449,0.787460474518415,1.1271047983648077,0.0,0.008600171761917567,0.04921802267018165,0.1643528557844371,0.0,0.0,0.0,0.0,0.03742649794062367,0.6665179805548809,0.0,0.0,0.0,0.0,0.0,0.0,0.8842287696326039,0.15836249209524964,0.0,1.7482655726687408,0.7909884750888159,1.5722906061514177,0.7604224834232121,0.17609125905568124
02H025,0.0,0.012837224705172217,0.12385164096708583,2.5962451195302796,0.0,0.4742162640762552,0.012837224705172217,0.0,0.5611013836490559,0.06445798922691845,0.0,0.0,1.4483971034577676,0.0,0.004321373782642578,0.0,0.0,1.4952667443878105,0.0,0.03742649794062367,0.056904851336472634,0.617000341120899,0.0,0.541579243946581,0.0,0.0,0.2148438480476979,1.429752280002408,0.0,0.48144262850230496,0.0,0.0,0.0,0.06069784035361165,1.8139810756364718,0.0,0.0,0.0,0.5658478186735176,0.0,0.22530928172586287,0.0,0.0,0.0,0.012837224705172217,0.6884198220027106,0.0,0.0,0.06445798922691845,0.0,0.06818586174616162,0.0,0.0,0.0,1.487279816443069,0.0,0.0,0.012837224705172217,0.22788670461367355,0.0,0.0,0.0,0.0,0.4927603890268375,0.021189299069938092,0.0,0.008600171761917567,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.12710479836480765,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.5078558716958309,0.0,1.0813473078041325,0.23804610312879543,0.0,0.0,0.0,0.09691001300805642,0.0,0.0,0.16136800223497488,0.33243845991560533,0.008600171761917567,0.04139268515822507,0.515873843711679,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,2.374693368545393,0.0,0.02530586526477026,0.0,0.004321373782642578,0.0,0.012837224705172217,0.9247959957979122,0.01703333929878037,0.012837224705172217,0.0,0.004321373782642578,0.08635983067474821,0.0,0.0,0.11727129565576427,0.06818586174616162,0.0,0.0,0.0,0.9722028383790645,1.1649473726218416,0.0,0.0,0.09691001300805642,1.220631019448092,0.056904851336472634,0.008600171761917567,0.37106786227173627,0.0,0.35793484700045386,0.0,0.0,0.06069784035361165,0.0,0.22530928172586287,0.0,0.6857417386022636,0.0,0.0,0.651278013998144,0.0,1.710878617685173,0.0,0.0,0.8704039052790271,0.0,0.0,0.30319605742048883,0.6637009253896481,0.48572142648158,0.0,0.012837224705172217,0.22530928172586287,0.7634279935629373,0.8413594704548549,0.04532297878665747,0.0,0.0,0.04921802267018165,0.0,1.2866809693549301,0.004321373782642578,1.095169351431755,1.0877814178095424,0.0,0.02530586526477026,0.029383777685209667,0.0,1.4342494523964755,1.0519239160461065,1.1920095926536702,0.0,0.012837224705172217,0.004321373782642578,0.2695129442179163,0.04139268515822507,0.0,0.0,0.0,0.0,0.791690649020118,0.0,0.0,0.0,0.0,0.0,0.0,1.0599418880619547,0.05307844348341968,0.0,1.5556988947189014,0.5211380837040362,1.660106221723244,1.0199466816788423,0.28330122870354957
02H026,0.0,0.012837224705172217,0.029383777685209667,2.5601338822372433,0.0,0.48855071650044424,0.22010808804005513,0.0,0.35793484700045386,0.06069784035361165,0.008600171761917567,0.0,1.1283992687178064,0.0,0.004321373782642578,0.0,0.0,1.6646419755561255,0.0,0.03742649794062367,0.0,0.7387805584843692,0.0,0.3443922736851107,0.0,0.0,0.1430148002540951,1.530967681571915,0.0,0.7442929831226762,0.0,0.0,0.18752072083646307,0.03342375548694973,1.345177616542704,0.04921802267018165,0.0,0.0,0.07554696139253074,0.0,0.13353890837021748,0.0,0.0,0.0,0.0,0.3996737214810381,0.0,0.004321373782642578,0.07554696139253074,0.0,0.03342375548694973,0.0,0.0,0.004321373782642578,1.6118294794983736,0.0,0.0,0.008600171761917567,0.4345689040341987,0.0,0.0,0.01703333929878037,0.0,0.06445798922691845,0.021189299069938092,0.0,0.008600171761917567,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024271199844327,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,0.37474834601010387,0.0,0.9489017609702137,0.3979400086720376,0.0,0.0,0.0,0.029383777685209667,0.0,0.012837224705172217,0.012837224705172217,0.03742649794062367,0.0,0.029383777685209667,0.05307844348341968,0.10037054511756291,0.16731733474817606,0.0,0.0,0.008600171761917567,0.012837224705172217,0.0,2.3676354197905107,0.0,0.03342375548694973,0.0,0.012837224705172217,0.0,0.02530586526477026,0.9410142437055697,0.0,0.004321373782642578,0.0,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,1.5667909123815917,1.19506899646859,0.0,0.0,0.0,0.4927603890268375,0.0,0.0,0.3873898263387294,0.0,0.3443922736851107,0.0,0.0,0.08278537031645007,0.0,0.60422605308447,0.0,0.21218760440395779,0.0,0.004321373782642578,0.7930916001765802,0.0,1.6876181295717698,0.0,0.0,1.1379867327235316,0.0,0.0,0.48144262850230496,0.8135809885681919,0.36172783601759284,0.0,0.0,0.04532297878665747,0.6232492903979004,0.9633155113861113,0.0,0.0,0.0,0.012837224705172217,0.0,1.2232362731029975,0.1205739312058499,0.2787536009528289,1.2922560713564761,0.0,0.0,0.004321373782642578,0.0,1.0561422620590524,1.1182647260894794,0.9014583213961124,0.0,0.021189299069938092,0.004321373782642578,0.09691001300805642,0.11727129565576427,0.0,0.0,0.0,0.004321373782642578,0.8785217955012066,0.0,0.0,0.0,0.0,0.0,0.0,0.9201233262907239,0.04921802267018165,0.0,1.3995006613146106,0.2695129442179163,0.9036325160842377,0.7176705030022621,0.11058971029924897
02H033,0.0,0.012837224705172217,0.029383777685209667,2.62229693523877,0.0,0.4329692908744057,0.1846914308175988,0.0,0.403120521175818,0.11727129565576427,0.0,0.02530586526477026,1.1878026387184193,0.021189299069938092,0.012837224705172217,0.0,0.22530928172586287,1.504062882678692,0.004321373782642578,0.1205739312058499,0.04532297878665747,0.8561244442423004,0.0,0.3010299956639812,0.0,0.0,0.2304489213782739,1.4668676203541096,0.0,0.3053513694466238,0.0,0.0,0.11058971029924897,0.04139268515822507,1.5589484459780396,0.22788670461367355,0.0,0.0,0.06445798922691845,0.0,0.2576785748691845,0.0,0.0,0.0,0.0,0.8543060418010806,0.0,0.0,0.03342375548694973,0.0,0.11394335230683678,0.0,0.01703333929878037,0.06069784035361165,1.567731962548069,0.0,0.004321373782642578,0.004321373782642578,0.5314789170422551,0.0,0.012837224705172217,0.12385164096708583,0.0,0.06818586174616162,0.06818586174616162,0.0,0.008600171761917567,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48144262850230496,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.5224442335063199,0.0,1.299725153975637,0.36172783601759284,0.0,0.0,0.0,0.02530586526477026,0.0,0.021189299069938092,0.06445798922691845,0.11394335230683678,0.0,0.0,0.07918124604762482,0.02530586526477026,0.9982593384236987,0.0,0.0,0.0,0.0,0.0,2.5438446354495112,0.0,0.01703333929878037,0.0,0.0,0.0,0.02530586526477026,0.8943160626844384,0.0,0.03742649794062367,0.0,0.03342375548694973,0.0,0.0,0.0,0.01703333929878037,0.12710479836480765,0.0,0.07554696139253074,0.0,1.372175286115064,1.5794405971397971,0.0,0.0,0.0,0.711807229041191,0.0,0.0,0.6020599913279624,0.0,0.4742162640762552,0.0,0.004321373782642578,0.09691001300805642,0.0,0.6106601630898799,0.0,0.3159703454569178,0.0,0.012837224705172217,0.658964842664435,0.0,1.5579881482249132,0.0,0.0,1.0068937079479006,0.0,0.0,0.7458551951737289,0.9907826918031378,0.4623979978989561,0.0,0.008600171761917567,0.2148438480476979,0.7678976160180907,0.9360107957152095,0.0,0.0,0.0,0.04532297878665747,0.0,1.1433271299920464,0.6404814369704218,0.5185139398778874,1.3516030724191288,0.0,0.0,0.04139268515822507,0.0,1.24551266781415,1.1781132523146318,1.0909630765957317,0.0,0.01703333929878037,0.03342375548694973,0.04532297878665747,0.5250448070368452,0.0,0.0,0.0,0.0,0.9726655922661109,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,1.2182728535714475,0.05307844348341968,0.0,1.5182506513085001,0.48287358360875376,1.2487087356009179,0.7958800173440752,0.13353890837021748
02H043,0.0,0.056904851336472634,0.01703333929878037,2.5930644316587177,0.0,0.5786392099680724,0.012837224705172217,0.0,0.5037906830571811,0.03342375548694973,0.0,0.0,1.3157604906657345,0.0,0.029383777685209667,0.0,0.0,1.3762118502826728,0.0,0.06445798922691845,0.0,0.7134905430939424,0.0,0.4653828514484183,0.0,0.0,0.2695129442179163,1.5217916496391235,0.0,0.31175386105575426,0.0,0.0,0.0,0.06445798922691845,1.955399086639267,0.0,0.0,0.0,0.5289167002776547,0.0,0.20139712432045143,0.0,0.0,0.0,0.012837224705172217,0.4132997640812518,0.0,0.0,0.06818586174616162,0.0,0.05307844348341968,0.0,0.14921911265537988,0.0,1.4234097277330935,0.0,0.0,0.012837224705172217,0.43933269383026263,0.0,0.0,0.0,0.0,0.292256071356476,0.02530586526477026,0.0,0.03342375548694973,0.0,0.0,0.0,0.0,0.0,0.0,0.07188200730612536,0.11394335230683678,0.292256071356476,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.42975228000240795,0.0,1.037027879755775,0.38021124171160603,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.4578818967339924,0.0,0.01703333929878037,0.4712917110589386,0.21748394421390624,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,2.266772463513072,0.0,0.04921802267018165,0.0,0.004321373782642578,0.01703333929878037,0.02530586526477026,0.9982593384236987,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.10380372095595687,0.004321373782642578,0.0,0.0,1.1553360374650619,1.2762319579218335,0.0,0.0,0.0,0.9614210940664483,0.0,0.0,0.45024910831936116,0.0,0.4409090820652177,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.5634810853944107,0.0,0.008600171761917567,0.5865873046717549,0.0,1.94507448847873,0.0,0.0,0.9138138523837167,0.0,0.0,0.3944516808262163,0.7788744720027395,0.45636603312904306,0.0,0.0,0.17026171539495738,0.8920946026904804,0.9618954736678504,0.0,0.0,0.0,0.004321373782642578,0.0,1.3500540935790304,0.02530586526477026,1.497758718287268,1.1510632533537501,0.0,0.01703333929878037,0.08990511143939793,0.0,1.3047058982127655,1.048053173115609,1.180125875164054,0.0,0.0,0.012837224705172217,0.08990511143939793,0.0,0.0,0.0,0.0,0.0,0.5211380837040362,0.0,0.0,0.0,0.0,0.0,0.0,0.7596678446896306,0.01703333929878037,0.0,1.3918169236132487,0.6541765418779605,1.5128177585648732,0.9289076902439527,0.1846914308175988
