,ATF5,AC127071.1,AL390763.1,MIR187,AC005229.1,MIR96,RN7SL480P,RPP40P2,MIRLET7F2,HBEGF,HIST1H1A,DUSP2,RIMS4,RNA5SP532,AC245047.1,HOXB9,MSX1,MIR193A,Y_RNA,PLA2G2C,LINC01609,AC073569.2,AL445646.1,PYGB,Z97986.1,AL929472.1,AP000867.2,TNFRSF21,MSGN1,LYSMD2,AL136295.3,C1QL4,AC020663.1,Y_RNA,LINC00689,AC068492.1,ARAP1,DTNBP1,MTDHP4,AP002802.2,AC022145.2,SPDYE20P,TUBB6,C10orf82,AC008764.9,LINC00937,AC068722.1,HOXD12,AC138761.2,HNRNPA0,CAND1,AC006296.2,Y_RNA,SYAP1,RNU2_54P,AL022316.1,AC144568.1,MARCKSL1P2,CDC42P6,PCMTD1P3,AC137800.1,AC110053.1,AL590095.1,TEX2,AP001531.1,PTMAP4,AC027779.1,Z73420.1,AC087883.1,RNU6_79P,IGHV1_67,AL441992.2,NGRN,RNA5SP374,RPL12P4,PRRT2,SEPTIN7,CALHM4,SLC22A2,ACE,ADAM15,AC012313.1,RNU6_297P,CEACAM1,AL513164.1,AC135178.7,AC099789.1,AL645937.1,TADA2B,ARRDC5,AC005592.2,GNPTAB,Metazoa_SRP,AC010306.1,AC114763.1,ILKAP,AC025031.4,SMOX,WRNIP1,FBN1,AC099568.1,TRBC2,AC068587.3,MIR2114,SCGB2A2,EDN1,AC004069.1,RPL12P48,FZD3,AMBRA1,AC024337.2,AC092132.2,SLPI,AOX1,TRPC5,GPR157,AC135584.1,AC026523.2,VDAC1P4,RNU6_274P,DDIT4,AC018515.1,KRT8P39,LINC01050,VN1R48P,AC067752.1,MIR4458HG,ANKRD53,AC091905.1,AL135929.1,PGAM4P2,AC100850.1,AC097654.1,MIR4538,ZNF252P_AS1,PVALEF,HOXD3,ZNF276,TLCD4,KRT8P42,RNF212,AC004083.1,INAVA,AL121894.1,RNU6_434P,AL158835.3,AC113192.2,AP001094.1,AL512428.1,AC010547.1,AC087399.1,ESRRAP2,SPTBN1,AC012531.1,AC104063.1,OR4B2P,AC105914.2,SPINT1,ASS1P2,AL031663.1,AC096921.1,ZNF709,UBE2S,S100A7A,AC003984.1,AC117569.1,SMG1P2,HMGB3P21,AC027796.4,LRIG2,FAM178B,CDRT15P1,SYPL1P1,AC069061.2,SAMMSON,AL445213.1,TAF11L5,FAM90A4P,SNORD15A,PSPC1_AS2,MIR3124,MIR1301,ASCC3,LINC00323,AL161668.3,SRIP3,SCARNA8,LINC02068,MIR4635,AL589765.4,CALY,AC020904.1,AC079781.2,NOSTRIN,FAM223A,AL031658.1,RN7SKP259,GDF10,MIR1288,OFD1P1Y
01H001,0.012837224705172217,0.2695129442179163,0.0,0.0,0.6444385894678386,0.012837224705172217,0.0,0.0,0.0,0.0,0.8645110810583918,0.17609125905568124,0.0,0.6730209071288962,0.012837224705172217,1.4909412053567868,0.09342168516223506,0.004321373782642578,0.8674674878590515,0.0,0.12385164096708583,0.0,1.7090154169721172,0.0,0.03342375548694973,0.13033376849500614,0.0,0.06818586174616162,0.0,0.0,0.056904851336472634,1.6640775901850746,0.0,1.375846436309156,0.13353890837021748,0.021189299069938092,0.0,0.03342375548694973,0.5831987739686227,1.5587085705331658,1.0017337128090005,0.0,0.0,0.0,2.7610101926957187,0.07554696139253074,0.0,0.0,0.0,0.0,0.0,0.19865708695442263,1.161667412437736,0.0,0.0,0.0,1.115943176939055,0.0,0.5786392099680724,0.0,1.381295623003826,0.10037054511756291,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.06069784035361165,0.06818586174616162,0.16136800223497488,0.0,0.0,1.2593549273080344,0.04921802267018165,1.1872386198314788,1.6089536992758628,1.600210306409328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.07554696139253074,0.0,1.2457593559672768,0.0,0.008600171761917567,0.0,0.26245108973042947,1.2535802895621828,0.250420002308894,0.5010592622177514,0.0,1.1740598077250255,0.0,0.0,0.5010592622177514,0.0,0.1430148002540951,2.562459411223428,0.012837224705172217,0.0,0.09691001300805642,0.0,0.0,0.004321373782642578,0.0,0.0,0.9754318085092629,0.0,1.922310163214396,0.13987908640123647,1.9488529061997135,1.3805730030668872,1.0449315461491602,0.03742649794062367,0.17026171539495738,0.021189299069938092,0.22530928172586287,0.4471580313422192,0.13987908640123647,1.1430148002540952,0.8247764624755457,0.0,0.0,0.03742649794062367,0.9978230807457255,0.6031443726201823,0.0,0.05307844348341968,0.9304395947667001,0.01703333929878037,0.0,0.0,0.07188200730612536,2.7888609921479777,0.14921911265537988,0.0,0.03342375548694973,0.0,0.1205739312058499,0.03742649794062367,0.2148438480476979,0.10380372095595687,0.0,0.2576785748691845,0.0,0.0,0.31806333496276157,0.7817553746524689,0.7701152947871016,0.06069784035361165,0.3159703454569178,1.2400497721126476,1.8595585726260535,0.021189299069938092,0.2695129442179163,0.029383777685209667,0.004321373782642578,0.0,0.6384892569546373,0.13987908640123647,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.01703333929878037,0.0,0.04921802267018165,0.0,0.07188200730612536,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.03342375548694973,0.3820170425748684,0.0,0.0,0.03342375548694973,0.012837224705172217,0.31806333496276157,0.0,1.4635944021870002
01H002,0.0,0.008600171761917567,0.0,0.0,0.6998377258672457,0.0,0.0,0.0,0.0,0.0,0.5092025223311029,0.0,0.0,0.5587085705331657,0.0,0.9444826721501687,0.021189299069938092,0.03342375548694973,0.48000694295715063,0.0,0.03342375548694973,0.0,1.4183012913197455,0.0,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,0.0,1.6858312746260635,0.0,0.5514499979728752,0.012837224705172217,0.008600171761917567,0.0,0.03742649794062367,0.505149978319906,0.30749603791321295,0.7708520116421442,0.0,0.0,0.0,1.4929000111087034,0.0,0.0,0.15836249209524964,0.0,0.0,0.0,0.004321373782642578,1.0386201619497029,0.0,0.0,0.0,0.7817553746524689,0.0,0.12710479836480765,0.0,1.106870544478654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,1.2949069106051925,0.0,0.008600171761917567,1.1886472959997172,0.0,0.7737864449811935,1.5795549604009986,1.4909412053567868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,1.0696680969115957,0.0,0.008600171761917567,0.0,0.250420002308894,1.0203612826477078,0.1367205671564068,0.33243845991560533,0.0,0.9459607035775686,0.0,0.0,0.2304489213782739,0.05307844348341968,0.056904851336472634,1.6120417446452695,0.0,0.0,0.146128035678238,0.0,0.0,0.012837224705172217,0.0,0.0,0.6117233080073418,0.0,1.5487578285737043,0.0,1.2631624649622166,1.0534626049254554,0.6053050461411094,0.290034611362518,0.10380372095595687,0.0,0.11394335230683678,0.056904851336472634,0.0,0.568201724066995,0.617000341120899,0.0,0.0,0.0,0.9684829485539351,0.3222192947339193,0.0,0.0,0.08990511143939793,0.0,0.012837224705172217,0.0,0.0,1.7028611705729293,0.056904851336472634,0.0,0.004321373782642578,0.0,0.021189299069938092,0.012837224705172217,0.07188200730612536,0.004321373782642578,0.0,0.0,0.0,0.0,0.04921802267018165,0.7347998295888469,0.4899584794248346,0.0,0.26007138798507473,1.079543007402906,1.656960182742849,0.16731733474817606,0.1553360374650618,0.0,0.008600171761917567,0.004321373782642578,0.09691001300805642,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,0.0,0.021189299069938092,0.0,0.18752072083646307,0.0,0.0,0.0,0.004321373782642578,0.012837224705172217,0.17897694729316943,0.0,0.9459607035775686
02H003,0.03342375548694973,0.056904851336472634,0.0,0.0,0.18752072083646307,0.004321373782642578,0.0,0.0,0.0,0.0,0.49831055378960054,0.0,0.0,0.25527250510330607,0.004321373782642578,1.1445742076096164,0.0,0.0,0.948412965778601,0.0,0.05307844348341968,0.0,1.250907699700856,0.0,0.0,0.16136800223497488,0.06069784035361165,0.06069784035361165,0.0,0.0,0.0,1.7588362247469582,0.0,0.9319661147281727,0.0,0.0,0.0,0.07918124604762482,0.5078558716958309,0.6646419755561255,0.9329808219231982,0.0,0.0,0.0,2.112135602681912,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.004321373782642578,1.3516030724191288,0.0,0.0,0.0,0.829946695941636,0.0,0.6344772701607316,0.0,1.3769417571467586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.37657695705651195,0.0,0.03742649794062367,1.213517756996305,0.0,1.2410481506716444,1.8227563329513907,1.4910814134231871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,1.2273724422896364,0.0,0.01703333929878037,0.0,0.38021124171160603,1.320146286111054,0.24551266781414982,0.4329692908744057,0.0,1.1458177144918276,0.0,0.0,0.7259116322950482,0.03342375548694973,0.1553360374650618,1.686725621074542,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.0,0.5646660642520893,0.0,1.7589118923979736,0.004321373782642578,1.1498346967157849,1.2046625117482188,0.8808135922807914,0.20411998265592482,0.14921911265537988,0.0,0.2741578492636798,0.22530928172586287,0.004321373782642578,0.8280150642239769,0.7143297597452329,0.0,0.03742649794062367,0.0,1.0326187608507198,0.5786392099680724,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,1.7455432019980242,0.08635983067474821,0.0,0.07918124604762482,0.0,0.06069784035361165,0.029383777685209667,0.17897694729316943,0.38381536598043126,0.03742649794062367,0.0,0.0,0.0,0.09691001300805642,0.6748611407378116,0.7134905430939424,0.012837224705172217,0.5010592622177514,1.2263420871636308,1.6058435390580892,0.004321373782642578,0.19589965240923368,0.0,0.021189299069938092,0.0,0.7626785637274363,0.07918124604762482,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.06818586174616162,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,0.0,0.04532297878665747,0.0,0.029383777685209667,0.0,0.0,0.0,0.004321373782642578,0.0,0.8549130223078556,0.0,1.252853030979893
02H009,0.029383777685209667,0.029383777685209667,0.004321373782642578,0.0,0.69810054562339,0.0,0.0,0.0,0.02530586526477026,0.0,0.8260748027008264,0.04139268515822507,0.0,0.6541765418779605,0.0,0.8767949762007006,0.0,0.004321373782642578,0.9153998352122699,0.0,0.07918124604762482,0.0,1.4970679363985049,0.0,0.004321373782642578,0.35602585719312274,0.056904851336472634,0.04532297878665747,0.004321373782642578,0.0,0.0,1.802978855335262,0.0,1.0542299098633974,0.03742649794062367,0.146128035678238,0.0,0.03342375548694973,0.056904851336472634,0.49831055378960054,0.9618954736678504,0.0,0.0,0.0,0.5132176000679389,0.004321373782642578,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,1.263636068588108,0.0,0.0,0.0,0.8394780473741984,0.0,0.1430148002540951,0.0,1.2674064187529042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,1.5839917991983163,0.0,0.008600171761917567,1.1958996524092338,0.0,1.0326187608507198,1.3701428470511021,1.5323721335678775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.0,1.3170181010481115,0.0,0.012837224705172217,0.0,0.22530928172586287,0.9258275746247423,0.24551266781414982,0.06445798922691845,0.0,1.353723937588949,0.0,0.0,0.5797835966168101,0.03342375548694973,0.03742649794062367,1.0358298252528282,0.008600171761917567,0.008600171761917567,0.01703333929878037,0.0,0.0,0.012837224705172217,0.0,0.0,0.9148718175400503,0.0,1.5549734583332397,0.02530586526477026,1.557146142318363,0.9434945159061027,1.1109262422664203,0.4265112613645752,0.15228834438305647,0.0,0.2741578492636798,0.17026171539495738,0.004321373782642578,0.9763499790032735,0.8305886686851442,0.0,0.0,0.008600171761917567,1.1541195255158467,0.4593924877592308,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,1.8387861449465945,0.08990511143939793,0.0,0.05307844348341968,0.0,0.04532297878665747,0.08990511143939793,0.08635983067474821,0.1367205671564068,0.0,0.029383777685209667,0.0,0.0,0.1643528557844371,1.0996806411092501,0.800717078282385,0.0,0.1931245983544616,0.8518696007297664,1.7569402360467241,0.35793484700045386,0.10037054511756291,0.0,0.012837224705172217,0.0,0.22530928172586287,0.04921802267018165,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.06445798922691845,0.0,0.004321373782642578,0.0,0.021189299069938092,0.0,0.0,0.008600171761917567,0.0,0.0,0.05307844348341968,0.0,0.01703333929878037,0.39619934709573634,0.0,0.0,0.008600171761917567,0.008600171761917567,0.271841606536499,0.0,1.1728946977521761
02H017,0.03342375548694973,0.02530586526477026,0.004321373782642578,0.0,0.7795964912578245,0.0,0.0,0.0,0.0,0.0,0.6522463410033232,0.0,0.0,0.5705429398818975,0.0,0.9355072658247129,0.0,0.1430148002540951,0.6655809910179531,0.0,0.04139268515822507,0.0,1.3974185423513477,0.0,0.0,0.6127838567197355,0.0,0.04139268515822507,0.0,0.0,0.0,1.8105013477665297,0.0,0.7419390777291989,0.004321373782642578,0.08278537031645007,0.0,0.01703333929878037,0.1553360374650618,0.3996737214810381,1.318897714627487,0.0,0.0,0.0,1.5104109480101768,0.0,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,1.130333768495006,0.0,0.0,0.0,0.948412965778601,0.0,0.44560420327359757,0.0,1.1699681739968923,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012837224705172217,0.8337843746564789,0.0,0.012837224705172217,1.0891983668051488,0.04532297878665747,1.030599721965951,1.7193312869837265,1.5843312243675307,0.05307844348341968,0.0,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,1.2750808984568585,0.0,0.029383777685209667,0.0,0.12710479836480765,1.373463721632369,0.12385164096708583,0.38021124171160603,0.0,1.1360860973840974,0.0,0.0,0.28330122870354957,0.06818586174616162,0.021189299069938092,1.3942765267678214,0.0,0.0,0.04139268515822507,0.0,0.0,0.16731733474817606,0.0,0.0,0.9735896234272569,0.0,1.8689381783329113,0.008600171761917567,0.6074550232146685,1.2610248339923973,0.787460474518415,0.4132997640812518,0.1903316981702915,0.0,0.12710479836480765,0.10720996964786837,0.004321373782642578,0.9283958522567138,0.658964842664435,0.0,0.0,0.0,0.9777236052888477,0.3820170425748684,0.004321373782642578,0.0,0.04532297878665747,0.0,0.021189299069938092,0.0,0.0,2.1803552964487887,0.04139268515822507,0.0,0.06069784035361165,0.0,0.0,0.021189299069938092,0.01703333929878037,0.2966651902615311,0.0,0.012837224705172217,0.0,0.0,0.271841606536499,0.9375178920173467,0.7185016888672743,0.0,0.1205739312058499,0.5198279937757188,1.8567892887533162,0.021189299069938092,0.5132176000679389,0.0,0.5705429398818975,0.0,0.3344537511509309,0.0,0.008600171761917567,0.0,0.0,0.0,0.05307844348341968,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.03742649794062367,0.0,0.0,0.004321373782642578,0.0,0.0,0.03342375548694973,0.0,0.004321373782642578,0.292256071356476,0.0,0.0,0.6803355134145632,0.26481782300953643,0.5171958979499743,0.0,1.356790460351716
02H025,0.029383777685209667,0.0,0.008600171761917567,0.0,0.16136800223497488,0.0,0.0,0.0,0.012837224705172217,0.0,0.5263392773898441,0.0,0.0,0.403120521175818,0.0,0.9836262871245346,0.004321373782642578,0.0,0.8088858673598122,0.0,0.03742649794062367,0.0,1.2427898094786765,0.0,0.004321373782642578,0.6273658565927327,0.0,0.04139268515822507,0.004321373782642578,0.0,0.0,1.6860997719959159,0.0,1.1846914308175989,0.01703333929878037,0.004321373782642578,0.0,0.0,0.08635983067474821,0.5705429398818975,0.9513375187959178,0.0,0.0,0.0,1.7172543127625497,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.146128035678238,1.1473671077937864,0.0,0.0,0.0,0.7937903846908186,0.0,0.2741578492636798,0.0,1.2253092817258628,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04921802267018165,1.3594560201209867,0.0,0.008600171761917567,1.1373541113707328,0.03742649794062367,1.0681858617461617,1.4724638966069894,1.5332635167787148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.004321373782642578,0.0,1.3031960574204888,0.0,0.008600171761917567,0.0,0.33243845991560533,1.3079237036118816,0.28103336724772754,0.35602585719312274,0.0,1.0136796972911926,0.0,0.0,0.5646660642520893,0.0,0.08635983067474821,1.2576785748691846,0.0,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.6711728427150833,0.0,1.4805817868291689,0.0,1.34143452457814,0.9656719712201067,1.0519239160461065,0.03342375548694973,0.1367205671564068,0.0,0.35793484700045386,0.11727129565576427,0.0,0.6599162000698503,0.5453071164658241,0.0,0.0,0.004321373782642578,0.8597385661971468,0.5599066250361124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900913067737669,0.06069784035361165,0.0,0.1205739312058499,0.0,0.012837224705172217,0.05307844348341968,0.021189299069938092,0.06445798922691845,0.0,0.01703333929878037,0.0,0.008600171761917567,0.10037054511756291,0.8524799936368563,0.7505083948513462,0.01703333929878037,0.436162647040756,0.9143431571194408,1.6963563887333322,0.6148972160331346,0.08278537031645007,0.02530586526477026,0.06445798922691845,0.0,0.4265112613645752,0.01703333929878037,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.07188200730612536,0.0,0.0,0.07188200730612536,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.0,0.23552844690754893,0.0,0.0,0.0,0.0,0.6304278750250238,0.0,1.1202447955463652
02H026,0.008600171761917567,0.46686762035410945,0.0,0.0,0.6901960800285137,0.004321373782642578,0.0,0.0,0.0,0.0,0.7701152947871016,0.0,0.0,0.6444385894678386,0.0,0.8188854145940099,0.0,0.004321373782642578,0.48287358360875376,0.0,0.021189299069938092,0.0,0.9951962915971794,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.0,0.0,1.7826159320316035,0.0,0.6541765418779605,0.0,0.021189299069938092,0.0,0.012837224705172217,0.16731733474817606,0.35410843914740087,0.8088858673598122,0.0,0.0,0.0,1.8743658357300488,0.0,0.004321373782642578,0.24797326636180664,0.0,0.0,0.004321373782642578,0.13987908640123647,1.1271047983648077,0.0,0.0,0.0,0.9652017010259121,0.13987908640123647,0.1643528557844371,0.0,0.967547976218862,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.029383777685209667,0.4842998393467858,0.0,0.03342375548694973,1.2410481506716444,0.012837224705172217,0.7331972651065695,1.1274287778515988,1.566083784167996,0.008600171761917567,0.0,0.23552844690754893,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,1.1705550585212086,0.0,0.004321373782642578,0.0,0.18752072083646307,0.7101173651118162,0.04921802267018165,0.28103336724772754,0.0,0.7972675408307164,0.0,0.0,0.24303804868629442,0.08990511143939793,0.06445798922691845,1.6072405038317426,0.0,0.0,0.07188200730612536,0.0,0.0,0.008600171761917567,0.0,0.0,0.7860412102425542,0.0,1.448551739201578,0.0,1.567966906823154,1.039017321997412,1.1182647260894794,0.17026171539495738,0.02530586526477026,0.0,0.06069784035361165,0.06818586174616162,0.0,0.7092699609758307,0.6273658565927327,0.0,0.0,0.0,0.8656960599160706,0.22788670461367355,0.0,0.0,0.06445798922691845,0.0,0.0,0.0,0.0,1.8836046609222925,0.02530586526477026,0.0,0.01703333929878037,0.0,0.0,0.08278537031645007,0.06069784035361165,0.08990511143939793,0.0,0.03342375548694973,0.0,0.0,0.10037054511756291,0.9074113607745862,0.39093510710337914,0.01703333929878037,0.23804610312879543,1.146128035678238,1.6858312746260635,0.07554696139253074,0.146128035678238,0.0,0.04532297878665747,0.0,0.5024271199844327,0.01703333929878037,0.0,0.021189299069938092,0.0,0.0,0.1430148002540951,0.0,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.03342375548694973,0.0,0.04139268515822507,0.10720996964786837,0.0,0.0,0.146128035678238,0.01703333929878037,0.6757783416740851,0.0,0.7520484478194386
02H033,0.021189299069938092,0.06069784035361165,0.008600171761917567,0.0,0.9420080530223133,0.0,0.0,0.0,0.012837224705172217,0.0,0.8904210188009143,0.0,0.0,0.7573960287930241,0.0,0.8615344108590378,0.08990511143939793,0.004321373782642578,0.5065050324048721,0.0,0.09691001300805642,0.0,1.1014033505553307,0.0,0.008600171761917567,0.02530586526477026,0.0,0.008600171761917567,0.0,0.0,0.0,1.8379039445929424,0.0,0.667452952889954,0.0,0.08990511143939793,0.0,0.01703333929878037,0.15836249209524964,1.1344958558346736,1.0492180226701815,0.0,0.0,0.0,1.5926208213219823,0.004321373782642578,0.004321373782642578,0.11394335230683678,0.0,0.0,0.0,0.07188200730612536,0.9556877503135057,0.0,0.0,0.0,0.8280150642239769,0.0,0.23552844690754893,0.0,1.0203612826477078,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029383777685209667,0.7759743311293691,0.0,0.008600171761917567,1.1643528557844371,0.01703333929878037,0.9268567089496923,1.2159018132040316,1.5029730590656314,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.004321373782642578,0.0,1.2022157758011316,0.0,0.008600171761917567,0.0,0.05307844348341968,1.1684974835230326,0.1430148002540951,0.20682587603184968,0.0,0.741151598851785,0.0,0.0,0.5634810853944107,0.01703333929878037,0.0,1.2073650374690719,0.004321373782642578,0.0,0.06069784035361165,0.0,0.0,0.06818586174616162,0.0,0.0,0.9164539485499251,0.0,1.7216457662897462,0.021189299069938092,1.6920533650340808,1.1766699326681496,1.1781132523146318,0.07918124604762482,0.07188200730612536,0.0,0.17318626841227402,0.12710479836480765,0.021189299069938092,1.1332194567324942,0.8344207036815325,0.0,0.0,0.01703333929878037,1.0043213737826426,0.2695129442179163,0.0,0.02530586526477026,0.26245108973042947,0.0,0.0,0.0,0.0,2.294333933583456,0.10037054511756291,0.0,0.021189299069938092,0.0,0.012837224705172217,0.07554696139253074,0.04139268515822507,0.26007138798507473,0.0,0.07918124604762482,0.0,0.0,0.1846914308175988,0.8068580295188175,0.5622928644564746,0.012837224705172217,0.1205739312058499,1.215373152783422,1.7617023675414127,0.13987908640123647,0.34044411484011833,0.0,0.41161970596323016,0.0,0.7708520116421442,0.14921911265537988,0.03342375548694973,0.01703333929878037,0.0,0.0,0.07188200730612536,0.0,0.0,0.03742649794062367,0.012837224705172217,0.0,0.004321373782642578,0.0,0.004321373782642578,0.0,0.0,0.012837224705172217,0.0,0.0,0.04921802267018165,0.0,0.008600171761917567,0.37106786227173627,0.0,0.0,0.01703333929878037,0.5502283530550941,0.6803355134145632,0.0,1.1436392352745433
02H043,0.09342168516223506,0.0,0.008600171761917567,0.0,0.2695129442179163,0.0,0.0,0.0,0.0,0.0,0.6483600109809317,0.0,0.0,0.45024910831936116,0.0,1.0780941504064108,0.0,0.0,0.6608654780038692,0.0,0.07188200730612536,0.0,0.8591382972945308,0.0,0.0,0.4712917110589386,0.0,0.06445798922691845,0.0,0.0,0.0,1.8505849763520315,0.0,1.1945143418824673,0.05307844348341968,0.029383777685209667,0.0,0.17609125905568124,0.04532297878665747,0.47712125471966244,1.044539760392411,0.0,0.0,0.0,0.6608654780038692,0.0,0.0,0.11727129565576427,0.008600171761917567,0.0,0.0,0.021189299069938092,1.0310042813635367,0.0,0.0,0.0,0.7075701760979364,0.0,0.3010299956639812,0.0,1.2052043639481447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04139268515822507,2.1838959153856106,0.0,0.0,1.0663259253620379,0.012837224705172217,1.0004340774793186,1.2626883443016965,1.470116353151004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.0,0.0,1.290257269394518,0.0,0.004321373782642578,0.0,0.021189299069938092,1.0021660617565078,0.24797326636180664,0.2764618041732442,0.0,1.2750808984568585,0.0,0.0,0.45024910831936116,0.01703333929878037,0.0,0.6454222693490919,0.004321373782642578,0.0,0.03342375548694973,0.0,0.0,0.004321373782642578,0.0,0.0,0.8182258936139555,0.0,1.4224256763712047,0.0,1.1880843737149382,0.6655809910179531,1.048053173115609,0.0,0.09691001300805642,0.0,0.22530928172586287,0.08278537031645007,0.0,0.9268567089496923,0.6757783416740851,0.0,0.0,0.0,0.9781805169374139,0.5065050324048721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8229522405474816,0.06818586174616162,0.0,0.07554696139253074,0.0,0.04532297878665747,0.10037054511756291,0.008600171761917567,0.04921802267018165,0.0,0.004321373782642578,0.0,0.0,0.15836249209524964,1.070037866607755,0.6803355134145632,0.0,0.1643528557844371,0.8830933585756899,1.6797003808719642,0.3053513694466238,0.12710479836480765,0.0,0.008600171761917567,0.0,0.23552844690754893,0.09342168516223506,0.0,0.0,0.0,0.0,0.10380372095595687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,0.0,0.0,0.0,0.02530586526477026,0.0,0.021189299069938092,0.38381536598043126,0.0,0.0,0.004321373782642578,0.0,0.2741578492636798,0.0,1.1414497734004674
