,RAC1P9,ZNF138,KRT90P,SLC1A1,AL135923.2,BOLA3_AS1,AC011731.1,AC064807.2,FAM160B2,RN7SL395P,NOP9,ANKRD20A18P,TSEN54,CEP170P1,HNRNPA2B1,AC009779.4,ZNF143,AC011239.2,AC113410.5,AC027097.1,AKR7A2P1,SAP18P1,ADCYAP1,RN7SKP57,KCNK12,AC080188.1,COX4I1,LINC01134,NUTM2A,RPLP1P11,JMJD8,DNAJB5,U62317.4,HTR2B,AL022476.1,LY6H,WFDC11,ACTR10,NPL,AL365205.4,BCAR1P2,SPRR5,RIC1,MARCH10_DT,OR2A4,MTCO3P11,AC008742.1,PAX9,SALL2,AC020655.1
05H128,0.0,0.3979400086720376,1.9293678292400995,0.004321373782642578,0.28103336724772754,0.0,0.01703333929878037,1.8282086144679455,0.4345689040341987,0.0,0.07918124604762482,0.05307844348341968,1.8686444383948257,0.04532297878665747,0.28555730900777376,0.0,0.24303804868629442,0.0,0.03742649794062367,0.0,0.11394335230683678,0.0,0.0,1.554610285226164,0.0,0.43933269383026263,1.8999298827278641,0.0,2.1956782994574984,0.0,0.8088858673598122,0.10720996964786837,1.785044958331544,0.0,1.1708482036433094,1.0655797147284485,0.01703333929878037,0.20682587603184968,1.2265999052073575,0.8247764624755457,0.04139268515822507,2.2571744047625355,0.6434526764861874,0.0,0.03342375548694973,1.3287872003545347,0.02530586526477026,0.004321373782642578,1.3677285460869766,2.4760776951901486
05H136,0.0,0.48144262850230496,1.760874638052189,0.0,0.18752072083646307,0.0,0.02530586526477026,1.705264862317404,0.23552844690754893,0.0,0.008600171761917567,0.01703333929878037,2.0846834979032507,0.0,0.0,0.0,0.11727129565576427,0.0,0.0,0.0,0.029383777685209667,0.0,0.0,1.2185355052165279,0.0,0.5378190950732742,1.576916955965207,0.0,2.230959555748569,0.0,0.31806333496276157,0.06818586174616162,1.8524189929370014,0.0,0.7419390777291989,1.2190603324488614,0.0,0.1553360374650618,1.0666985504229953,0.6693168805661122,0.012837224705172217,2.002943206876325,0.4871383754771864,0.05307844348341968,0.004321373782642578,0.7185016888672743,0.12385164096708583,0.01703333929878037,1.130333768495006,3.0633934128090585
05H143,0.0,0.04921802267018165,1.8464608251293324,0.0,0.3159703454569178,0.0,0.0,1.6182573448404014,0.06818586174616162,0.0,0.04139268515822507,0.04921802267018165,1.9243309847086785,0.0,0.04139268515822507,0.0,0.30749603791321295,0.012837224705172217,0.0,0.0,0.0,0.0,0.0,1.3003780648707026,0.0,0.5854607295085006,1.7956019798941798,0.0,2.0936667822279027,0.0,0.36548798489089973,0.004321373782642578,1.7401257369657306,0.0,1.0729847446279304,1.0318122713303703,0.0,0.3159703454569178,1.2281436075977417,0.5185139398778874,0.0,2.2188242386774024,0.33041377334919075,0.06818586174616162,0.01703333929878037,1.2195845262142546,0.08278537031645007,0.004321373782642578,1.481012420956573,2.800476500475946
05H149,0.01703333929878037,0.3996737214810381,1.6510840892430114,0.004321373782642578,0.5751878449276611,0.0,0.0,1.6834973176798114,0.505149978319906,0.0,0.17318626841227402,0.012837224705172217,1.683407299132095,0.0,0.0,0.0,0.16136800223497488,0.0,0.0,0.0,0.0,0.0,0.0,1.2615007731982801,0.0,0.28555730900777376,1.5501059993475927,0.0,2.00337435401975,0.0,0.3159703454569178,0.008600171761917567,1.5774917998372253,0.0,0.8375884382355113,1.0591846176313713,0.0,0.11727129565576427,1.1931245983544616,0.5065050324048721,0.0,2.2602383922101295,0.20411998265592482,0.12710479836480765,0.021189299069938092,1.011993114659257,0.0,0.004321373782642578,1.290257269394518,3.016490131620828
05H163,0.0,0.28103336724772754,1.7217281985727881,0.0,0.4329692908744057,0.0,0.0,1.586587304671755,0.38021124171160603,0.0,0.02530586526477026,0.0,2.139910555875683,0.01703333929878037,0.0,0.0,0.23299611039215382,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,1.3064250275506875,0.0,0.1367205671564068,1.74499667403856,0.0,2.0024252646779015,0.0,0.5037906830571811,0.021189299069938092,1.7071441883424452,0.0,0.8864907251724818,0.7528164311882715,0.0,0.08278537031645007,1.1696744340588068,0.7379873263334308,0.06069784035361165,2.2090858697627485,0.436162647040756,0.271841606536499,0.04139268515822507,0.9508514588885464,0.07554696139253074,0.0,1.4106085425683679,2.8509279145658883
05H179,0.0,0.5078558716958309,1.6888645680547918,0.004321373782642578,0.24551266781414982,0.0,0.0,1.8314858392486575,0.0,0.0,0.11058971029924897,0.029383777685209667,1.9101973699660009,0.02530586526477026,0.029383777685209667,0.0,0.23804610312879543,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,0.0,1.3081373786380386,0.0,0.49831055378960054,1.658964842664435,0.0,2.1690275060089323,0.0,0.6551384348113821,0.865103974641128,2.081491328525699,0.0,0.9242792860618817,1.2201080880400552,0.0,0.37657695705651195,1.2736955879300922,0.6884198220027106,0.012837224705172217,2.011655010724778,1.634578022853888,0.0,0.03342375548694973,1.1277525158329733,0.01703333929878037,0.008600171761917567,1.199480914862356,3.4221283825739164
05H181,0.0,0.26007138798507473,1.749736315569061,0.0,0.05307844348341968,0.0,0.0,1.1458177144918276,0.3944516808262163,0.0,0.05307844348341968,0.004321373782642578,2.496874320411263,0.012837224705172217,0.24797326636180664,0.0,0.10037054511756291,0.0,0.0,0.0,0.04532297878665747,0.0,0.0,1.0402066275747113,0.0,0.5237464668115644,1.696967640744023,0.008600171761917567,1.9396689835223266,0.0,0.5237464668115644,0.09342168516223506,1.55339751012388,0.0,0.761927838420529,0.9758911364017928,0.0,0.07918124604762482,1.0,0.4409090820652177,0.06818586174616162,2.135895575564019,0.437750562820388,0.0,0.01703333929878037,0.6483600109809317,0.029383777685209667,0.029383777685209667,1.203304916138483,2.5128844243846222
05H184,0.0,0.39619934709573634,1.7488854400095166,0.0,0.17609125905568124,0.0,0.05307844348341968,1.9515803449033917,0.34830486304816066,0.0,0.03742649794062367,0.0,1.9974737588029803,0.008600171761917567,0.11394335230683678,0.0,0.10720996964786837,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,1.3970705499594087,0.0,0.320146286111054,1.7786576319473553,0.0,2.3059958827708047,0.0,0.49554433754644844,0.04139268515822507,1.8061121101690911,0.0,0.8020892578817327,1.1532049000842843,0.0,0.15836249209524964,1.1568519010700111,0.48000694295715063,0.01703333929878037,1.9929068182233125,0.5250448070368452,0.056904851336472634,0.04532297878665747,1.113609151073028,0.05307844348341968,0.004321373782642578,1.1556396337597763,3.222258530221244
05H193,0.0,0.8331471119127851,1.4771212547196624,0.021189299069938092,0.15228834438305647,0.0,0.0,1.5486350598147516,0.08278537031645007,0.0,0.15228834438305647,0.03342375548694973,1.5780658838360915,0.07918124604762482,0.0,0.0,0.28555730900777376,0.01703333929878037,0.0,0.0,0.056904851336472634,0.0,0.0,1.2415464805965484,0.0,0.10037054511756291,1.7548832282521676,0.0,1.8907003976988752,0.0,0.7267272090265723,0.931457870689005,1.627570664180543,0.0,1.1146109842321732,0.7972675408307164,0.0,0.30319605742048883,1.1405080430381795,0.6211762817750351,0.15836249209524964,2.0981589834605336,1.2405492482825997,0.08278537031645007,0.05307844348341968,1.145196406114182,0.05307844348341968,0.008600171761917567,1.428134794028789,3.4645849207867725
05H195,0.0,0.1846914308175988,1.6883308181122663,0.004321373782642578,0.2304489213782739,0.0,0.0,1.6015167836500102,0.0,0.0,0.12385164096708583,0.04139268515822507,1.7751004988790249,0.0,0.0,0.0,0.20682587603184968,0.0,0.004321373782642578,0.0,0.0,0.0,0.0,1.2741578492636798,0.0,0.09691001300805642,1.7138264243805246,0.0,1.920123326290724,0.0,0.39093510710337914,0.021189299069938092,1.6396856612426813,0.0,1.0187004986662433,0.9804578922761,0.0,0.2944662261615929,1.184975190698261,0.8567288903828826,0.0,2.0116972881141426,0.290034611362518,0.3010299956639812,0.021189299069938092,1.209515014542631,0.0,0.008600171761917567,1.4102709642521845,3.0804930038205245
06H010,0.0,0.02530586526477026,1.8763333290863804,0.0,0.021189299069938092,0.0,0.0,1.8918161195248604,0.1367205671564068,0.0,0.09342168516223506,0.02530586526477026,1.9493900066449128,0.0,0.09691001300805642,0.0,0.25527250510330607,0.01703333929878037,0.0,0.0,0.0,0.0,0.0,1.29754166781816,0.0,0.09691001300805642,1.7901443650429005,0.0,2.3398090652195194,0.0,0.20411998265592482,0.1430148002540951,1.881441721941393,0.0,0.6454222693490919,1.3679147387937527,0.0,0.17609125905568124,1.3602146132953523,0.9253120914996495,0.021189299069938092,2.0068082084925787,0.658964842664435,0.08278537031645007,0.03342375548694973,0.9628426812012424,0.08990511143939793,0.029383777685209667,0.9148718175400503,2.939933382025044
06H011,0.01703333929878037,0.4899584794248346,1.5740312677277188,0.0,0.3010299956639812,0.0,0.012837224705172217,1.655906418180215,0.1430148002540951,0.0,0.12385164096708583,0.04921802267018165,2.0836459276955845,0.0,0.4329692908744057,0.0,0.1903316981702915,0.0,0.03742649794062367,0.0,0.07188200730612536,0.0,0.0,1.2655253352190738,0.0,0.17318626841227402,1.737987326333431,0.008600171761917567,1.8677031332700977,0.0,0.5185139398778874,0.029383777685209667,1.5498611884719427,0.0,1.216165902285993,0.9508514588885464,0.012837224705172217,0.3521825181113625,1.1058506743851435,0.8260748027008264,0.04921802267018165,1.9018395920512294,0.20139712432045143,0.17897694729316943,0.01703333929878037,1.2052043639481447,0.20139712432045143,0.0,1.2992893340876799,3.176878066559464
06H019,0.0,0.7067177823367587,1.7374312005145824,0.004321373782642578,0.13987908640123647,0.0,0.0,1.343802333161655,0.10380372095595687,0.0,0.056904851336472634,0.04921802267018165,1.5322446436265822,0.0,0.0,0.0,0.06445798922691845,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.1112625136590653,0.0,0.41830129131974547,1.6667986836661741,0.0,1.9781348473982896,0.0,1.4164740791002208,0.02530586526477026,1.8317418336456381,0.0,1.1961761850399735,0.6794278966121188,0.0,0.3159703454569178,1.106870544478654,0.5327543789924978,0.07188200730612536,2.1289482524093306,1.0519239160461065,0.0,0.03742649794062367,1.0729847446279304,0.10380372095595687,0.004321373782642578,1.3100557377508915,3.2872551600895474
06H020,0.0,0.5440680443502757,1.8202014594856402,0.0,0.290034611362518,0.0,0.01703333929878037,1.4017450822370627,0.2764618041732442,0.0,0.02530586526477026,0.03742649794062367,1.9261365710674487,0.0,0.0,0.0,0.05307844348341968,0.0,0.04139268515822507,0.0,0.06445798922691845,0.0,0.0,1.2440295890300217,0.0,0.26481782300953643,1.7770641547424295,0.0,1.995459686621064,0.0,0.5843312243675307,0.004321373782642578,1.53668467262093,0.0,0.8959747323590646,0.9637878273455552,0.0,0.2764618041732442,1.159266331093494,0.6283889300503115,0.06445798922691845,2.075473964588946,0.21748394421390624,0.0,0.012837224705172217,0.8318697742805017,0.12385164096708583,0.0,1.4289442900355744,3.044320205888524
06H021,0.0,0.6580113966571124,1.6716355966021297,0.0,0.30749603791321295,0.0,0.0,1.5593080109070125,0.1553360374650618,0.0,0.04921802267018165,0.029383777685209667,1.9236584217933062,0.0,0.28555730900777376,0.0,0.10380372095595687,0.01703333929878037,0.0,0.0,0.021189299069938092,0.0,0.0,1.2019430634016501,0.0,0.26245108973042947,1.6254153521544081,0.0,1.985830489858392,0.0,0.17897694729316943,0.0,1.6731131042382337,0.0,1.1920095926536702,0.9863237770507653,0.01703333929878037,0.16136800223497488,1.1179338350396415,0.42488163663106704,0.0,1.9993480692067214,0.5301996982030822,0.07554696139253074,0.03342375548694973,1.0240749873074262,0.12385164096708583,0.0,1.2317243833285165,2.902601130666531
06H026,0.0,0.888179493918325,1.4487063199050798,0.0,0.2576785748691845,0.0,0.021189299069938092,1.2415464805965484,0.06818586174616162,0.0,0.05307844348341968,0.056904851336472634,1.7265642161622448,0.012837224705172217,0.13987908640123647,0.0,0.09691001300805642,0.0,0.03742649794062367,0.0,0.0,0.0,0.0,1.1115985248803941,0.0,0.2741578492636798,1.639486489268586,0.0,1.8796119070658508,0.0,0.42975228000240795,0.01703333929878037,1.5014700721004122,0.0,1.1631613749770184,0.651278013998144,0.250420002308894,0.416640507338281,1.0799044676667207,0.3424226808222063,0.10380372095595687,2.046456142412592,0.46089784275654777,0.0,0.01703333929878037,1.0269416279590293,0.0,0.012837224705172217,1.319522449065454,3.4058532819133873
06H028,0.0,0.14921911265537988,1.7983743766815612,0.0,0.26007138798507473,0.0,0.03742649794062367,2.1310730480343456,0.19589965240923368,0.0,0.1430148002540951,0.04139268515822507,1.8173670162875941,0.0,0.22788670461367355,0.0,0.3283796034387377,0.0,0.029383777685209667,0.0,0.0,0.0,0.0,1.5460488664017342,0.0,0.49692964807321494,1.9929509605704465,0.008600171761917567,1.9964241039550912,0.0,0.725094521081469,0.02530586526477026,1.9342964068194057,0.0,1.065206128054312,1.2540644529143379,0.0,0.1430148002540951,1.334051440346892,0.9934362304976116,0.0,2.0709609158009337,0.37839790094813763,0.20682587603184968,0.10037054511756291,1.1723109685219542,0.19865708695442263,0.004321373782642578,1.4709981696608736,2.711284074110378
06H029,0.0,0.7185016888672743,1.4053463601757088,0.0,0.09691001300805642,0.0,0.11058971029924897,1.8096270418940497,0.22271647114758328,0.0,0.04532297878665747,0.10037054511756291,0.3010299956639812,0.0,0.0,0.0,0.17318626841227402,0.012837224705172217,0.029383777685209667,0.0,0.0,0.0,0.0,1.1212314551496214,0.0,0.08990511143939793,1.761852694466383,0.0,2.066810275625833,0.0,0.9434945159061027,0.01703333929878037,2.0468072135537403,0.0,1.000867721531227,1.0948203803547998,0.0,0.5921767573958667,1.365862215402555,0.20139712432045143,0.08278537031645007,2.071808391833129,0.2764618041732442,0.0,0.04921802267018165,1.0322157032979815,0.021189299069938092,0.008600171761917567,1.2533380053261065,3.4459107474380666
06H035,0.0,0.4265112613645752,1.5746099413401873,0.0,0.24054924828259971,0.0,0.012837224705172217,1.7115541682501696,0.4065401804339551,0.0,0.05307844348341968,0.021189299069938092,1.7628285531890904,0.008600171761917567,0.06818586174616162,0.0,0.06445798922691845,0.0,0.012837224705172217,0.0,0.012837224705172217,0.0,0.0,1.2278867046136734,0.0,0.36361197989214433,1.7145812088395311,0.0,2.358772151492734,0.0,0.1903316981702915,0.04532297878665747,1.8247114434647345,0.0,0.7176705030022621,1.0888445627270043,0.0,0.1430148002540951,1.0314084642516241,0.32633586092875144,0.012837224705172217,1.9534697432534014,0.7860412102425542,0.0,0.004321373782642578,1.04766419460156,0.0,0.0,1.1251558295805302,3.1082503506730115
06H038,0.0,0.7101173651118162,1.717004407040547,0.012837224705172217,0.06818586174616162,0.0,0.0,1.6328620401002298,0.16731733474817606,0.0,0.04139268515822507,0.01703333929878037,2.030721129360462,0.008600171761917567,0.03342375548694973,0.0,0.13033376849500614,0.0,0.0,0.0,0.0,0.0,0.0,1.1498346967157849,0.0,0.08990511143939793,1.598899887063883,0.0,2.0637085593914173,0.0,0.10720996964786837,0.06818586174616162,1.6186755388851397,0.0,0.9063350418050906,1.0060379549973173,0.0,0.1643528557844371,1.0856472882968564,0.6473829701146198,0.10380372095595687,2.0527324074032185,0.36921585741014284,0.06818586174616162,0.004321373782642578,0.8331471119127851,0.03742649794062367,0.004321373782642578,1.0599418880619547,3.246860342151082
06H045,0.0,0.6334684555795865,1.423245873936808,0.0,0.08278537031645007,0.0,0.0,1.765594055319445,0.33041377334919075,0.0,0.07554696139253074,0.0,1.8621313793130372,0.0,0.0,0.0,0.146128035678238,0.0,0.0,0.0,0.0,0.0,0.0,1.1922886125681202,0.0,0.04921802267018165,1.6216954623292787,0.0,2.1212314551496214,0.0,0.8331471119127851,0.02530586526477026,1.990161192898479,0.0,0.6085260335771941,1.1309766916056172,0.0,0.3283796034387377,0.9030899869919435,0.437750562820388,0.03742649794062367,2.1578796743891537,0.40483371661993806,0.0,0.0,0.9278834103307069,0.0,0.0,1.2734642726213463,3.1840835610374243
06H048,0.0,0.5910646070264992,1.8681740408596383,0.0,0.18752072083646307,0.0,0.0,1.3170181010481115,0.46834733041215726,0.0,0.03342375548694973,0.02530586526477026,1.8469553250198238,0.0,0.04532297878665747,0.0,0.06818586174616162,0.0,0.02530586526477026,0.0,0.11727129565576427,0.0,0.0,1.0406023401140732,0.0,0.3096301674258988,1.515343893088381,0.0,1.790847903965432,0.0,0.5550944485783191,0.02530586526477026,1.6230424342463816,0.0,1.0549958615291415,0.9365137424788933,0.0,0.08635983067474821,0.964259630196849,0.2741578492636798,0.06069784035361165,1.8506462351830666,0.4082399653118496,0.06069784035361165,0.004321373782642578,0.7007037171450193,0.0,0.0,1.041392685158225,2.7868152842855047
06H066,0.0,0.6866362692622934,1.2427898094786765,0.0,0.17897694729316943,0.0,0.0,1.6630409748939743,0.3053513694466238,0.0,0.01703333929878037,0.01703333929878037,1.8807564445102103,0.0,0.0,0.0,0.11394335230683678,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,1.2405492482825997,0.0,0.41830129131974547,1.5945030438200891,0.0,2.0768224233427732,0.0,0.515873843711679,0.021189299069938092,1.7531999141994161,0.0,0.7986506454452689,1.0993352776859577,0.0,0.1205739312058499,1.0060379549973173,0.5831987739686227,0.04532297878665747,2.016531940957265,0.6646419755561255,0.26481782300953643,0.004321373782642578,0.9370161074648142,0.0,0.008600171761917567,1.0849335749367162,2.9335986311339974
06H073,0.0,1.011993114659257,1.716420733846555,0.0,0.46834733041215726,0.04139268515822507,0.0,1.461348433647983,0.08990511143939793,0.0,0.1205739312058499,0.02530586526477026,1.9257245269360626,0.0,0.4941545940184428,0.0,0.6148972160331346,0.0,0.06818586174616162,0.0,0.03742649794062367,0.0,0.0,1.1942367487238292,0.0,0.17897694729316943,1.6849350826408895,0.0,1.9452715815077097,0.0,0.7299742856995556,0.23804610312879543,1.7056926965377035,0.0,1.1065308538223813,0.5797835966168101,0.0,0.43933269383026263,1.0170333392987803,0.7993405494535817,0.0,2.1017127138465104,0.41995574848975786,0.07188200730612536,0.012837224705172217,1.2119210843085093,0.02530586526477026,0.004321373782642578,1.3873898263387294,3.386737895545451
06H074,0.0,0.5314789170422551,1.4514794051248618,0.0,0.20139712432045143,0.004321373782642578,0.0,1.5711262770843117,0.3364597338485295,0.0,0.07188200730612536,0.004321373782642578,2.5714060008760034,0.008600171761917567,0.37474834601010387,0.0,0.11394335230683678,0.0,0.02530586526477026,0.0,0.05307844348341968,0.0,0.0,1.0674428427763807,0.0,0.546542663478131,1.654850090561394,0.0,2.307774068517087,0.0,0.26481782300953643,0.09342168516223506,1.94507448847873,0.0,0.8000293592441343,1.4548448600085102,0.0,0.07188200730612536,0.8981764834976765,0.7442929831226762,0.04921802267018165,1.9847072944826731,0.6444385894678386,0.0,0.021189299069938092,0.829303772831025,0.0,0.004321373782642578,1.0145205387579237,3.345759816288773
06H075,0.0,0.6074550232146685,1.4584867637982069,0.008600171761917567,0.06445798922691845,0.0,0.0,1.2513948500401042,0.2576785748691845,0.0,0.07918124604762482,0.04921802267018165,2.1913392125639297,0.0,0.008600171761917567,0.0,0.5403294747908738,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,1.2043913319192996,0.0,0.35602585719312274,1.7298934039632377,0.0,2.2333007715634716,0.0,0.6148972160331346,0.4927603890268375,1.876275588677879,0.0,1.1861083798132053,0.8992731873176038,0.0,0.2576785748691845,1.1258064581395268,0.2576785748691845,0.1903316981702915,2.0549193271238146,0.6627578316815741,0.0,0.01703333929878037,0.9180303367848802,0.06445798922691845,0.0,1.1367205671564067,3.345863628503764
06H077,0.0,0.9689496809813426,1.1017470739463662,0.0,0.03742649794062367,0.0,0.0,1.6144753660903952,0.2528530309798932,0.0,0.03742649794062367,0.01703333929878037,1.8464608251293324,0.0,0.02530586526477026,0.0,0.21218760440395779,0.0,0.0,0.0,0.0,0.0,0.0,1.0982975364946976,0.0,0.15836249209524964,1.438384107034714,0.0,2.0580082327154026,0.0,0.30749603791321295,0.06818586174616162,1.8363241157067516,0.0,0.48572142648158,1.2926990030439298,0.01703333929878037,0.21218760440395779,0.890979596989689,0.6434526764861874,0.056904851336472634,1.8930401119571179,0.250420002308894,0.0,0.0,0.60422605308447,0.04921802267018165,0.0,0.8267225201689921,3.4424860404196287
06H088,0.0,0.48287358360875376,1.5097400155703824,0.0,0.320146286111054,0.0,0.021189299069938092,1.5058280338548362,0.18752072083646307,0.0,0.04532297878665747,0.02530586526477026,2.082246654743669,0.0,0.029383777685209667,0.0,0.23804610312879543,0.0,0.04532297878665747,0.0,0.04532297878665747,0.0,0.0,1.2805783703680762,0.0,0.19865708695442263,1.6895752157599382,0.0,2.058388059993333,0.0,0.6866362692622934,0.08990511143939793,1.7160868537748322,0.0,0.8014037100173551,1.0034605321095065,0.03742649794062367,0.21748394421390624,0.9800033715837464,0.5092025223311029,0.04532297878665747,2.2809651480970934,0.24303804868629442,0.08635983067474821,0.01703333929878037,0.9556877503135057,0.10037054511756291,0.004321373782642578,1.2755416884013095,3.0568438934471307
06H089,0.0,0.9599948383284161,1.4629966120280562,0.008600171761917567,0.271841606536499,0.0,0.0,1.6691308473733326,0.08278537031645007,0.0,0.08635983067474821,0.056904851336472634,1.5861370252307931,0.029383777685209667,0.008600171761917567,0.0,0.21218760440395779,0.0,0.0,0.0,0.0,0.0,0.0,1.220631019448092,0.0,0.36361197989214433,1.638189640190837,0.0,2.0003472966853635,0.0,0.20139712432045143,0.23552844690754893,1.72607487021537,0.0,1.0034605321095065,1.0025979807199086,0.0,0.18184358794477254,1.1821292140529984,0.33041377334919075,0.01703333929878037,2.057247580131245,0.6522463410033232,0.0,0.012837224705172217,1.0322157032979815,0.021189299069938092,0.004321373782642578,1.163757523981956,3.551782910772786
06H099,0.0,0.6222140229662952,1.469822015978163,0.004321373782642578,0.08278537031645007,0.0,0.0,1.8012664704896202,0.36548798489089973,0.0,0.04921802267018165,0.01703333929878037,2.063145637106638,0.0,0.03342375548694973,0.0,0.14921911265537988,0.0,0.0,0.0,0.0,0.0,0.0,1.2986347831244356,0.0,0.03342375548694973,1.5286596452349899,0.01703333929878037,1.9753398846054584,0.0,1.0060379549973173,0.021189299069938092,1.8094923769373419,0.0,0.670245853074124,1.310480891462675,0.0,0.13033376849500614,1.1162755875805443,0.7543483357110189,0.01703333929878037,2.081995025272298,0.13033376849500614,0.0,0.04139268515822507,0.9947569445876281,0.021189299069938092,0.004321373782642578,1.0542299098633974,3.206650504346837
06H103,0.0,0.46834733041215726,1.5054213275832808,0.0,0.08990511143939793,0.0,0.0,1.9730816496013674,0.30749603791321295,0.0,0.03742649794062367,0.012837224705172217,1.9515317905423482,0.0,0.0,0.0,0.10037054511756291,0.0,0.0,0.0,0.021189299069938092,0.0,0.0,1.249931756634195,0.0,0.1553360374650618,1.7175040747642019,0.0,1.9979976364080043,0.0,0.13987908640123647,0.07188200730612536,1.927473020995276,0.0,0.37106786227173627,1.3197304943302246,0.0,0.250420002308894,1.245018870737753,0.5599066250361124,0.0,2.0092383709684665,0.39619934709573634,0.07918124604762482,0.008600171761917567,0.7007037171450193,0.06818586174616162,0.021189299069938092,1.073351702386901,3.1023993998649826
06H106,0.0,0.7007037171450193,1.5378190950732742,0.0,0.17026171539495738,0.0,0.0,1.6852041344710147,0.09691001300805642,0.0,0.03342375548694973,0.012837224705172217,1.9958983236464372,0.008600171761917567,0.02530586526477026,0.0,0.11058971029924897,0.0,0.0,0.0,0.0,0.0,0.0,1.1872386198314788,0.0,0.7395723444500919,1.3490831687795903,0.0,1.7403626894942439,0.0,0.3926969532596657,0.10380372095595687,1.7546540692554322,0.0,0.5289167002776547,1.1414497734004674,0.0,0.029383777685209667,1.055378331375,0.43933269383026263,0.0,2.0,0.7788744720027395,0.06818586174616162,0.02530586526477026,0.7041505168397991,0.09342168516223506,0.004321373782642578,0.9754318085092629,3.0280056510930233
06H115,0.0,0.5998830720736879,1.6097011023793995,0.004321373782642578,0.20682587603184968,0.0,0.0,1.5579881482249132,0.43136376415898736,0.0,0.04532297878665747,0.01703333929878037,1.727785174182906,0.03742649794062367,0.008600171761917567,0.0,0.06445798922691845,0.0,0.01703333929878037,0.0,0.01703333929878037,0.0,0.0,1.2425414282983842,0.0,0.785329835010767,1.6524397475894201,0.0,2.0887383652739984,0.0,0.5526682161121932,0.08990511143939793,1.6015167836500102,0.0,0.912753303671323,1.077731179652392,0.0,0.23299611039215382,1.1815577738627863,0.4082399653118496,0.03342375548694973,2.184265443062108,0.8680563618230416,0.0,0.0,0.9758911364017928,0.04139268515822507,0.012837224705172217,1.3521825181113625,3.2046191343528667
06H117,0.0,0.5428254269591799,1.8325089127062364,0.004321373782642578,0.26007138798507473,0.0,0.029383777685209667,1.598899887063883,0.2695129442179163,0.0,0.07918124604762482,0.021189299069938092,2.2073650374690716,0.01703333929878037,0.10037054511756291,0.0,0.403120521175818,0.0,0.0,0.0,0.12385164096708583,0.0,0.0,1.2417954312951986,0.0,0.250420002308894,1.7005306569785916,0.0,2.1684974835230326,0.0,0.6354837468149122,0.26007138798507473,1.5646660642520893,0.0,1.028977705208778,1.0499928569201427,0.04139268515822507,0.11727129565576427,1.0622058088197126,0.5237464668115644,0.04532297878665747,2.055187138555754,0.3159703454569178,0.06069784035361165,0.012837224705172217,1.0102999566398119,0.07188200730612536,0.004321373782642578,1.1038037209559568,2.693480720320014
06H133,0.0,0.04139268515822507,1.5100085129402347,0.004321373782642578,0.08635983067474821,0.0,0.0,1.8213169705910974,0.07918124604762482,0.0,0.03742649794062367,0.021189299069938092,1.3738311450738303,0.08278537031645007,0.008600171761917567,0.0,0.1643528557844371,0.0,0.02530586526477026,0.0,0.03742649794062367,0.0,0.0,1.2706788361447063,0.0,0.6608654780038692,1.7720281653248549,0.0,2.32209519286655,0.0,0.787460474518415,0.18184358794477254,2.0039342061737084,0.0,0.9614210940664483,1.1604685311190375,0.0,0.3010299956639812,1.0170333392987803,0.3944516808262163,0.0,2.082030981267012,0.8887409606828927,0.0,0.004321373782642578,1.118595365223762,0.04532297878665747,0.004321373782642578,1.2545480771089739,3.1259982075275627
06H144,0.0,0.22271647114758328,1.7974752875373343,0.0,0.1643528557844371,0.0,0.01703333929878037,1.9916690073799486,0.42324587393680785,0.0,0.11058971029924897,0.01703333929878037,2.2789364233010994,0.0,0.04532297878665747,0.0,0.1643528557844371,0.0,0.008600171761917567,0.012837224705172217,0.0,0.0,0.0,1.3051363189436394,0.0,0.3364597338485295,1.9042285163400785,0.008600171761917567,2.1326438509730803,0.0,0.3424226808222063,0.056904851336472634,1.885643871835764,0.0,0.6848453616444125,1.3636119798921444,0.0,0.17609125905568124,1.1676126727275302,0.40483371661993806,0.0,2.1011625822148416,0.3424226808222063,0.0,0.04921802267018165,0.9211660506377387,0.10720996964786837,0.008600171761917567,1.0958664534785427,2.5466906931842406
06H146,0.0,0.4653828514484183,1.682325618667807,0.004321373782642578,0.11727129565576427,0.0,0.029383777685209667,1.9590413923210936,0.16731733474817606,0.0,0.04921802267018165,0.03342375548694973,2.0580082327154026,0.008600171761917567,0.021189299069938092,0.0,0.1553360374650618,0.0,0.021189299069938092,0.0,0.0,0.012837224705172217,0.0,1.184123354239671,0.0,0.10037054511756291,1.7168377232995244,0.0,2.272723234613842,0.0,0.18752072083646307,0.07554696139253074,1.904336792202495,0.0,0.5587085705331657,1.3316297176299323,0.0,0.2944662261615929,1.1341771075767664,0.6812412373755872,0.01703333929878037,2.015778756389041,0.2695129442179163,0.2148438480476979,0.01703333929878037,0.9628426812012424,0.09342168516223506,0.021189299069938092,1.0207754881935578,3.125946216059345
