,AL158141.1,AC109486.3,CAP2P1,TMEM179,ZMIZ2,AP001187.1,NFIA_AS2,AC069214.1,EIF6,AC015802.3,PGF,FOXK1,AC091982.1,HTATIP2,RORA_AS2,Y_RNA,AC097359.2,SNRPCP4,ATG4B,RRM2,LINC02332,HIST1H2BPS2,CDK2AP2P2,AP006248.5,SCARF1,VCPKMT,AP000867.1,AC009118.2,AC026898.1,PRPF38B,HOXB_AS1,PIWIL4,RNA5SP454,COX7BP2,DPPA4,AP003080.1,PRAMEF27,C3orf79,CCNDBP1,RNA5SP268,ARRDC1_AS1,AL096701.1,AC092306.1,CIR1P3,WASH9P,PSEN2,AC004623.1,AL031728.1,AC135782.3,BX649632.1
05H136,1.5148132949992854,0.11058971029924897,0.0,0.0,0.0,0.0,0.06818586174616162,0.0,0.012837224705172217,0.004321373782642578,0.029383777685209667,0.0,0.725094521081469,1.3083509485867257,0.0,0.0,0.0,2.492578813187933,0.0,1.6469915374771225,0.0,1.3651134316275773,0.008600171761917567,0.004321373782642578,0.7474118078864233,0.14921911265537988,0.0,0.1205739312058499,0.10037054511756291,0.07918124604762482,0.01703333929878037,0.6683859166900001,0.04921802267018165,2.128786858642598,0.0,0.0,1.0342272607705507,0.756636108245848,2.7868507591948064,1.7111320723068417,0.18752072083646307,0.008600171761917567,0.012837224705172217,0.0,0.0,1.3961993470957363,0.0,0.012837224705172217,0.5854607295085006,0.0
05H143,1.8457799671118893,0.03342375548694973,0.0,0.0,0.0,0.0,0.08990511143939793,0.07918124604762482,0.0,0.004321373782642578,0.021189299069938092,0.0,0.7458551951737289,1.4189638307036225,0.0,0.0,0.0,2.5543074088055593,0.004321373782642578,1.708845638048179,0.658964842664435,1.6720978579357175,0.04921802267018165,0.0,0.952792443044092,0.03742649794062367,0.08278537031645007,0.2671717284030138,1.6962689967455327,0.3053513694466238,0.04532297878665747,0.6893088591236203,0.03742649794062367,1.8536373819585943,0.0,0.0,1.2180100429843634,0.35024801833416286,2.510129282621902,2.013005850015737,0.07554696139253074,0.0,0.029383777685209667,0.0,0.0,1.4778444763387584,0.0,0.012837224705172217,0.7041505168397991,0.0
05H149,1.7281913985899466,0.03742649794062367,0.0,0.0,0.0,0.17897694729316943,0.0,0.07188200730612536,0.0,0.0,0.03342375548694973,0.0,1.2327420627207368,1.2766915288450398,0.0,0.008600171761917567,0.0,2.4233114228739034,0.012837224705172217,1.7998228309933197,0.49554433754644844,1.3291944150884512,0.04532297878665747,0.0,0.9885589568786155,0.0,0.10037054511756291,0.28330122870354957,0.35793484700045386,0.0,0.04139268515822507,0.5024271199844327,0.029383777685209667,1.9963803132334101,0.0,0.0,0.7387805584843692,0.9196010237841109,2.7877437716464666,1.566083784167996,0.021189299069938092,0.0,0.03742649794062367,0.029383777685209667,0.0,1.3579348470004537,0.0,0.0,0.3873898263387294,0.0
05H163,1.5108130105124962,0.056904851336472634,0.0,0.0,0.0,0.23299611039215382,0.021189299069938092,0.06818586174616162,0.0,0.0,0.09342168516223506,0.0,0.9652017010259121,1.1414497734004674,0.0,0.0,0.0,2.5476147374524074,0.0,1.6105537053170946,0.7379873263334308,1.4097641042663462,0.021189299069938092,0.0,1.2265999052073575,0.0,0.13987908640123647,0.24303804868629442,0.029383777685209667,0.06818586174616162,0.03342375548694973,0.6776069527204931,0.0,1.7151673578484579,0.0,0.0,0.8948696567452525,0.6848453616444125,2.7934201689407847,1.5323721335678775,0.17318626841227402,0.0,0.15836249209524964,0.0,0.0,1.4131320504348721,0.0,0.0,0.3443922736851107,0.0
05H179,1.9077337369976555,0.08635983067474821,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.03342375548694973,0.004321373782642578,0.008600171761917567,0.08278537031645007,0.0,1.0409976924234905,1.4779889762508893,0.0,0.0,0.0,2.5775607299987704,0.021189299069938092,1.6341748717626001,0.0,1.6148972160331345,0.03742649794062367,0.004321373782642578,0.9854264740830017,0.004321373782642578,0.04532297878665747,0.5105450102066121,0.18752072083646307,0.07554696139253074,0.03742649794062367,0.8208579894396999,0.03742649794062367,2.136879039875517,0.0,0.0,0.9030899869919435,0.7267272090265723,2.8439363008835103,1.7672300981107183,0.0,0.004321373782642578,0.04139268515822507,0.0,0.0,1.483301952358167,0.0,0.021189299069938092,0.5250448070368452,0.0
05H181,1.4318460456987254,0.08990511143939793,0.0,0.0,0.0,0.0,0.056904851336472634,0.05307844348341968,0.0,0.004321373782642578,0.09691001300805642,0.0,0.4578818967339924,1.2024883170600935,0.0,0.0,0.0,2.3485385012579933,0.0,1.6119356250401227,0.7888751157754168,1.4782778319196046,0.012837224705172217,0.004321373782642578,0.6374897295125107,0.008600171761917567,0.07918124604762482,0.06818586174616162,1.2846562827885157,0.056904851336472634,0.021189299069938092,0.5998830720736879,0.08990511143939793,1.7534298415754228,0.0,0.0,1.0870712059065355,0.6063813651106049,2.737113094305961,1.8561244442423004,0.01703333929878037,0.0,0.04139268515822507,0.10380372095595687,0.0,1.2190603324488614,0.0,0.008600171761917567,0.6364878963533654,0.0
05H184,1.6810602436318118,0.03342375548694973,0.0,0.0,0.0,0.02530586526477026,0.008600171761917567,0.03342375548694973,0.0,0.008600171761917567,0.01703333929878037,0.0,0.6364878963533654,1.2265999052073575,0.0,0.012837224705172217,0.0,2.5501671805101793,0.01703333929878037,1.7659664247857139,0.0,1.6069185259482912,0.012837224705172217,0.0,1.2909245593827543,0.0,0.08990511143939793,0.1643528557844371,0.1643528557844371,0.05307844348341968,0.01703333929878037,0.5502283530550941,0.012837224705172217,1.9788193867328423,0.0,0.0,1.153814864344529,0.7923916894982539,2.792314630415376,1.7178368674869255,0.0,0.0,0.06445798922691845,0.0,0.0,1.6330642726914992,0.0,0.012837224705172217,0.26007138798507473,0.0
05H193,1.933588510196653,0.04139268515822507,0.0,0.0,0.008600171761917567,0.05307844348341968,0.06069784035361165,0.09342168516223506,0.0,0.012837224705172217,0.1205739312058499,0.021189299069938092,0.7671558660821804,1.3406423775607053,0.0,0.008600171761917567,0.0,2.7010755631444954,0.01703333929878037,1.5631249603380444,0.0,1.6086329894900369,0.03742649794062367,0.0,1.1510632533537501,0.06445798922691845,0.06445798922691845,0.22271647114758328,0.24303804868629442,0.3891660843645325,0.012837224705172217,0.8561244442423004,0.004321373782642578,1.7111320723068417,0.0,0.0,1.0425755124401905,0.39619934709573634,2.52543355342882,1.8887409606828927,0.0,0.0,0.03742649794062367,0.0,0.0,1.4820155764507117,0.0,0.0,0.21218760440395779,0.0
05H195,2.09725730969342,0.01703333929878037,0.0,0.0,0.0,0.0,0.04139268515822507,0.0,0.0,0.008600171761917567,0.11727129565576427,0.004321373782642578,0.9434945159061027,1.3406423775607053,0.0,0.004321373782642578,0.0,2.645245371320481,0.004321373782642578,1.5564231213712854,0.46834733041215726,1.5726392970428134,0.03742649794062367,0.0,1.0927206446840991,0.008600171761917567,0.06818586174616162,0.1367205671564068,1.139249217571607,0.24797326636180664,0.06445798922691845,0.7307822756663892,0.07554696139253074,1.7779340488377793,0.0,0.0,0.983175072037813,0.4899584794248346,2.609903747188542,1.8530286147129897,0.05307844348341968,0.0,0.05307844348341968,0.0,0.0,1.4913616938342726,0.0,0.0,0.3979400086720376,0.0
06H010,1.7044079273868409,0.06818586174616162,0.0,0.0,0.0,0.0,0.012837224705172217,0.12710479836480765,0.0,0.008600171761917567,0.06445798922691845,0.0,0.8014037100173551,1.7287594751678743,0.0,0.004321373782642578,0.0,2.4984346202043572,0.004321373782642578,1.6626634095740376,0.0,1.7069736761761782,0.012837224705172217,0.0,0.8876173003357362,0.06069784035361165,0.0,0.5843312243675307,0.1903316981702915,0.04532297878665747,0.0,0.45024910831936116,0.17609125905568124,2.220134249570252,0.0,0.0,0.7259116322950482,0.3729120029701066,2.8686326846638703,1.8302035989257042,0.0,0.0,0.10380372095595687,0.03742649794062367,0.0,1.2250506961380487,0.0,0.06818586174616162,0.5428254269591799,0.0
06H011,1.602494068807281,0.029383777685209667,0.0,0.0,0.0,0.02530586526477026,0.07918124604762482,0.04139268515822507,0.0,0.012837224705172217,0.11727129565576427,0.0,0.8457180179666586,1.3222192947339193,0.0,0.004321373782642578,0.0,2.6649896479532953,0.008600171761917567,1.5746099413401873,0.7656685547590141,1.7186677353162108,0.0,0.004321373782642578,1.1829849670035817,0.008600171761917567,0.029383777685209667,0.12710479836480765,0.28555730900777376,0.28103336724772754,0.0,0.6857417386022636,0.13033376849500614,1.8438554226231612,0.004321373782642578,0.0,1.1338581252033346,0.6263403673750424,2.809667433239876,1.893428841779545,0.13033376849500614,0.0,0.04139268515822507,0.01703333929878037,0.0,1.3970705499594087,0.0,0.0,0.35024801833416286,0.0
06H019,1.8584770418133405,0.07918124604762482,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,0.0,0.0,0.021189299069938092,0.0,0.8075350280688532,1.224014811372864,0.0,0.004321373782642578,0.0,2.3908115097869382,0.0,1.6754116937148633,1.0257153839013406,1.5674968911042226,0.07554696139253074,0.0,1.0472748673841794,0.029383777685209667,0.0,0.25527250510330607,0.03342375548694973,0.18184358794477254,0.004321373782642578,0.8633228601204559,0.359835482339888,1.7740057302582095,0.0,0.0,1.0406023401140732,0.30319605742048883,2.5526803810533547,1.8035936647713444,0.04921802267018165,0.008600171761917567,0.06445798922691845,0.0,0.0,1.413467412985825,0.0,0.029383777685209667,0.4842998393467858,0.0
06H020,1.7087607236903166,0.03342375548694973,0.0,0.0,0.0,0.36921585741014284,0.06069784035361165,0.03742649794062367,0.0,0.0,0.10380372095595687,0.0,0.46089784275654777,1.1129399760840801,0.0,0.0,0.0,2.502358829319632,0.012837224705172217,1.7009631781595493,1.1798389280231867,1.5146805441249815,0.029383777685209667,0.0,1.079543007402906,0.13033376849500614,0.029383777685209667,0.31175386105575426,0.02530586526477026,0.1846914308175988,0.012837224705172217,0.6074550232146685,0.07918124604762482,1.6731131042382337,0.004321373782642578,0.0,1.1646502159342966,0.7259116322950482,2.605638990395859,1.7878853509409245,0.0,0.0,0.01703333929878037,0.0,0.0,1.3306166672944384,0.0,0.04532297878665747,0.5932860670204572,0.0
06H021,1.4999618655961902,0.04921802267018165,0.0,0.0,0.0,0.0,0.06069784035361165,0.0,0.0,0.03342375548694973,0.021189299069938092,0.0,0.4424797690644485,1.1357685145678222,0.0,0.0,0.0,2.4190962173779913,0.0,1.5429498488141788,0.6020599913279624,1.6701530451921802,0.0,0.008600171761917567,1.09725730969342,0.004321373782642578,0.03342375548694973,0.146128035678238,1.0884904701823963,0.1430148002540951,0.008600171761917567,0.5132176000679389,0.13033376849500614,1.5886078047426866,0.0,0.0,1.0437551269686796,0.33243845991560533,2.7273134773527605,1.767007363949804,0.07918124604762482,0.008600171761917567,0.05307844348341968,0.07554696139253074,0.0,1.3708830167776058,0.0,0.0,0.30319605742048883,0.0
06H026,1.961516011448949,0.029383777685209667,0.0,0.0,0.008600171761917567,0.0,0.06818586174616162,0.0,0.04532297878665747,0.11394335230683678,0.0,0.0,0.33041377334919075,1.1082266563749286,0.0,0.029383777685209667,0.0,2.5020855592260456,0.0,1.5455545072340648,0.4082399653118496,1.5898379431474599,0.04532297878665747,0.004321373782642578,1.2442771208018428,0.0,0.03742649794062367,0.49692964807321494,0.8135809885681919,0.2304489213782739,0.008600171761917567,0.6009728956867483,0.06069784035361165,1.485011214578573,0.0,0.0,0.9876662649262746,0.35024801833416286,2.394871762576109,1.8249714611236934,0.1205739312058499,0.012837224705172217,0.029383777685209667,0.021189299069938092,0.0,1.4821586954112764,0.0,0.01703333929878037,0.2528530309798932,0.0
06H028,1.7564839644426093,0.11058971029924897,0.0,0.0,0.0,0.17318626841227402,0.08990511143939793,0.0,0.0,0.012837224705172217,0.1643528557844371,0.029383777685209667,1.1218879851036812,1.321805483857539,0.0,0.0,0.0,2.6000249038929866,0.008600171761917567,1.7868223794991875,0.8375884382355113,1.7967824117013078,0.029383777685209667,0.0,1.1370374547895126,0.004321373782642578,0.0,0.18752072083646307,0.2764618041732442,0.11727129565576427,0.06445798922691845,0.39093510710337914,0.287801729930226,1.806586934327803,0.0,0.03742649794062367,0.8887409606828927,0.6464037262230695,3.0344359288678047,1.786964259435733,0.029383777685209667,0.0,0.08635983067474821,0.0,0.0,1.5330090224954853,0.0,0.02530586526477026,0.4623979978989561,0.0
06H029,1.9977794308656038,0.06069784035361165,0.0,0.0,0.0,0.0,0.1367205671564068,0.0,0.0,0.02530586526477026,0.056904851336472634,0.0,0.6693168805661122,1.242044239369551,0.0,0.0,0.0,2.653540523484712,0.02530586526477026,1.5267268673146357,0.5132176000679389,1.6590600722409383,0.029383777685209667,0.0,0.9943171526696367,0.008600171761917567,0.0,0.09342168516223506,0.10380372095595687,0.2671717284030138,0.029383777685209667,0.724275869600789,0.0,2.1100844228869233,0.0,0.0,1.0457140589408676,0.3820170425748684,2.654600037261985,1.8190830757437026,0.0,0.0,0.008600171761917567,0.0,0.0,1.3461573022320084,0.0,0.0,0.26245108973042947,0.0
06H035,1.5005109105263372,0.04139268515822507,0.0,0.0,0.0,0.06445798922691845,0.004321373782642578,0.029383777685209667,0.0,0.0,0.01703333929878037,0.0,0.45024910831936116,1.3543005623453597,0.0,0.0,0.0,2.330738358178876,0.008600171761917567,1.6900187807886953,0.0,1.549738731264899,0.02530586526477026,0.0,1.118595365223762,0.0,0.1205739312058499,0.5037906830571811,0.08635983067474821,0.0,0.03742649794062367,0.4871383754771864,0.12385164096708583,2.06043340670274,0.0,0.0,0.9689496809813426,0.6646419755561255,2.6639552099559114,1.6506959797606109,0.10720996964786837,0.0,0.029383777685209667,0.0,0.0,1.4169731726030363,0.0,0.004321373782642578,0.7075701760979364,0.0
06H038,1.375297738217339,0.13353890837021748,0.0,0.0,0.0,0.0,0.004321373782642578,0.0,0.0,0.0,0.03342375548694973,0.0,0.4578818967339924,1.299725153975637,0.0,0.0,0.0,2.375553883598933,0.008600171761917567,1.515343893088381,0.0,1.5698418994037615,0.012837224705172217,0.0,0.952792443044092,0.008600171761917567,0.02530586526477026,0.17609125905568124,1.2750808984568585,0.03742649794062367,0.01703333929878037,0.5550944485783191,0.004321373782642578,1.803183888535342,0.0,0.0,1.0549958615291415,0.2741578492636798,2.5067349717157965,1.791971201020768,0.07554696139253074,0.0,0.06818586174616162,0.0,0.0,1.2766915288450398,0.0,0.0,0.34044411484011833,0.0
06H045,1.6363875858131567,0.01703333929878037,0.0,0.0,0.0,0.1553360374650618,0.250420002308894,0.07918124604762482,0.0,0.02530586526477026,0.13987908640123647,0.0,0.9196010237841109,1.4068806700491248,0.0,0.0,0.0,2.1973632730067196,0.008600171761917567,1.4043204672217307,0.0,1.6549462265843442,0.0,0.0,0.9410142437055697,0.0,0.11058971029924897,0.1205739312058499,0.12385164096708583,0.0,0.01703333929878037,0.2576785748691845,0.0,2.2650537885040145,0.0,0.0,0.69284691927723,1.0644579892269186,2.8688911932916836,1.6697816152085365,0.11058971029924897,0.0,0.04139268515822507,0.06445798922691845,0.0,1.1970047280230458,0.0,0.0,0.292256071356476,0.0
06H048,1.2543063323312855,0.08278537031645007,0.0,0.0,0.0,0.004321373782642578,0.012837224705172217,0.03742649794062367,0.008600171761917567,0.008600171761917567,0.01703333929878037,0.0,0.48144262850230496,1.0888445627270043,0.0,0.004321373782642578,0.0,2.3834383352566553,0.004321373782642578,1.549738731264899,1.2479732663618066,1.4454485142660498,0.021189299069938092,0.0,1.1486026548060935,0.004321373782642578,0.0,0.5092025223311029,0.09691001300805642,0.11727129565576427,0.021189299069938092,0.6720978579357175,0.17318626841227402,1.6813317059691657,0.0,0.0,0.967079734144497,0.22530928172586287,2.847554151880652,1.7000977046130537,0.04921802267018165,0.09342168516223506,0.06069784035361165,0.012837224705172217,0.0,1.4316853446860118,0.0,0.004321373782642578,0.47275644931721233,0.0
06H066,1.582744965691277,0.05307844348341968,0.0,0.0,0.0,0.0,0.12385164096708583,0.03342375548694973,0.0,0.004321373782642578,0.04921802267018165,0.0,0.6919651027673603,1.0606978403536118,0.0,0.0,0.0,2.5251096222719336,0.021189299069938092,1.526339277389844,0.0,1.5487578285737043,0.0,0.0,1.1604685311190375,0.008600171761917567,0.04921802267018165,0.08635983067474821,0.414973347970818,0.01703333929878037,0.03342375548694973,0.8135809885681919,0.0,2.2854447829074154,0.008600171761917567,0.0,0.9434945159061027,0.951823035315912,2.199151571205089,1.8840586470939384,0.0,0.0,0.02530586526477026,0.0,0.0,1.2291697025391009,0.0,0.004321373782642578,0.4014005407815441,0.0
06H073,1.4622482153549974,0.02530586526477026,0.9508514588885464,0.0,0.0,0.0,0.012837224705172217,0.04532297878665747,0.0,0.08990511143939793,0.13033376849500614,0.0,0.6693168805661122,1.2392994791268925,0.0,0.0,0.0,2.471056893815098,0.004321373782642578,1.5734518220354854,0.546542663478131,1.5715923833613072,0.03742649794062367,0.004321373782642578,1.1322596895310446,0.0,0.03342375548694973,0.20139712432045143,0.45636603312904306,0.08278537031645007,0.02530586526477026,0.6683859166900001,0.1367205671564068,1.344981413927258,0.0,0.0,1.0549958615291415,0.18184358794477254,2.250175948083925,1.8207923810882036,0.18752072083646307,0.06445798922691845,0.07554696139253074,0.03342375548694973,0.0,1.0350292822023681,0.0,0.012837224705172217,0.48855071650044424,0.0
06H074,1.3461573022320084,0.021189299069938092,0.0,0.0,0.0,0.0,0.13353890837021748,0.07554696139253074,0.012837224705172217,0.0,0.0,0.0,1.104145550554008,1.3234583668494677,0.0,0.0,0.0,2.5168921816512415,0.0,1.737987326333431,0.0,1.759743367597725,0.004321373782642578,0.0,1.0633333589517495,0.004321373782642578,0.05307844348341968,0.07918124604762482,0.7151673578484579,0.056904851336472634,0.008600171761917567,0.5599066250361124,0.004321373782642578,1.8871670208947744,0.0,0.0,1.1464381352857747,0.3010299956639812,2.792937716578812,1.7921114090871684,0.0,0.004321373782642578,0.03342375548694973,0.0,0.0,1.2817149700272958,0.0,0.012837224705172217,0.7209857441537391,0.0
06H075,1.256958152560932,0.292256071356476,0.0,0.0,0.0,0.08278537031645007,0.008600171761917567,0.0,0.0,0.04921802267018165,0.04139268515822507,0.0,0.6324572921847242,1.2407987711173312,0.0,0.0,0.0,2.289142835932333,0.02530586526477026,1.6649238934380817,0.0,1.2655253352190738,0.0,0.012837224705172217,1.1367205671564067,0.18752072083646307,0.029383777685209667,0.24303804868629442,0.5118833609788744,0.33041377334919075,0.004321373782642578,0.9020028913507294,0.07918124604762482,2.0179093958966887,0.0,0.0,0.6954816764901974,0.1846914308175988,2.8434258933903163,1.8470788620657155,0.10720996964786837,0.008600171761917567,0.05307844348341968,0.0,0.0,1.4471580313422192,0.0,0.012837224705172217,0.34830486304816066,0.0
06H077,0.8463371121298052,0.05307844348341968,0.0,0.0,0.0,0.0,0.10037054511756291,0.04532297878665747,0.02530586526477026,0.0,0.021189299069938092,0.0,0.5276299008713387,1.2068258760318498,0.0,0.0,0.0,2.2225864233903896,0.004321373782642578,1.678518379040114,0.0,1.458033192496506,0.012837224705172217,0.0,1.0425755124401905,0.08990511143939793,0.06069784035361165,0.22271647114758328,0.10380372095595687,0.021189299069938092,0.004321373782642578,0.7176705030022621,0.0,2.213331780706593,0.0,0.0,0.6354837468149122,0.4014005407815441,2.6316466629584196,1.3911116137028026,0.0,0.0,0.02530586526477026,0.01703333929878037,0.0,1.0965624383741355,0.0,0.0,0.5658478186735176,0.0
06H088,1.5776066773625357,0.04532297878665747,0.0,0.0,0.0,0.0,0.07188200730612536,0.10037054511756291,0.0,0.008600171761917567,0.02530586526477026,0.0,0.6551384348113821,1.1763806922432705,0.0,0.0,0.0,2.5153438930883807,0.004321373782642578,1.793301353613115,0.0,1.4144719496293028,0.0,0.0,0.9813655090785444,0.004321373782642578,0.03742649794062367,0.19865708695442263,0.13987908640123647,0.05307844348341968,0.008600171761917567,0.5224442335063199,0.012837224705172217,1.9420080530223132,0.0,0.03742649794062367,0.9036325160842377,0.7134905430939424,2.500291375841059,1.720242018287057,0.06069784035361165,0.004321373782642578,0.04921802267018165,0.0,0.0,1.0394141191761372,0.0,0.008600171761917567,0.24551266781414982,0.0
06H089,1.8221026686469204,0.04532297878665747,0.0,0.0,0.004321373782642578,0.17318626841227402,0.004321373782642578,0.07554696139253074,0.0,0.004321373782642578,0.03742649794062367,0.0,1.0417873189717517,1.2911467617318857,0.0,0.004321373782642578,0.0,2.522326840754719,0.012837224705172217,1.5647843845039868,0.38021124171160603,1.56925683332861,0.008600171761917567,0.0,1.249931756634195,0.012837224705172217,0.029383777685209667,0.24054924828259971,0.16136800223497488,0.48572142648158,0.01703333929878037,0.615950051656401,0.029383777685209667,1.847634344318255,0.004321373782642578,0.0,0.967547976218862,0.4424797690644485,2.6908072073816243,1.7905666251460766,0.10037054511756291,0.012837224705172217,0.06818586174616162,0.01703333929878037,0.0,1.4312028845565166,0.0,0.03742649794062367,0.24551266781414982,0.0
06H099,1.510142699402573,0.04532297878665747,0.0,0.0,0.0,0.0,0.008600171761917567,0.08278537031645007,0.008600171761917567,0.004321373782642578,0.04139268515822507,0.0,1.04296907339318,1.420615770625765,0.0,0.0,0.0,2.5498366997927007,0.008600171761917567,1.4955443375464486,0.0,1.6280822609906793,0.021189299069938092,0.0,0.9449759084120478,0.021189299069938092,0.0,0.1903316981702915,0.5763413502057928,0.0,0.01703333929878037,0.6222140229662952,0.004321373782642578,2.0511525224473814,0.0,0.0,0.6618126855372612,0.38381536598043126,2.7547839408658947,1.6549462265843442,0.0,0.0,0.04532297878665747,0.0,0.0,1.2782962080912739,0.0,0.0,0.34635297445063856,0.0
06H103,1.3142886609474977,0.18184358794477254,0.0,0.0,0.0,0.0,0.01703333929878037,0.08990511143939793,0.0,0.0,0.0,0.0,0.5877109650189114,1.4496326504700745,0.0,0.0,0.0,2.3877990094623676,0.004321373782642578,1.6766021695820184,0.5774917998372253,1.4865721505183564,0.004321373782642578,0.004321373782642578,0.6364878963533654,0.012837224705172217,0.0,0.3873898263387294,0.01703333929878037,0.1430148002540951,0.008600171761917567,0.10720996964786837,0.004321373782642578,2.2838889379760565,0.0,0.0,0.290034611362518,0.359835482339888,2.847720688848222,1.4865721505183564,0.07188200730612536,0.0,0.03342375548694973,0.0,0.0,1.04296907339318,0.004321373782642578,0.008600171761917567,0.367355921026019,0.0
06H106,1.839729375206388,0.11058971029924897,0.0,0.0,0.0,0.24551266781414982,0.004321373782642578,0.0,0.029383777685209667,0.0,0.01703333929878037,0.0,0.8943160626844384,1.2496874278053016,0.0,0.0,0.0,2.554549726837737,0.004321373782642578,1.5795549604009986,0.10037054511756291,1.5651391519697895,0.029383777685209667,0.0,0.8762178405916422,0.03342375548694973,0.029383777685209667,0.5490032620257879,0.2944662261615929,0.04139268515822507,0.004321373782642578,0.617000341120899,0.0,1.7868223794991875,0.0,0.0,0.5910646070264992,0.416640507338281,3.030571388689708,1.6935510855959135,0.16136800223497488,0.0,0.01703333929878037,0.0,0.0,1.3494717992143856,0.0,0.012837224705172217,0.3891660843645325,0.0
06H115,2.0170333392987803,0.03342375548694973,0.0,0.0,0.004321373782642578,0.10037054511756291,0.04921802267018165,0.0,0.0,0.004321373782642578,0.0,0.004321373782642578,0.47856649559384334,1.1934029030624176,0.0,0.008600171761917567,0.0,2.4931930714536863,0.004321373782642578,1.7055216134226672,0.0,1.5129510799724906,0.008600171761917567,0.0,0.8645110810583918,0.2304489213782739,0.05307844348341968,0.515873843711679,0.3384564936046048,0.056904851336472634,0.008600171761917567,0.4756711883244297,0.029383777685209667,1.7479553069067297,0.0,0.0,1.064083435963596,0.8195439355418687,2.4834874476795927,1.7378285058957847,0.0,0.0,0.03342375548694973,0.04532297878665747,0.0,1.4126285205443752,0.0,0.2671717284030138,0.5211380837040362,0.0
06H117,1.5585885831081994,0.05307844348341968,0.0,0.0,0.0,0.0,0.07918124604762482,0.0,0.0,0.021189299069938092,0.0,0.0,0.4517864355242902,1.2103185198262318,0.0,0.0,0.0,2.4639526817194084,0.0,1.695218918905151,0.0,1.521530341278711,0.0,0.0,1.0153597554092142,0.0,0.07554696139253074,0.11394335230683678,0.1903316981702915,0.05307844348341968,0.029383777685209667,0.6253124509616739,0.021189299069938092,1.8544882250444303,0.0,0.0,1.1427022457376157,0.7767011839884108,2.831773822338018,1.888179493918325,0.17026171539495738,0.004321373782642578,0.06445798922691845,0.0,0.0,1.3408405498123317,0.0,0.02530586526477026,0.7810369386211318,0.0
06H133,1.77342072329061,0.07554696139253074,0.0,0.0,0.004321373782642578,0.0,0.03342375548694973,0.08635983067474821,0.0,0.0,0.06069784035361165,0.0,0.7895807121644255,1.4742162640762553,0.0,0.01703333929878037,0.0,2.574251254539929,0.012837224705172217,1.6141587095091752,0.2148438480476979,1.7078255683322314,0.04139268515822507,0.0,1.0856472882968564,0.1643528557844371,0.06069784035361165,0.19589965240923368,0.1367205671564068,0.10380372095595687,0.03742649794062367,1.0354297381845483,0.07918124604762482,1.9939649981951189,0.0,0.0,0.9503648543761231,0.37106786227173627,2.7490015667044205,1.807264355276107,0.23552844690754893,0.004321373782642578,0.04532297878665747,0.01703333929878037,0.0,1.404833716619938,0.0,0.0,0.5786392099680724,0.0
06H144,1.1936810295412816,0.10720996964786837,0.0,0.0,0.0,0.11058971029924897,0.02530586526477026,0.08635983067474821,0.0,0.008600171761917567,0.09691001300805642,0.0,0.6106601630898799,1.3535315590777621,0.0,0.0,0.0,2.5883837683787276,0.021189299069938092,1.7417029839577398,1.40671045860979,1.6366884479532828,0.008600171761917567,0.0,0.8698182079793282,0.004321373782642578,0.0,0.1205739312058499,0.146128035678238,0.021189299069938092,0.029383777685209667,0.30749603791321295,0.012837224705172217,2.159416788216739,0.0,0.0,0.6180480967120927,0.6354837468149122,3.1967149177477503,1.6200318951262973,0.0,0.008600171761917567,0.02530586526477026,0.03342375548694973,0.0,1.2574385668598138,0.0,0.0,0.6464037262230695,0.0
06H146,1.479719235439571,0.16731733474817606,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.0,0.021189299069938092,0.03742649794062367,0.0,0.6560982020128319,1.5861370252307931,0.0,0.0,0.0,2.559379888183303,0.008600171761917567,1.449478399187365,0.7143297597452329,1.6971421262754596,0.021189299069938092,0.004321373782642578,0.6665179805548809,0.0,0.07554696139253074,0.14921911265537988,1.4574276929464844,0.0,0.02530586526477026,0.24551266781414982,0.10037054511756291,2.2348714585627025,0.0,0.029383777685209667,0.7986506454452689,0.6803355134145632,2.9564757868094254,1.7641761323903307,0.10037054511756291,0.004321373782642578,0.08635983067474821,0.0,0.0,1.2652896258608302,0.0,0.0,0.36172783601759284,0.03742649794062367
06H151,1.9786369483844743,0.08635983067474821,0.0,0.0,0.0,0.03342375548694973,0.056904851336472634,0.07918124604762482,0.004321373782642578,0.0,0.05307844348341968,0.0,1.6437486854595258,1.3552599055273784,0.0,0.008600171761917567,0.0,2.599468220974741,0.02530586526477026,1.6145808669974862,0.0,1.583538819254352,0.008600171761917567,0.0,0.9201233262907239,0.09691001300805642,0.07918124604762482,0.15228834438305647,0.06818586174616162,0.01703333929878037,0.029383777685209667,0.49554433754644844,0.08990511143939793,2.1064628837961212,0.0,0.021189299069938092,0.9474337218870508,1.2301933788690456,2.876621916034273,1.7769190028420465,0.021189299069938092,0.0,0.021189299069938092,0.012837224705172217,0.0,1.4320066872695985,0.0,0.04921802267018165,0.2944662261615929,0.0
