,ENSG00000174059,ENSG00000138722,ENSG00000113657,ENSG00000105810,ENSG00000104341,ENSG00000196139,ENSG00000128805,ENSG00000134531,ENSG00000120833,ENSG00000205978,ENSG00000277988,ENSG00000261633,ENSG00000095932,ENSG00000088882,ENSG00000088305,ENSG00000130584,ENSG00000238049
05H193,5.110723388623493,5.323086729173745,0.6285618099837341,4.401023812912358,4.444934466207748,1.933393945464989,3.246777212602153,2.390041323273344,2.7701116476800354,4.335174280133041,0.0,0.26857054261953656,5.305719795831676,4.917499329866521,4.5555535816960235,2.984034008085045,0.19314568998142226
05H195,4.394889090619615,4.162346564279737,2.1487607826257706,5.572586981638504,4.058647811706094,1.7909291018611653,3.311723132688127,3.768293504984237,3.614454989107929,3.8966551744837843,0.44910609850543526,0.9314569941822406,5.59497298727979,5.951545812397053,3.942634621737626,2.8242974647697916,0.0
06H010,1.8764550492203629,2.398550342172668,2.4735519243781736,4.47218659892536,2.174677226680008,1.2749997316657782,1.4101181477090377,4.389350519672652,2.052060304457554,2.48957233923851,0.0,0.4935102509565034,3.967332222166442,5.442973800003749,2.7007199628507346,1.5636696862995243,0.0
06H011,0.8455140168024874,3.433712337223915,2.1479815317499877,5.2710118588096675,2.3004912894649903,0.9425679565729145,2.7197332312262694,2.1059217005957476,0.5581795085246437,2.7140047928235354,0.0,0.38004870462410484,4.417636815513958,5.55462671747838,3.8948236227609465,2.1754259777628335,0.0
06H019,4.975520513597133,3.4579162207290945,2.648818977850563,4.62399097622429,4.004602378616645,0.8274654456299667,2.2606729234895084,3.4806987111104952,2.413834176220976,2.537703776840734,0.3764300373844582,0.21895300331251147,4.59190612886175,4.6689270941291054,3.408097469603488,1.9843005113871013,0.0
06H020,5.023810711170413,3.0932914634203583,0.9046000252521755,4.364447427623604,2.522875969686742,0.548851800552558,1.5395097320834301,4.49133754407898,1.3903320561125028,0.6561954098615963,0.1051076758567001,0.0,4.704288143004472,5.322729774687598,1.1646282535690553,1.1369977554018709,0.0
06H021,2.8203821695017326,3.7555232974676866,2.0906116912503094,4.970384969714497,4.448073185452369,0.5680426373040137,3.020150491641154,1.95714484999351,3.7016695579122523,1.923629254957019,0.0,0.5771406429207072,5.540085698306522,5.788645120217621,3.671855635863905,1.748414918411261,0.0
06H026,5.355638136156449,2.7052113899226637,0.4932649398385259,5.381967181710241,3.88713788980718,1.1974569704216487,1.2182941231464117,1.6682261963017229,2.2190383073229567,2.5374241281006715,0.13464869853776334,0.0,5.501860767572422,5.605917856246973,3.57143854915473,2.257567607587201,0.0
06H028,1.219482958040269,0.46917540218032444,4.541107743795544,6.082150181580969,3.035471162308748,0.7199363293227908,3.458942121495936,3.626526525660113,0.9240190597860808,1.8008693474322048,0.0,0.09429324075481564,5.192981734976617,5.976334247196136,4.382474533773696,3.254456121017885,0.0
06H029,6.523213871081746,4.228309748208307,0.07557547193797183,6.5289718684729285,0.21110927368042753,0.7442135339053797,1.3295616318501344,4.149915698718891,1.249078503376763,3.6385179809351995,0.0,0.0,6.264379803555463,6.364054483441292,4.230031924683088,1.2157411154837465,0.0
06H035,5.50042617054474,1.2503284974262627,0.2182601299135314,4.194147158302513,1.6624384511775936,1.2393903607059353,0.5622283225412926,4.236733023086714,1.5060970136417182,0.6867586043058992,0.0,0.1186481593533964,4.494607798767926,4.881486126704589,0.9626652673617543,1.985348145451612,0.0
06H038,1.3603599234493635,1.2391402218008918,1.556656275991262,4.021142553534661,2.265825303924821,1.120106406903103,1.7370813205800961,2.6338276610189215,2.9634459580798747,1.9791067440281973,0.0,0.1325404697969121,3.927402747881361,5.373002648411667,2.9465644438834286,1.8827155204425639,0.0
06H045,5.026738656214965,2.0341915505312764,0.08247482952560121,4.39294117034497,2.3413453637202646,1.2598613479879064,0.08717211087763213,3.1215408409901975,1.8079564142925855,1.856396405711448,0.0,0.0,5.713260297574363,5.8239257731423075,2.8714578722221846,1.7074111020162208,0.0
06H048,1.9426527986616176,1.2555371321529258,1.156256189916584,3.3313563304439584,3.283301777843984,0.6433061880855948,1.0704716638442822,2.197308557154094,1.4051154451837207,1.4025563111012924,0.0,0.0,3.424745319188948,3.6598941694329112,1.9916366485547827,0.9697001643672636,0.0
06H066,4.919162300258979,4.010839241838233,1.8096753745544527,4.859005013403787,1.5798965154861868,1.174563201943191,1.7347441871152551,5.125805637308363,0.241154479073508,3.3122960596167883,0.0,0.0,5.298087838329913,4.671926721112313,3.9908819109157756,1.980971741726769,0.0
06H073,0.34611299332191103,5.594158130959746,0.45515472587744815,4.921581080346609,3.3489433204335297,0.721767142136148,1.5998707114409707,0.7689457228073953,5.284312887045849,2.553877827701538,0.0,0.0,4.475132723171224,3.0882490420440027,1.8520060338541506,1.7320403889260192,0.0
06H074,0.29367549937189014,0.25119591872186725,1.403256763023913,3.8518908574261728,0.7963609045771424,0.1006340252378553,0.34750498923468837,5.104136292878286,1.47307698104274,0.4664669924896443,0.0,0.0,0.31002557135746023,0.40904676038052307,1.657840368242039,0.8266078142742085,0.0
06H075,5.209378459170298,3.8414911175730686,1.1088121105467708,4.324246262880988,4.477715271313053,0.7922446977279364,2.2493030063841353,3.7937429949338637,2.501371669979352,3.178450673252359,0.0,0.07713335375954378,4.64915154251616,4.156394666784292,4.345853019717258,1.7676795461832484,0.0
06H077,0.8847556953306887,4.418857484071949,1.5686727000219949,4.13761232653455,3.7750468641031123,0.502331727384305,1.2111457798603416,5.420610880614299,4.857561476278584,1.530191820275615,0.10511648267227357,0.3334066392328991,2.073500055977774,4.310379854281572,1.5609995824712215,1.1988495211335393,0.0
06H088,4.838541434687021,5.702393518899122,2.757067669109381,5.070818044728112,3.317886143395081,0.4612449308794431,2.8583178941423952,4.0158794708629095,5.401597706435158,4.174478861442365,0.0,0.0,5.217734039390464,5.489409083480496,3.8655409135704955,2.713866138783844,0.0
06H089,5.243678415916666,5.506728237477563,1.5112530487352709,5.6145491926064075,5.831930328174557,0.9403057101296536,1.9868725941503356,3.563072478838009,1.8184989346922928,3.6004368961058217,0.1071098687106347,0.39497947799621735,5.730891691899894,5.887916733945357,3.912672761761243,1.1762743327300496,0.0
06H099,3.5608772803448865,1.6630282419757307,2.760086301067182,4.8745144474110855,3.9382650651465623,0.6842691890989309,2.7328048686324764,4.5417404887959725,2.6678127968129512,3.157019598066299,0.226867944839951,0.6466778829162962,5.185494583547107,6.020460354273848,3.450845236209754,2.1168718176142547,0.3200851711902682
06H103,0.1473846860199763,0.08246422838269267,3.800640162867505,3.492147145757447,1.5397382282217225,0.6258039612986944,1.487286736447503,4.154253046712415,0.41774375245578854,1.1785040073429884,0.0,0.32729652206158066,4.696481157842915,4.7241258960748205,2.238485596968638,1.5214930353478426,0.0
06H106,4.457940253243439,2.6864712869416905,2.5363945318672716,4.63573060431004,2.987677429440275,1.0300438941997219,2.665287596621769,3.3706842742597622,0.9701015735067805,2.9373715381306256,0.0,0.6265017823180415,5.41624913258806,5.779370911889994,3.87898445338132,2.1035316543878877,0.0
06H115,5.416560127141997,3.8327276422306493,4.138540140415957,4.754422811775922,3.4003741990144554,1.179754098958573,2.2252327125685754,5.2311565305980015,2.6258463037060964,1.59789617981345,0.0,0.0,5.183077082232208,5.4781771104120285,1.4523275885667695,1.7330685864998345,0.0
06H117,2.7637492807005875,5.8617812124535185,2.0237877427390716,4.491626970444748,2.7394804610106163,0.37775110276902046,2.108398352272311,4.292400443855099,5.2424369278913865,2.8892306646400185,0.0,0.0,3.975828845172201,4.584193496970174,2.9386619507628486,2.1691582383716366,0.0
