,AMMECR1L,TMA7,ANGPTL7,CYP2AB1P,LINC01966,CREB3,AL078582.2,AC027277.2,AC135507.1,RPS21P4,HEPACAM,LSINCT5,AC008764.9,SINHCAFP2,CMTM2,CDCA7,SLCO2B1
06H106,2.011020355516257,0.01703333929878037,1.4220971631317103,0.12710479836480765,0.0,0.0,2.6236420458522685,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,0.0,0.3096301674258988,1.0614524790871933,1.727703883685354,1.4112829130173843
06H115,2.2271150825891253,0.01703333929878037,1.3163897510731954,0.15836249209524964,0.0,0.0,2.6377798293741583,0.004321373782642578,0.0,0.0,0.0,0.012837224705172217,0.0,0.49554433754644844,1.255995726722402,1.9032528168939584,1.4867137759824856
06H117,2.2435836759981913,0.06445798922691845,1.4075608494863625,0.16136800223497488,0.0,0.0,2.691320244223851,0.04532297878665747,0.0,0.0,0.0,0.0,0.0,0.5211380837040362,1.0944711286416449,0.8674674878590515,0.5965970956264602
06H133,2.036668810300097,0.0,1.4947110252052627,0.28330122870354957,0.0,0.0,2.8019248250602176,0.0,0.0,0.01703333929878037,0.01703333929878037,0.012837224705172217,0.0,0.28103336724772754,0.7867514221455612,2.027879409207207,1.8167714123333465
06H144,2.0200296335426993,0.056904851336472634,1.3995006613146106,0.2695129442179163,0.0,0.01703333929878037,2.761213445362497,0.008600171761917567,0.0,0.06818586174616162,0.0,0.012837224705172217,0.0,0.31806333496276157,1.4095950193968156,0.761927838420529,0.69284691927723
06H146,1.7711463488149852,0.05307844348341968,1.4227539413013481,0.290034611362518,0.0,0.0,2.6831101054721143,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.271841606536499,1.4265112613645752,1.3703280077795104,0.22530928172586287
06H151,1.9911817576678732,0.06445798922691845,1.3362595520141933,0.21218760440395779,0.0,0.0,2.783960719524367,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.20411998265592482,1.339848783037637,2.3757915976851924,1.281260687055013
07H003,2.4759615891924236,0.0,1.3422252293607904,0.24054924828259971,0.0,0.0,2.5287367777246526,0.008600171761917567,0.056904851336472634,0.021189299069938092,0.021189299069938092,0.16136800223497488,0.0,0.4742162640762552,1.2234959409623944,0.6374897295125107,0.6646419755561255
07H005,2.3342325263295995,0.05307844348341968,1.6544653335201458,0.34635297445063856,0.004321373782642578,0.0,2.7473418800685208,0.0,0.0,0.03342375548694973,0.004321373782642578,0.012837224705172217,0.004321373782642578,0.568201724066995,1.0199466816788423,0.8796692056320535,1.2327420627207368
07H009,2.2582061260688273,0.08635983067474821,1.317436496535099,0.3010299956639812,0.0,0.0,2.418152080563105,0.004321373782642578,0.0,0.03342375548694973,0.004321373782642578,0.0,0.004321373782642578,0.16136800223497488,0.9694159123539814,1.3881012015705168,0.7363965022766424
07H019,2.0316104147234815,0.06818586174616162,1.4984484031739997,0.10720996964786837,0.0,0.0,2.7305965710411257,0.004321373782642578,0.012837224705172217,0.0,0.03342375548694973,0.0,0.004321373782642578,0.36921585741014284,1.1528995963937474,0.829946695941636,0.5954962218255742
07H020,2.1600481395528752,0.03742649794062367,1.5324995860946624,0.4014005407815441,0.0,0.0,2.6409582034424948,0.0,0.0,0.021189299069938092,0.0,0.01703333929878037,0.0,0.2764618041732442,1.4423229557455746,1.61066016308988,1.327767489902729
07H024,1.409087369447835,0.15228834438305647,0.9781805169374139,0.11058971029924897,0.0,0.0,2.31270614559789,0.008600171761917567,0.008600171761917567,0.0,0.0,0.0,0.0,0.03742649794062367,0.7024305364455253,0.9365137424788933,0.367355921026019
07H034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07H041,2.1339857462685794,0.17318626841227402,1.458033192496506,0.07918124604762482,0.0,0.0,2.8692317197309762,0.0,0.04532297878665747,0.0,0.0,0.021189299069938092,0.0,0.14921911265537988,0.9786369483844743,0.20139712432045143,0.11394335230683678
07H042,2.321391278311689,0.056904851336472634,1.4507108781469193,0.1903316981702915,0.0,0.0,2.80342297165831,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.403120521175818,1.2242740142942576,0.6063813651106049,0.9947569445876281
07H043,1.8462133638793874,0.021189299069938092,1.2629254693318315,0.13987908640123647,0.0,0.0,2.539439950378438,0.004321373782642578,0.02530586526477026,0.05307844348341968,0.0,0.0,0.0,0.24551266781414982,1.1112625136590653,0.9479236198317265,1.0704073217401198
07H045,2.2402995820027125,0.04921802267018165,1.2177470732627935,0.146128035678238,0.0,0.0,2.7186760359723956,0.004321373782642578,0.01703333929878037,0.0,0.0,0.04532297878665747,0.0,0.029383777685209667,1.2041199826559248,0.14921911265537988,0.24054924828259971
07H052,1.5446880223026773,0.0,1.2038484637462348,0.12385164096708583,0.0,0.012837224705172217,2.6263506342627134,0.04921802267018165,0.0,0.01703333929878037,0.012837224705172217,0.0,0.0,0.06069784035361165,0.9014583213961124,1.0350292822023681,1.1945143418824673
07H055,2.128754572690689,0.08635983067474821,1.424064525417488,0.20951501454263097,0.0,0.0,2.6573331770686037,0.0,0.0,0.04139268515822507,0.0,0.0,0.0,0.17609125905568124,0.8549130223078556,0.5078558716958309,0.7803173121401513
07H062,2.27401922251933,0.0,1.4763968267253302,0.19865708695442263,0.0,0.0,2.781044128867602,0.0,0.0,0.0,0.0,0.0,0.0,0.3364597338485295,0.9960736544852753,0.8876173003357362,1.0726174765452365
07H069,2.2351242640194617,0.06069784035361165,1.5541255815130128,0.20139712432045143,0.0,0.0,2.729310610371158,0.012837224705172217,0.0,0.0,0.0,0.02530586526477026,0.0,0.14921911265537988,1.3483048630481607,1.8301393874253427,0.1553360374650618
07H082,1.526339277389844,0.01703333929878037,1.2268575702887234,0.18184358794477254,0.0,0.0,2.4230983526454675,0.0,0.0,0.01703333929878037,0.0,0.0,0.0,0.10037054511756291,0.9164539485499251,1.3386556655787003,0.6946051989335688
07H089,2.2679925903655827,0.02530586526477026,1.572987708198205,0.25527250510330607,0.0,0.0,2.797489133785025,0.0,0.01703333929878037,0.0,0.0,0.0,0.004321373782642578,0.36361197989214433,1.0614524790871933,0.6063813651106049,1.3550682063488506
07H095,2.226728756856991,0.021189299069938092,1.4952667443878105,0.1430148002540951,0.0,0.0,2.7098463756439157,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.0,0.416640507338281,1.0813473078041325,0.34044411484011833,1.1829849670035817
07H098,1.8612356186340404,0.029383777685209667,1.293141483450931,0.19865708695442263,0.0,0.0,2.743697866001234,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.3521825181113625,0.9647309210536293,1.545307116465824,0.7972675408307164
07H099,2.082030981267012,0.0,1.2842050677017942,0.17318626841227402,0.0,0.0,2.818575564472718,0.008600171761917567,0.029383777685209667,0.0,0.0,0.0,0.0,0.31386722036915343,1.5094713521025485,2.181014208352207,1.0174507295105362
07H106,1.6637951222194076,0.01703333929878037,1.216957207361097,0.19865708695442263,0.0,0.0,2.5414294614026223,0.01703333929878037,0.02530586526477026,0.0,0.0,0.0,0.0,0.06069784035361165,1.3334472744967505,0.7686381012476144,0.9459607035775686
07H107,2.055989583385691,0.04139268515822507,1.4562141553579888,0.2576785748691845,0.0,0.0,2.6172625170913744,0.20682587603184968,0.012837224705172217,0.03742649794062367,0.0,0.0,0.0,0.3979400086720376,1.1544239731146468,1.3544926005894364,0.5599066250361124
07H112,2.0535010023864153,0.0,1.5254335534288201,0.2576785748691845,0.0,0.0,2.6252404056171477,0.008600171761917567,0.0,0.0,0.0,0.04139268515822507,0.0,0.3521825181113625,1.1989318699322091,1.56925683332861,1.315550534421905
07H117,1.1693804953119495,0.04921802267018165,1.0191162904470727,0.02530586526477026,0.0,0.0,2.2482430830546196,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,0.829946695941636,0.35602585719312274,0.25527250510330607
07H124,1.7791634237644987,0.04139268515822507,1.3113299523037931,0.2944662261615929,0.0,0.0,2.8487062662186755,0.29885307640970665,0.0,0.0,0.0,0.0,0.004321373782642578,0.17897694729316943,1.4640422054388107,1.9737741939705802,0.725094521081469
07H125,2.3054158638380353,0.06445798922691845,1.6448323288256361,0.359835482339888,0.0,0.0,2.6769495393686307,0.0,0.012837224705172217,0.021189299069938092,0.0,0.0,0.0,0.6263403673750424,1.0394141191761372,0.5774917998372253,0.7442929831226762
07H131,1.9252605095194353,0.01703333929878037,1.3602146132953523,0.12385164096708583,0.0,0.012837224705172217,2.705384698389407,0.004321373782642578,0.0,0.0,0.0,0.008600171761917567,0.0,0.06069784035361165,1.236537261488694,2.3143939572219625,1.0195316845312554
07H133,2.209112703738592,0.0,1.5597869682005565,0.28555730900777376,0.0,0.0,2.7746337350999335,0.0,0.0,0.0,0.0,0.0,0.0,0.4593924877592308,1.104487111312395,1.1176026916900843,1.245018870737753
07H134,2.2099169530089915,0.0,1.3778524190067545,0.1643528557844371,0.0,0.0,2.4639079129384838,0.0,0.0,0.0,0.0,0.008600171761917567,0.0,0.1931245983544616,0.829946695941636,0.47275644931721233,0.359835482339888
07H135,2.2148703286112195,0.021189299069938092,1.4089180208467798,0.15836249209524964,0.0,0.0,2.821716544731034,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.4913616938342727,1.3859635706006974,0.814913181275074,0.45331834004703764
07H137,2.2615245564726707,0.03342375548694973,1.3404441148401183,0.16136800223497488,0.0,0.0,2.928052583019428,0.008600171761917567,0.008600171761917567,0.04139268515822507,0.0,0.012837224705172217,0.0,0.20139712432045143,1.1880843737149382,1.252367514459899,1.221153321954705
07H144,2.1693804953119495,0.008600171761917567,1.2350231594952235,0.16136800223497488,0.0,0.008600171761917567,2.7461435894488964,0.004321373782642578,0.021189299069938092,0.0,0.0,0.07918124604762482,0.0,0.4099331233312946,0.8162412999917831,1.515211304327802,1.0902580529313164
07H148,1.8893017025063104,0.03742649794062367,1.5458017571592761,0.13033376849500614,0.0,0.0,2.7221401254574156,0.004321373782642578,0.0,0.0,0.01703333929878037,0.012837224705172217,0.0,0.2148438480476979,1.3316297176299323,1.1846914308175989,0.9781805169374139
07H151,2.2648886261206194,0.02530586526477026,1.5412046906832584,0.29885307640970665,0.0,0.0,2.6926266329514807,0.004321373782642578,0.0,0.0,0.004321373782642578,0.0,0.0,0.6009728956867483,1.2116544005531824,0.20682587603184968,1.0166155475571774
07H152,2.2166144855012773,0.04139268515822507,1.6268534146667257,0.2695129442179163,0.0,0.0,2.7140026581221335,0.0,0.0,0.0,0.0,0.0,0.0,0.5797835966168101,1.312811826212088,1.5647843845039868,0.24054924828259971
07H156,2.0963885466873666,0.0,1.5798978696031039,0.32428245529769273,0.0,0.0,2.68397410472636,0.0,0.0,0.0,0.0,0.0,0.0,0.5477747053878226,1.1017470739463662,1.305566313515304,0.8169038393756602
07H158,2.2142873829104013,0.021189299069938092,1.5651391519697895,0.3424226808222063,0.0,0.0,2.798657549913149,0.17026171539495738,0.0,0.0,0.0,0.012837224705172217,0.0,0.4941545940184428,1.2909245593827543,0.7101173651118162,0.6454222693490919
07H160,2.2747811226059063,0.07918124604762482,1.540454613671412,0.2148438480476979,0.0,0.0,2.7500993637933466,0.0,0.0,0.0,0.0,0.0,0.0,0.4082399653118496,1.0934216851622351,0.25527250510330607,0.9585638832219674
08H004,2.360290399785712,0.0,1.2641091563058084,0.1430148002540951,0.0,0.0,2.3111178426625054,0.004321373782642578,0.0,0.021189299069938092,0.0,0.06818586174616162,0.0,0.3856062735983121,0.791690649020118,0.7846172926328754,0.2671717284030138
08H011,2.254088646919074,0.0,1.475380593143361,0.10380372095595687,0.0,0.0,2.6729379129925346,0.0,0.012837224705172217,0.0,0.0,0.04921802267018165,0.0,0.2787536009528289,1.0187004986662433,0.19589965240923368,0.35410843914740087
08H012,1.9696022648485392,0.08278537031645007,1.4857214264815801,0.3010299956639812,0.0,0.0,2.4834731816212225,0.01703333929878037,0.056904851336472634,0.0,0.0,0.08278537031645007,0.0,0.17318626841227402,1.3741982579290828,1.1772478362556233,1.0437551269686796
08H021,2.1738561389862694,0.08278537031645007,1.371990911464915,0.13033376849500614,0.0,0.0,2.7592068703313477,0.008600171761917567,0.021189299069938092,0.02530586526477026,0.0,0.0,0.0,0.24303804868629442,0.9365137424788933,0.12385164096708583,0.14921911265537988
08H033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08H034,1.70637635583969,0.029383777685209667,1.1439511164239635,0.09691001300805642,0.0,0.0,2.532868987045975,0.008600171761917567,0.008600171761917567,0.012837224705172217,0.0,0.0,0.0,0.04532297878665747,1.6297153326471323,1.9073038488339695,1.0277572046905534
08H042,2.3112663302881162,0.06818586174616162,1.5092025223311027,0.04532297878665747,0.0,0.0,2.577020484030885,0.008600171761917567,0.03742649794062367,0.0,0.0,0.0,0.0,0.20951501454263097,1.2016701796465816,1.0704073217401198,0.9934362304976116
08H048,2.251540888649978,0.03342375548694973,1.4127964287165433,0.11058971029924897,0.0,0.012837224705172217,2.650793039651931,0.0,0.0,0.01703333929878037,0.0,0.029383777685209667,0.0,0.3096301674258988,1.281260687055013,1.2803506930460056,1.4781334281005176
08H049,2.220343485097047,0.02530586526477026,1.2626883443016965,0.19865708695442263,0.0,0.0,2.3490248442077672,0.01703333929878037,0.0,0.0,0.0,0.012837224705172217,0.0,0.3053513694466238,0.9934362304976116,0.6720978579357175,0.4578818967339924
08H050,2.0224696127677695,0.06069784035361165,1.335858911319818,0.25527250510330607,0.0,0.0,2.600188498456229,0.008600171761917567,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,0.22010808804005513,1.2087100199064011,0.7151673578484579,0.6683859166900001
08H054,1.5974757898703775,0.056904851336472634,1.4992745818922173,0.021189299069938092,0.0,0.0,2.317687340486183,0.012837224705172217,0.01703333929878037,0.0,0.0,0.008600171761917567,0.0,0.01703333929878037,0.7058637122839193,1.2808059283936668,0.5490032620257879
08H055,1.9307962629833002,0.01703333929878037,1.4000196350651586,0.1367205671564068,0.0,0.0,2.632315541250991,0.09342168516223506,0.012837224705172217,0.0,0.0,0.0,0.0,0.3521825181113625,1.0417873189717517,0.4409090820652177,0.6570558528571039
08H056,2.344372621906474,0.0,1.612147838326487,0.13353890837021748,0.0,0.0,2.604031549319823,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.5763413502057928,1.0265332645232967,0.658964842664435,1.2866809693549301
08H062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08H063,2.2282976764748628,0.0,1.436480695009495,0.24054924828259971,0.0,0.04139268515822507,2.7480251360315195,0.0,0.06069784035361165,0.04532297878665747,0.0,0.0,0.0,0.3729120029701066,0.9777236052888477,1.236033147117636,0.43933269383026263
08H065,2.0251419496251932,0.08278537031645007,1.4490153163477864,0.37106786227173627,0.0,0.0,2.741230411025471,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.08278537031645007,1.1939589780191868,1.5174598265402321,1.2407987711173312
08H072,2.0388982121145327,0.029383777685209667,1.2005769267548483,0.08635983067474821,0.0,0.0,2.8868346404369616,0.004321373782642578,0.029383777685209667,0.012837224705172217,0.012837224705172217,0.0,0.0,0.1367205671564068,1.4838724542226736,1.9906495883188544,1.236789099409293
08H081,2.1398790864012365,0.03742649794062367,1.4310419453358856,0.1367205671564068,0.0,0.008600171761917567,2.6371994357405333,0.02530586526477026,0.03742649794062367,0.01703333929878037,0.0,0.012837224705172217,0.0,0.43136376415898736,1.1300119496719043,1.4568213480215986,0.7824726241662862
08H082,2.2621424648908777,0.021189299069938092,1.5374412834079476,0.35602585719312274,0.0,0.0,2.655954372078779,0.008600171761917567,0.012837224705172217,0.0,0.0,0.021189299069938092,0.0,0.6464037262230695,1.1473671077937864,0.6627578316815741,1.139249217571607
08H085,1.953373050726696,0.0,1.5183823155453438,0.23552844690754893,0.0,0.0,2.7026889681591335,0.012837224705172217,0.0,0.13033376849500614,0.0,0.0,0.0,0.08278537031645007,1.4336098433237183,1.7175040747642019,0.8457180179666586
08H087,1.819872821950546,0.03742649794062367,1.2992893340876799,0.20139712432045143,0.0,0.0,2.6295319183492403,0.0,0.02530586526477026,0.0,0.0,0.0,0.0,0.17897694729316943,0.8228216453031046,1.3970705499594087,0.4409090820652177
08H089,1.6994040818153373,0.02530586526477026,1.4106085425683679,0.07554696139253074,0.0,0.0,2.433161555829322,0.004321373782642578,0.03342375548694973,0.0,0.0,0.01703333929878037,0.0,0.03742649794062367,0.7363965022766424,0.505149978319906,0.5065050324048721
08H099,2.074523887934952,0.01703333929878037,1.3279716236230106,0.07188200730612536,0.0,0.0,2.5035591791653236,0.004321373782642578,0.03342375548694973,0.04532297878665747,0.0,0.02530586526477026,0.0,0.13353890837021748,0.7979596437371961,1.7388598020722001,0.5843312243675307
08H104,1.6734816970733473,0.0,1.5748411950633847,0.1903316981702915,0.0,0.0,2.475366058278924,0.008600171761917567,0.0,0.0,0.0,0.012837224705172217,0.0,0.11058971029924897,0.8698182079793282,0.2944662261615929,0.7007037171450193
08H112,1.746400644491561,0.08635983067474821,1.3113299523037931,0.08278537031645007,0.0,0.0,2.2881821306136576,0.0,0.0,0.012837224705172217,0.0,0.0,0.0,0.1205739312058499,1.1846914308175989,1.4812992733328558,0.4941545940184428
08H113,2.129689892199301,0.05307844348341968,1.608526033577194,0.23552844690754893,0.0,0.0,2.8514479288692227,0.04139268515822507,0.0,0.0,0.0,0.012837224705172217,0.004321373782642578,0.6473829701146198,1.1610683854711747,0.6354837468149122,0.8518696007297664
08H118,2.1403194516701283,0.12710479836480765,1.3130231103232382,0.1846914308175988,0.0,0.0,2.6664899002624973,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.1643528557844371,1.2787536009528289,1.9802761410778402,0.3443922736851107
08H139,2.1064628837961212,0.02530586526477026,1.3710678622717363,0.22010808804005513,0.0,0.0,2.8249584639373837,0.01703333929878037,0.01703333929878037,0.04532297878665747,0.0,0.0,0.0,0.20951501454263097,1.14705767102836,0.24303804868629442,1.2347702951609165
09H002,2.2224303146604902,0.0,1.4643404846276673,0.2304489213782739,0.0,0.0,2.8250819215055416,0.0,0.0,0.0,0.0,0.0,0.0,0.4014005407815441,1.0464951643347082,1.0944711286416449,1.0216027160282422
09H005,1.7495044238761421,0.01703333929878037,1.2132520521963968,0.1430148002540951,0.0,0.0,2.385463272450526,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.16136800223497488,1.0989896394011773,1.3736474722092178,0.7371926427047373
09H008,2.2406490746206793,0.0,1.190611797813605,0.14921911265537988,0.0,0.0,2.4708219495400128,0.0,0.0,0.0,0.0,0.05307844348341968,0.0,0.1643528557844371,0.8382192219076258,0.48855071650044424,0.7505083948513462
09H010,2.1561552608896872,0.0,1.2699796766453237,0.15836249209524964,0.0,0.0,2.7286134692892414,0.0,0.0,0.0,0.0,0.0,0.0,0.05307844348341968,1.3005954838899636,0.3891660843645325,0.13033376849500614
09H013,2.1555485771535294,0.03742649794062367,1.244771761495295,0.11727129565576427,0.0,0.0,2.5034501934420117,0.012837224705172217,0.021189299069938092,0.01703333929878037,0.0,0.09342168516223506,0.0,0.1903316981702915,0.9768083373380663,0.658964842664435,0.7881683711411677
09H015,1.7562556487542333,0.1367205671564068,1.2457593559672768,0.17026171539495738,0.0,0.0,2.707144188342445,0.004321373782642578,0.0,0.03742649794062367,0.0,0.004321373782642578,0.0,0.056904851336472634,1.1806992012960347,1.56062387454993,0.2944662261615929
09H016,2.357515588615097,0.02530586526477026,1.5358002908248978,0.13353890837021748,0.0,0.0,2.641355109412273,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.5010592622177514,1.0064660422492318,1.6671726724788685,1.1010593549081156
09H018,2.3768870566640485,0.09691001300805642,1.5630061870617937,0.13353890837021748,0.0,0.0,2.6751181523167986,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.7084209001347128,1.184123354239671,1.2397998184470986,1.1809855807867304
09H022,2.029667802675323,0.021189299069938092,1.4278105726759902,0.23804610312879543,0.0,0.0,2.9550861509904007,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.0,0.4548448600085102,1.2084413564385674,1.3439990690571613,0.45636603312904306
09H024,2.3661800579891143,0.0,1.4183012913197455,0.13033376849500614,0.0,0.0,2.575638076491376,0.0,0.04532297878665747,0.0,0.0,0.03742649794062367,0.0,0.05307844348341968,0.8668778143374989,0.6464037262230695,1.011570443597278
09H031,1.8730879855902858,0.029383777685209667,1.6114046377115934,0.04921802267018165,0.0,0.0,2.6596690475574456,0.004321373782642578,0.01703333929878037,0.0,0.0,0.0,0.0,0.15836249209524964,1.0025979807199086,1.3296012483565187,0.7007037171450193
09H032,2.1025366068740707,0.06818586174616162,1.7466341989375787,0.21218760440395779,0.0,0.0,2.791388853348385,0.0,0.01703333929878037,0.0,0.0,0.09691001300805642,0.0,0.21218760440395779,1.2242740142942576,0.07554696139253074,0.05307844348341968
09H035,1.9841671271469883,0.01703333929878037,1.529045170765769,0.2741578492636798,0.0,0.0,2.6432947224993932,0.0,0.0,0.0,0.0,0.0,0.0,0.36172783601759284,1.1989318699322091,1.132899769944483,1.3893433112520779
09H040,2.284723924636157,0.03342375548694973,1.4888326343824005,0.28103336724772754,0.0,0.0,2.8477515220205425,0.292256071356476,0.0,0.029383777685209667,0.0,0.03342375548694973,0.004321373782642578,0.2148438480476979,1.5866998016240492,1.249931756634195,1.4387005329007363
09H042,1.990072334692153,0.0,1.123524980942732,0.09691001300805642,0.0,0.0,2.529314835153137,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.08990511143939793,0.8524799936368563,0.46982201597816303,0.5599066250361124
09H043,2.1493730904913853,0.07918124604762482,1.5455545072340648,0.11058971029924897,0.0,0.0,2.8076635385730055,0.0,0.012837224705172217,0.0,0.0,0.0,0.0,0.5237464668115644,1.049605612594973,0.7032913781186614,0.9469432706978254
09H045,1.383456296524753,0.021189299069938092,1.4263485737875077,0.2787536009528289,0.0,0.0,2.4726833296130404,0.01703333929878037,0.0,0.03742649794062367,0.0,0.0,0.0,0.08278537031645007,0.7185016888672743,1.7902147702439792,0.4623979978989561
09H046,2.1722817614550007,0.0,1.549248556854056,0.18752072083646307,0.0,0.0,2.5824951688635096,0.0,0.0,0.0,0.0,0.0,0.0,0.48000694295715063,1.106870544478654,1.4927603890268375,0.48572142648158
09H048,2.0345081367791695,0.0,1.5170638734826547,0.290034611362518,0.0,0.0,2.8229130660974433,0.004321373782642578,0.029383777685209667,0.0,0.0,0.0,0.0,0.4014005407815441,1.1693804953119495,1.2678754193188975,1.0492180226701815
09H053,1.6315452278343094,0.01703333929878037,1.4261858252445114,0.10037054511756291,0.0,0.0,2.763989218472273,0.004321373782642578,0.012837224705172217,0.01703333929878037,0.0,0.0,0.0,0.05307844348341968,1.129689892199301,1.3970705499594087,0.8155777483242672
09H054,2.1226745132061984,0.0,1.4781334281005176,0.07918124604762482,0.0,0.029383777685209667,2.8101249394753607,0.008600171761917567,0.021189299069938092,0.0,0.021189299069938092,0.04139268515822507,0.0,0.13987908640123647,1.3402457615679317,1.5493711523331772,0.8842287696326039
09H057,0.0,0.0,1.9606134576479088,0.0,0.0,0.0,3.0872026826956724,0.01703333929878037,0.0,0.0,0.0,0.290034611362518,0.0,0.0,0.0,2.0196977309801922,1.4104397862103466
09H058,2.0565237240791006,0.0,1.455606112581867,0.30749603791321295,0.0,0.0,2.680317379654695,0.0,0.0,0.0,0.0,0.01703333929878037,0.0,0.2576785748691845,1.2564772062416767,1.0141003215196205,1.02816441942447
09H062,1.7297315952870354,0.0,1.3529539117100877,0.12385164096708583,0.0,0.0,2.6567017681150715,0.004321373782642578,0.021189299069938092,0.0,0.0,0.0,0.0,0.19589965240923368,0.9003671286564703,0.8721562727482928,1.2821687783046416
09H066,1.9437417658313136,0.06445798922691845,1.3500540935790304,0.11394335230683678,0.0,0.012837224705172217,2.5430991080029215,0.008600171761917567,0.012837224705172217,0.01703333929878037,0.0,0.021189299069938092,0.0,0.14921911265537988,0.8579352647194289,2.151247237462371,0.9956351945975499
09H073,1.6917002082901615,0.0,1.423245873936808,0.22788670461367355,0.0,0.0,2.6077123066830366,0.0,0.0,0.04532297878665747,0.012837224705172217,0.0,0.0,0.17609125905568124,1.0881360887005513,0.6364878963533654,1.1156105116742998
09H078,1.7821141474790712,0.07554696139253074,1.4743619760326307,0.1931245983544616,0.0,0.0,2.8224296237793567,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.08990511143939793,1.5472823079633031,1.339650157613684,0.24303804868629442
09H079,2.0268191592412266,0.01703333929878037,1.1852587652965851,0.1430148002540951,0.0,0.0,2.687627045400635,0.0,0.0,0.06069784035361165,0.0,0.0,0.0,0.06818586174616162,0.6919651027673603,1.803320523578754,0.9982593384236987
09H083,2.325905450354342,0.021189299069938092,1.7183355789085066,0.37106786227173627,0.0,0.01703333929878037,2.81091099305086,0.0,0.0,0.0,0.0,0.012837224705172217,0.0,0.829946695941636,1.3293978793610428,1.2030328870147107,1.1553360374650619
09H084,2.0322157032979815,0.01703333929878037,1.3492775274679554,0.290034611362518,0.0,0.0,2.879187662557825,0.02530586526477026,0.012837224705172217,0.0,0.0,0.012837224705172217,0.0,0.09342168516223506,1.2591158441850663,1.8111056070179303,0.4099331233312946
09H088,0.0,0.0,0.0,0.0,0.0,0.0,3.4490709123671373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09H090,2.4109458586877746,0.04139268515822507,1.4852954387260888,0.37106786227173627,0.0,0.0,2.643502025328,0.004321373782642578,0.0,0.0,0.0,0.0,0.0,0.7902851640332417,1.3113299523037931,0.359835482339888,0.8135809885681919
09H094,2.212480587721373,0.03742649794062367,1.585799009013001,0.26245108973042947,0.0,0.0,2.7113684965747114,0.004321373782642578,0.012837224705172217,0.0,0.0,0.0,0.004321373782642578,0.4265112613645752,1.2005769267548483,0.7226339225338123,0.9420080530223133
09H098,2.083180004129977,0.021189299069938092,1.2935835134961169,0.15836249209524964,0.0,0.0,2.7542259820035175,0.021189299069938092,0.029383777685209667,0.0,0.0,0.0,0.0,0.07188200730612536,1.1414497734004674,0.6776069527204931,0.5563025007672873
09H111,2.457851631255608,0.0,1.3316297176299323,0.23299611039215382,0.0,0.0,2.1451031331463817,0.008600171761917567,0.0,0.0,0.0,0.08990511143939793,0.0,0.534026106056135,0.7442929831226762,0.29885307640970665,0.42813479402878873
09H113,2.303260872655577,0.0,1.5307118379816569,0.41995574848975786,0.0,0.0,2.6741627702131385,0.004321373782642578,0.01703333929878037,0.021189299069938092,0.021189299069938092,0.0,0.004321373782642578,0.9609461957338314,1.6713580034434916,0.5646660642520893,0.403120521175818
09H115,2.2741809494196334,0.0,1.5474054596674898,0.32633586092875144,0.0,0.0,2.9029976896075946,0.0,0.0,0.02530586526477026,0.0,0.0,0.0,0.7930916001765802,1.4101020766428607,0.5786392099680724,1.1467480136306398
09H119,1.8360074591255315,0.0,1.3877456596088638,0.271841606536499,0.0,0.0,2.5586965732823215,0.004321373782642578,0.0,0.0,0.0,0.012837224705172217,0.0,0.3424226808222063,0.8633228601204559,0.6232492903979004,1.2734642726213463
10H001,1.7751733854247869,0.021189299069938092,1.383456296524753,0.17318626841227402,0.0,0.01703333929878037,2.533772058384718,0.008600171761917567,0.0,0.0,0.0,0.0,0.0,0.23552844690754893,1.1746411926604483,1.408748606184244,0.9845273133437926
